,index,cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
265,596,50,2160.0,216.0,216.0,216.0,1512.0,8,10.5,10.5,10.5,10.5,31.3086571565,1.2051782542899998,20.131479505999998,6.33626574373,0.09064757859410001,27.433270042800004,15.5569931963
266,1230,50,3600.0,360.0,360.0,360.0,2520.0,16,8.5,8.5,8.5,8.5,31.4008578029,1.2143304488200002,20.1295999145,7.404908591810001,0.10593574523299999,26.188150234899997,17.9745269458
267,1196,50,2700.0,270.0,270.0,270.0,1890.0,8,10.5,10.5,10.5,10.5,31.404636019899996,1.2082285404700002,20.560675751199998,6.45341720893,0.0923235652208,29.0495538579,16.452168707200002
268,390,55,2880.0,720.0,720.0,720.0,720.0,8,11.75,11.75,11.75,11.75,31.4563694929,1.29263491481,19.1746148893,9.42798526482,0.13487818690700001,15.7175976569,20.7353773934
269,386,50,2880.0,288.0,288.0,288.0,2016.0,8,10.5,10.5,10.5,10.5,31.5500959494,1.27368388549,20.2310323492,6.8525828221300005,0.0980340890147,24.6057675044,16.875528181700002
270,527,50,2340.0,234.0,234.0,234.0,1638.0,4,11.5,11.5,11.5,11.5,31.6691867679,1.3054844524200002,20.233643268399998,6.20849178018,0.08881962489530001,27.3767752821,16.0163820185
271,1198,60,2520.0,252.0,252.0,252.0,1764.0,16,11.0,11.0,11.0,11.0,31.8010207042,1.1476468254,21.2951940832,7.053962032649999,0.100915050539,30.4462857716,16.3581970784
272,175,55,2340.0,468.0,702.0,468.0,702.0,28,5.4,8.1,5.4,8.1,31.804043247800003,1.20083847465,20.5524994317,8.133235883560001,0.116355305916,19.0746455285,16.9975106567
273,822,55,1800.0,360.0,360.0,900.0,180.0,12,10.75,10.75,10.75,10.75,31.8475772,1.24054047355,19.5613381745,6.6495634611500005,0.0951296632497,20.4221212482,13.8312947053
274,537,55,1620.0,324.0,324.0,810.0,162.0,20,8.75,8.75,8.75,8.75,31.9545951363,1.21681096681,20.4399574093,5.959951610569999,0.08526397153899999,22.6389464006,12.349460753099999
275,702,55,3060.0,612.0,918.0,612.0,918.0,12,8.6,12.9,8.6,12.9,31.9643884895,1.34849599962,19.4332983571,10.6132519891,0.151834792405,14.526865284400001,24.061374561199997
276,722,55,3240.0,648.0,972.0,648.0,972.0,4,10.2,15.3,10.2,15.3,32.3338809776,1.32539089866,19.430293675399998,11.890406208499998,0.17010595434099998,16.6411113907,26.788945003200002
277,1721,50,3240.0,324.0,324.0,324.0,2268.0,20,7.5,7.5,7.5,7.5,32.5298641563,1.2569250951100002,20.9340349955,7.3048738897300005,0.104504633616,24.646436313699997,18.058588426500002
278,945,50,3060.0,306.0,306.0,306.0,2142.0,16,8.5,8.5,8.5,8.5,32.574552339899995,1.27368257982,20.847036399500002,7.069243501030001,0.10113366954299999,26.1996199295,17.539456645999998
279,395,50,2700.0,270.0,270.0,270.0,1890.0,16,8.5,8.5,8.5,8.5,32.6280622491,1.2205776985899999,21.4224640629,6.786828133280001,0.0970933924647,28.9233920184,16.780985388199998
280,638,50,2880.0,288.0,288.0,288.0,2016.0,12,9.5,9.5,9.5,9.5,32.6446093976,1.31983102934,21.304712455,6.849714133969999,0.09799304912689999,25.690732610599998,17.0694617985
281,449,55,3060.0,612.0,918.0,612.0,918.0,8,11.75,11.75,11.75,11.75,32.7424770155,1.3604809983500001,20.0165328352,10.799214160899998,0.154495195435,15.8797267955,25.3603344588
