cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
60,1620.0,405.0,405.0,405.0,405.0,20,22.2222222222,22.2222222222,22.2222222222,22.2222222222,33.7764065476,0.840004143788,26.0095418337,6.89220882583,0.0986009846328,24.9108060396,15.7813308252
60,1620.0,162.0,648.0,162.0,648.0,20,22.2222222222,22.2222222222,22.2222222222,22.2222222222,32.4144850874,0.81212102295,24.7321211502,7.66444607572,0.109648727836,24.5601236368,14.9594692056
60,1620.0,162.0,648.0,162.0,648.0,20,8.88888888889,35.5555555556,8.88888888889,35.5555555556,31.2301382384,0.770421472416,24.4186679617,6.59904867988,0.0944069911285,26.5692319928,12.9431064757
60,1620.0,324.0,486.0,324.0,486.0,20,22.2222222222,22.2222222222,22.2222222222,22.2222222222,30.0300161076,0.788912579798,22.718948702,6.82075957,0.0975788207438,21.0513825773,13.8209247529
60,1620.0,324.0,486.0,324.0,486.0,20,17.7777777778,26.6666666667,17.7777777778,26.6666666667,28.0886734109,0.736987107096,21.2359734564,6.26746804627,0.0896633483015,21.0864686723,12.9812825407
60,1620.0,162.0,162.0,648.0,648.0,20,22.2222222222,22.2222222222,22.2222222222,22.2222222222,39.2258087171,1.03380354412,29.3309746285,7.28846164918,0.104269837613,29.0486658085,17.1086743153
60,1620.0,162.0,162.0,648.0,648.0,20,8.88888888889,8.88888888889,35.5555555556,35.5555555556,101.421838723,1.94499259559,84.5567356181,15.2924471669,0.218776068196,63.7825581536,34.9626961117
60,1620.0,162.0,162.0,162.0,1134.0,20,22.2222222222,22.2222222222,22.2222222222,22.2222222222,47.0266690959,1.04062014803,37.6277333293,7.15298574627,0.102331698802,40.984409303,17.3594392299
60,1620.0,162.0,162.0,162.0,1134.0,20,8.88888888889,8.88888888889,8.88888888889,62.2222222222,75.6241701555,1.32591461362,63.8779662168,9.28284593344,0.132801801623,74.3584091902,20.4467054652
60,1620.0,324.0,324.0,810.0,162.0,20,22.2222222222,22.2222222222,22.2222222222,22.2222222222,58.8632927301,1.48751430615,44.3497616326,9.46875553661,0.135461452598,44.5407577715,22.7312779581
60,1620.0,324.0,324.0,810.0,162.0,20,17.7777777778,17.7777777778,44.4444444444,8.88888888889,63.8820806689,1.53621081554,50.5561745063,9.75208420464,0.139514795488,63.5951524195,23.6914861878
65,1620.0,405.0,405.0,405.0,405.0,20,25.0,25.0,25.0,25.0,35.7445910734,0.830055573678,28.1005907585,6.61366826198,0.094616141087,25.7704752555,15.3079097372
65,1620.0,405.0,405.0,405.0,405.0,20,25.0,25.0,25.0,25.0,35.3039063436,0.834605051635,27.6048302786,6.89439231296,0.0986322219307,25.3412699273,16.1741173847
65,1620.0,162.0,648.0,162.0,648.0,20,25.0,25.0,25.0,25.0,32.0752748092,0.733462671895,25.3767583348,6.8207626589,0.0975788649341,28.0180298516,15.3019642964
