cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
50,3990.0,399.0,2793.0,399.0,399.0,8,12.6,12.6,8.4,8.4,106.99563083,3.36856434867,75.9964918291,27.5953352772,0.394783051176,76.9517896011,44.9523625784
50,3990.0,399.0,2793.0,399.0,399.0,8,8.4,8.4,12.6,12.6,87.1491912845,3.08196726448,56.7826534157,27.6690838325,0.395838109192,52.3390453928,43.6101235994
50,3990.0,997.5,997.5,997.5,997.5,8,10.5,10.5,10.5,10.5,35.0912213191,1.36713918241,21.9149533181,17.5538897909,0.251128609312,17.893382984,25.4433016568
50,3990.0,997.5,997.5,997.5,997.5,8,10.5,10.5,10.5,10.5,41.9349056991,1.58074591152,26.7391496975,19.2006273724,0.274687086873,23.0117557531,28.6444798458
50,3990.0,997.5,997.5,997.5,997.5,8,12.6,12.6,8.4,8.4,81.3406057985,2.61506041526,57.2507140129,30.4740875475,0.435966917704,56.4722410929,49.7331716348
50,3990.0,997.5,997.5,997.5,997.5,8,8.4,8.4,12.6,12.6,24.9211054569,0.967411010703,14.8963090865,13.4129058089,0.191887064505,11.3031774567,17.0697771635
50,3990.0,1596.0,1596.0,399.0,399.0,8,10.5,10.5,10.5,10.5,43.0805993164,1.62842391377,27.4450449951,19.6330938439,0.280874017795,22.4837658192,29.5922110893
50,3990.0,1596.0,1596.0,399.0,399.0,8,16.8,16.8,4.2,4.2,199.970302904,4.85469911112,157.717096804,41.8343854946,0.59848906287,108.599287232,80.9986801296
50,3990.0,1596.0,1596.0,399.0,399.0,8,12.6,12.6,8.4,8.4,83.3516828845,2.71524755955,58.4960649218,30.4558996589,0.435706719012,54.5264146376,50.7230480149
50,3990.0,1596.0,1596.0,399.0,399.0,8,8.4,8.4,12.6,12.6,25.7443834226,1.00648835845,15.4438080304,13.7820564021,0.197168188872,11.2798321258,17.9851049368
50,3990.0,1197.0,1197.0,798.0,798.0,8,10.5,10.5,10.5,10.5,36.4402655461,1.38049248105,23.0305389006,17.7594473164,0.254069346444,20.0556030959,26.5000124294
50,3990.0,1197.0,1197.0,798.0,798.0,8,12.6,12.6,8.4,8.4,76.8497241845,2.56015733166,53.4259451195,29.243458777,0.418361355893,53.395951803,48.0979053299
50,3990.0,1197.0,1197.0,798.0,798.0,8,12.6,12.6,8.4,8.4,76.8497241845,2.56015733166,53.4259451195,29.243458777,0.418361355893,53.395951803,48.0979053299
50,3990.0,1197.0,1197.0,798.0,798.0,8,8.4,8.4,12.6,12.6,25.0896817748,0.969772753804,15.0564649538,13.4573444886,0.192522810996,11.2432269343,17.1663531965
50,3990.0,2394.0,798.0,399.0,399.0,8,10.5,10.5,10.5,10.5,87.7836952067,3.05459304743,58.8776575723,28.4692089545,0.407284820522,58.981825991,45.9088145816
50,3990.0,2394.0,798.0,399.0,399.0,8,25.2,8.4,4.2,4.2,166.269103571,3.89574295587,133.15936735,31.4495687555,0.449922299793,111.307676829,59.6612974499
50,3990.0,2394.0,798.0,399.0,399.0,8,12.6,12.6,8.4,8.4,94.5767916883,3.07725418462,65.692979433,28.5603528581,0.408588739029,72.2103157322,46.8146716451
50,3990.0,2394.0,798.0,399.0,399.0,8,8.4,8.4,12.6,12.6,81.0413093535,2.94826554845,52.3535691325,28.6111982378,0.409316140742,52.1211197667,44.2376026538
50,3990.0,798.0,798.0,1197.0,1197.0,8,10.5,10.5,10.5,10.5,35.6702938041,1.35670758106,22.4433151112,17.4556476237,0.24972314197,18.5234556338,26.1690930545
50,3990.0,798.0,798.0,1197.0,1197.0,8,8.4,8.4,12.6,12.6,26.0306542588,1.01626836491,15.6122310228,13.8683891298,0.198403277965,11.672358352,18.1637097626
50,3990.0,798.0,798.0,1197.0,1197.0,8,12.6,12.6,8.4,8.4,84.6196624565,2.73769419265,59.4147993778,31.7650401302,0.454435481118,56.3271575793,51.3224279226
50,3990.0,798.0,798.0,1197.0,1197.0,8,8.4,8.4,12.6,12.6,26.0306542588,1.01626836491,15.6122310228,13.8683891298,0.198403277965,11.672358352,18.1637097626
