cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
60,11400.0,1140.0,9120.0,570.0,570.0,8,13.0,13.0,13.0,13.0,111.087738056,3.74876677084,75.1520221209,36.7159161145,0.525263463727,57.7873044733,56.2333475639
60,11400.0,1140.0,9120.0,570.0,570.0,8,5.2,41.6,2.6,2.6,434.072613916,6.55945007798,378.301896425,51.5475491943,0.737447055713,178.122136598,95.3782153938
60,11400.0,2850.0,2850.0,2850.0,2850.0,8,13.0,13.0,13.0,13.0,173.470087313,5.57566545353,120.156475745,61.1211079704,0.874407839348,40.6542923807,96.6051892101
60,11400.0,2850.0,2850.0,2850.0,2850.0,8,13.0,13.0,13.0,13.0,174.125395255,5.60833034376,120.547583458,62.1379594637,0.888955071011,44.1950457581,96.6087457052
60,11400.0,4560.0,4560.0,1140.0,1140.0,8,13.0,13.0,13.0,13.0,172.66840042,5.65725247119,118.799100171,61.8867005316,0.885360522626,43.2588045945,96.5777737275
60,11400.0,4560.0,4560.0,1140.0,1140.0,8,20.8,20.8,5.2,5.2,278.210786669,6.18127408082,223.358685694,55.8211343052,0.798585612377,94.8834115912,97.1420180305
60,11400.0,3420.0,3420.0,2280.0,2280.0,8,13.0,13.0,13.0,13.0,174.736335202,5.67893209515,120.578785174,62.0751357863,0.888056305955,44.4277321529,96.6924903924
60,11400.0,3420.0,3420.0,2280.0,2280.0,8,15.6,15.6,10.4,10.4,199.257393038,5.72306130481,145.775562901,59.9127858911,0.857121400444,53.5079443341,96.7756038648
60,11400.0,6840.0,2280.0,1140.0,1140.0,8,13.0,13.0,13.0,13.0,168.215243672,5.46587086315,116.197159192,60.356304023,0.863466438097,44.0561180462,94.8476236371
60,11400.0,6840.0,2280.0,1140.0,1140.0,8,31.2,10.4,5.2,5.2,300.355157776,6.08053933734,246.033280385,58.5907523419,0.83820818801,99.6809320284,96.3817100972
