cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
140,3420.0,684.0,1026.0,684.0,1026.0,24,24.4210526316,36.6315789474,24.4210526316,36.6315789474,95.3246459921,1.76828976471,77.8160015618,18.8600236472,0.269814358329,63.6233732946,59.5565018771
140,3420.0,342.0,342.0,1368.0,1368.0,24,30.5263157895,30.5263157895,30.5263157895,30.5263157895,79.217760599,1.4972296641,65.3535554603,14.2132110768,0.20333635303,58.0799543829,40.7544644542
140,3420.0,342.0,342.0,1368.0,1368.0,24,12.2105263158,12.2105263158,48.8421052632,48.8421052632,134.477437218,2.07589101095,116.165894512,25.3895431495,0.3632266545,77.4743422378,53.8118796452
140,3420.0,342.0,342.0,342.0,2394.0,24,30.5263157895,30.5263157895,30.5263157895,30.5263157895,52.3530616147,1.0742954843,42.5966742847,9.99427734084,0.142979647222,43.081232775,27.1699298932
140,3420.0,342.0,342.0,342.0,2394.0,24,12.2105263158,12.2105263158,12.2105263158,85.4736842105,107.249986295,1.72776985458,92.3944654442,21.2933584524,0.304626015056,62.8770740339,43.9589097146
140,3420.0,684.0,684.0,1710.0,342.0,24,30.5263157895,30.5263157895,30.5263157895,30.5263157895,79.6365994503,1.485799827,64.9763607612,16.1973082213,0.231721147658,56.3224184002,45.7235871427
140,3420.0,684.0,684.0,1710.0,342.0,24,24.4210526316,24.4210526316,61.0526315789,12.2105263158,95.4343142939,1.6903944224,79.1796310498,17.4661079096,0.249872788406,71.4093961329,48.9103959104
145,3420.0,855.0,855.0,855.0,855.0,24,31.8421052632,31.8421052632,31.8421052632,31.8421052632,97.0230980027,1.83156282546,78.9523243167,18.913248127,0.270575795808,60.5639975529,60.7897667439
145,3420.0,855.0,855.0,855.0,855.0,24,31.8421052632,31.8421052632,31.8421052632,31.8421052632,83.8791874341,1.55373158512,67.5108709151,19.2452746638,0.275325817794,48.8547113152,59.5499374279
145,3420.0,342.0,1368.0,342.0,1368.0,24,31.8421052632,31.8421052632,31.8421052632,31.8421052632,62.772063624,1.18368535169,51.75033807,13.1832118671,0.188601028142,50.034929667,37.818442324
145,3420.0,342.0,1368.0,342.0,1368.0,24,12.7368421053,50.9473684211,12.7368421053,50.9473684211,86.7268381844,1.51206587391,72.6858609153,16.7779366522,0.24002770604,70.4868652978,51.8745636277
145,3420.0,684.0,1026.0,684.0,1026.0,24,31.8421052632,31.8421052632,31.8421052632,31.8421052632,94.6800688687,1.77750261611,77.0953865893,20.0788254312,0.287250721476,56.8944701025,58.883690637
145,3420.0,684.0,1026.0,684.0,1026.0,24,25.4736842105,38.2105263158,25.4736842105,38.2105263158,93.8610315236,1.5571571949,78.2616831664,18.5912829369,0.265969712974,70.0713173857,59.788790721
145,3420.0,342.0,342.0,1368.0,1368.0,24,31.8421052632,31.8421052632,31.8421052632,31.8421052632,81.0214819484,1.56202510139,65.6117297077,13.7265733828,0.196374440384,63.401045859,40.2918724972
145,3420.0,342.0,342.0,1368.0,1368.0,24,12.7368421053,12.7368421053,50.9473684211,50.9473684211,131.84109677,1.98529156555,114.694160933,26.9925654102,0.386159734052,81.9941487131,51.5067260859
145,3420.0,342.0,342.0,342.0,2394.0,24,31.8421052632,31.8421052632,31.8421052632,31.8421052632,57.005857503,1.01935730187,47.5977902867,11.1835680525,0.159993820494,53.1484902117,28.269719836
145,3420.0,342.0,342.0,342.0,2394.0,24,12.7368421053,12.7368421053,12.7368421053,89.1578947368,111.33828452,1.62033792441,96.8626117365,23.4783552858,0.335884911099,73.97424714,44.7469309644
145,3420.0,684.0,684.0,1710.0,342.0,24,31.8421052632,31.8421052632,31.8421052632,31.8421052632,78.887665656,1.49830893889,64.0761396243,16.4806578533,0.235774790463,53.969082142,46.3471390978
145,3420.0,684.0,684.0,1710.0,342.0,24,25.4736842105,25.4736842105,63.6842105263,12.7368421053,100.637914841,1.76126900811,83.898369388,19.4402843112,0.278115655382,68.1750585753,51.3539267092
150,3420.0,855.0,855.0,855.0,855.0,24,33.1578947368,33.1578947368,33.1578947368,33.1578947368,94.1296516963,1.6742561118,77.6008891191,19.5128447065,0.279153715401,60.0946527325,60.6769044824
150,3420.0,855.0,855.0,855.0,855.0,24,33.1578947368,33.1578947368,33.1578947368,33.1578947368,94.7819333828,1.58800208606,77.8262729824,18.9085908384,0.270509167932,63.2562246159,60.1479716192
150,3420.0,342.0,1368.0,342.0,1368.0,24,33.1578947368,33.1578947368,33.1578947368,33.1578947368,66.3196765313,1.2579622716,55.2375136201,13.8533222879,0.19818772944,57.7216508727,38.1747275282
150,3420.0,342.0,1368.0,342.0,1368.0,24,13.2631578947,53.0526315789,13.2631578947,53.0526315789,97.9244420272,1.5482214736,82.8722659933,18.4536793661,0.264001135423,86.4144642346,55.1162897732
150,3420.0,684.0,1026.0,684.0,1026.0,24,33.1578947368,33.1578947368,33.1578947368,33.1578947368,99.1107177542,1.75547320139,81.2569927531,19.7789100253,0.282960086199,59.7313030873,61.3026161502
150,3420.0,684.0,1026.0,684.0,1026.0,24,26.5263157895,39.7894736842,26.5263157895,39.7894736842,96.4149193636,1.69777402318,79.9780121683,19.1914906731,0.274556375867,72.5696857615,60.707213978
150,3420.0,342.0,342.0,1368.0,1368.0,24,33.1578947368,33.1578947368,33.1578947368,33.1578947368,75.2163107427,1.48838773891,61.5233511446,13.3526542111,0.191025096011,51.2462429195,41.2944493313
150,3420.0,342.0,342.0,1368.0,1368.0,24,13.2631578947,13.2631578947,53.0526315789,53.0526315789,134.693461133,1.90798823818,118.121551383,24.506080106,0.350587698226,85.6556172893,53.6722558419
150,3420.0,342.0,342.0,342.0,2394.0,24,33.1578947368,33.1578947368,33.1578947368,33.1578947368,66.4555523063,1.11447425719,55.9301246107,10.9291843118,0.156354568123,61.7234151531,28.466298165
150,3420.0,342.0,342.0,342.0,2394.0,24,13.2631578947,13.2631578947,13.2631578947,92.8421052632,128.160538129,1.79518325526,112.585658414,22.1762615182,0.317256960202,85.6150615356,47.6117150038
150,3420.0,684.0,684.0,1710.0,342.0,24,33.1578947368,33.1578947368,33.1578947368,33.1578947368,76.0492950059,1.47707094655,61.5204765954,15.9302214177,0.227900163343,60.2526643652,46.7231275547
150,3420.0,684.0,684.0,1710.0,342.0,24,26.5263157895,26.5263157895,66.3157894737,13.2631578947,97.4210068042,1.67478886788,82.1492792758,18.6124326889,0.266272284533,63.2897397168,51.2142426106
50,3420.0,855.0,855.0,855.0,855.0,28,5.78947368421,5.78947368421,5.78947368421,5.78947368421,93.1202962459,3.30223671153,62.913612747,18.5008889669,0.264676523132,32.9091505618,62.5788666499
