cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
60,3040.0,1216.0,1216.0,608.0,8,20.8,20.8,10.4,13.8954865888,0.487568565482,8.92619384164,7.75514076715,0.110946219845,10.1411286501,8.26228631972
60,3040.0,912.0,1824.0,304.0,8,17.16,17.16,17.16,12.557029411,0.44705863529,7.75900304046,8.19252881748,0.117203559621,10.4065608927,8.48252964483
60,3040.0,912.0,1824.0,304.0,8,15.6,31.2,5.2,11.4545707774,0.387349469414,7.42009693588,7.1355437015,0.102082170265,11.5834168218,6.5748902071
70,3040.0,304.0,912.0,1824.0,8,20.46,20.46,20.46,90.7984181952,2.16991495526,65.6781255627,23.8534155989,0.341250580814,96.0131665499,55.0003965965
70,3040.0,304.0,912.0,1824.0,8,6.2,18.6,37.2,16.2839132715,0.499472993277,9.99882889595,8.34854417426,0.119435538974,13.6626591916,12.1825632745
70,3040.0,1824.0,912.0,304.0,8,20.46,20.46,20.46,14.8825533914,0.483719755665,9.79359772777,8.44801490941,0.120858582395,11.0523232415,9.89174331982
70,3040.0,1824.0,912.0,304.0,8,37.2,18.6,6.2,11.2921935976,0.351769430419,7.46669968466,7.0199086403,0.100427877544,12.3963454852,6.67701944306
70,3040.0,1520.0,1216.0,304.0,8,20.46,20.46,20.46,13.8569878603,0.457294394432,9.04314319088,8.11348397531,0.116072732122,10.2720008786,9.09707066665
70,3040.0,1520.0,1216.0,304.0,8,31.0,24.8,6.2,13.3800826716,0.435836607453,8.90974887131,7.6984538253,0.110135247858,12.6091254585,7.95696686527
70,3040.0,1064.0,1064.0,912.0,8,20.46,20.46,20.46,15.1667931216,0.475081139477,10.0544793111,8.06094633969,0.115321120739,11.1403705251,10.2943765656
70,3040.0,1064.0,1064.0,912.0,8,21.7,21.7,18.6,15.9359490778,0.497487393349,10.7390931416,8.19222283765,0.117199182227,12.1872936559,11.1163521381
70,3040.0,2432.0,304.0,304.0,8,20.46,20.46,20.46,18.1398606834,0.563760539252,12.0037637642,9.57109293909,0.136925506997,13.2270627239,11.9360414198
70,3040.0,2432.0,304.0,304.0,8,49.6,6.2,6.2,9.85433108889,0.286182067876,6.69679306664,5.86391300297,0.0838900286548,12.4944471615,4.3819705931
70,3040.0,608.0,1216.0,1216.0,8,20.46,20.46,20.46,20.0351118406,0.614126528018,13.0808237193,9.11530388206,0.130404919629,16.6435888669,14.2493911709
70,3040.0,608.0,1216.0,1216.0,8,12.4,24.8,24.8,16.0967294576,0.504253725396,10.5996382,8.15025997658,0.116598855173,11.0141194959,10.8657950564
70,3040.0,1216.0,1216.0,608.0,8,20.46,20.46,20.46,14.5115031013,0.469379853429,9.50453137583,7.95983872958,0.113874659937,10.2364564068,9.45926321836
70,3040.0,1216.0,1216.0,608.0,8,24.8,24.8,12.4,14.1525376993,0.460325132962,9.33576047429,7.93324067404,0.113494144121,10.7548975986,9.18967849008
70,3040.0,912.0,1824.0,304.0,8,20.46,20.46,20.46,15.7257944468,0.497150994905,10.7486551818,8.30197829914,0.118769360503,11.6502829917,9.92396295152
70,3040.0,912.0,1824.0,304.0,8,18.6,37.2,6.2,12.1627714785,0.406038159309,8.05692200178,7.37201691243,0.10546519188,13.4019168489,7.67764138035
80,3040.0,304.0,912.0,1824.0,8,23.76,23.76,23.76,93.4740080702,2.16989731554,67.7937892994,26.3923652963,0.377573180204,90.0876132071,58.8898837462
80,3040.0,304.0,912.0,1824.0,8,7.2,21.6,43.2,17.5047736481,0.493878504531,11.0088295389,8.40592868432,0.120256490477,14.3076633003,13.3576765225
80,3040.0,1824.0,912.0,304.0,8,23.76,23.76,23.76,15.5919488221,0.459489112247,10.6687830506,8.58084816021,0.122758915025,12.8349396602,11.0156550162
80,3040.0,1824.0,912.0,304.0,8,43.2,21.6,7.2,13.043006653,0.380246473722,9.08723655606,7.51508140294,0.107511894177,12.5371316594,8.27865572434
80,3040.0,1520.0,1216.0,304.0,8,23.76,23.76,23.76,15.3296662136,0.459121381775,10.4170477709,8.70204030516,0.124492708228,12.865567471,11.1928386958
80,3040.0,1520.0,1216.0,304.0,8,36.0,28.8,7.2,12.8777187986,0.393460145388,8.84645720473,7.76592562571,0.111100509667,13.0074336287,8.54491378425
80,3040.0,1064.0,1064.0,912.0,8,23.76,23.76,23.76,16.1571054391,0.487866447329,10.9307666902,8.40629037818,0.120261664924,12.4160613993,11.8967639338
80,3040.0,1064.0,1064.0,912.0,8,25.2,25.2,21.6,15.4364814151,0.449224697617,10.447864251,8.39955612412,0.120165323664,13.3887624082,11.6913256603
80,3040.0,2432.0,304.0,304.0,8,23.76,23.76,23.76,23.7977182579,0.673892665655,16.2678278184,11.2805795748,0.161381682043,22.5348962037,17.5354647458
80,3040.0,2432.0,304.0,304.0,8,57.6,7.2,7.2,10.2297753805,0.259702075874,7.22950883326,5.89756844545,0.0843715085186,14.3599563212,5.03989343301
80,3040.0,608.0,1216.0,1216.0,8,23.76,23.76,23.76,19.3783584266,0.553345428386,13.2854299151,9.13639107965,0.130706596275,15.7495662155,15.1042753879
80,3040.0,608.0,1216.0,1216.0,8,14.4,28.8,28.8,17.5008239556,0.49570127385,11.9426914041,8.5609795969,0.122474672345,13.3955282612,12.9699457256
80,3040.0,1216.0,1216.0,608.0,8,23.76,23.76,23.76,16.0552008747,0.485913944336,10.9655374229,8.48450644384,0.12138063582,12.5636962261,11.2887585142
80,3040.0,1216.0,1216.0,608.0,8,28.8,28.8,14.4,15.9648869182,0.479785623878,11.1407070262,8.35948075987,0.119591999426,14.394805004,11.4464014882
80,3040.0,912.0,1824.0,304.0,8,23.76,23.76,23.76,16.0316217911,0.477187657752,11.3001357866,8.69639563998,0.124411954792,13.9705501564,11.1395527747
80,3040.0,912.0,1824.0,304.0,8,21.6,43.2,7.2,12.4981769509,0.391491108111,8.58020708121,7.39689550776,0.105821108838,13.7366927431,8.08154665207
90,3040.0,304.0,912.0,1824.0,8,27.06,27.06,27.06,76.5793655744,1.74675666347,56.0718566659,21.5752316069,0.308658535148,87.8750080002,51.613903829
90,3040.0,304.0,912.0,1824.0,8,8.2,24.6,49.2,18.171653266,0.499678349904,11.4773073131,8.68323922345,0.124223737102,16.1637138521,14.6650639789
90,3040.0,1824.0,912.0,304.0,8,27.06,27.06,27.06,14.8801174145,0.410604296247,10.3901841061,9.04700587719,0.129427838014,15.055794034,12.4248759685
90,3040.0,1824.0,912.0,304.0,8,49.2,24.6,8.2,12.7121430455,0.355821955773,8.95417072019,7.57549583934,0.108376192265,15.0284845962,9.06706444239
90,3040.0,1520.0,1216.0,304.0,8,27.06,27.06,27.06,14.4692683909,0.408973717946,10.1293072438,8.98752239728,0.12857685833,15.0967520081,12.2148233863
90,3040.0,1520.0,1216.0,304.0,8,41.0,32.8,8.2,13.6284114766,0.381269309406,9.87073918986,8.0747902081,0.11551917322,14.6772550483,10.059539541
90,3040.0,1064.0,1064.0,912.0,8,27.06,27.06,27.06,15.1372008751,0.432584556411,10.3453341739,8.59883031541,0.123016170464,15.510314315,13.1187797308
90,3040.0,1064.0,1064.0,912.0,8,28.7,28.7,24.6,17.5172289498,0.472368117866,12.3072278982,8.70377139619,0.124517473479,15.2988956671,13.4272251224
90,3040.0,2432.0,304.0,304.0,8,27.06,27.06,27.06,26.3889500242,0.691079802725,18.2499844423,13.7014992869,0.196015726565,26.2922071804,22.2485524331
90,3040.0,2432.0,304.0,304.0,8,65.6,8.2,8.2,10.6077641435,0.250905234899,7.79676867459,5.91141313682,0.0845695727729,17.1569253184,5.76640330362
90,3040.0,608.0,1216.0,1216.0,8,27.06,27.06,27.06,17.1488469854,0.463850459628,11.8399827345,9.07122082257,0.129774260695,17.0395011325,14.3256874194
90,3040.0,608.0,1216.0,1216.0,8,16.4,32.8,32.8,18.2621522627,0.487623773363,12.8505756292,8.8893783045,0.127172794056,14.8624808069,14.1531697511
90,3040.0,1216.0,1216.0,608.0,8,27.06,27.06,27.06,14.9225866175,0.417044724109,10.4243903057,8.77147249036,0.125486015599,15.3648483531,12.7473771826
90,3040.0,1216.0,1216.0,608.0,8,32.8,32.8,16.4,16.4234182693,0.450813343391,11.8581422057,8.56663035033,0.12255551288,15.4288824333,12.3779931388
90,3040.0,912.0,1824.0,304.0,8,27.06,27.06,27.06,15.0667113087,0.409396776723,10.8390197855,9.31869613949,0.133314680107,16.2622406632,12.7581738903
90,3040.0,912.0,1824.0,304.0,8,24.6,49.2,8.2,12.6648881311,0.368710507541,9.00981513545,7.6571244876,0.109543984086,14.1406612343,9.03836430483
100,3040.0,304.0,912.0,1824.0,8,30.36,30.36,30.36,92.794416101,2.11684420843,68.0831079072,23.2883835646,0.333167146847,92.8148931233,58.3826264435
100,3040.0,304.0,912.0,1824.0,8,9.2,27.6,55.2,18.3922097375,0.472759299338,12.264157309,8.45580852636,0.120970079061,17.6416791996,15.0285637072
100,3040.0,1824.0,912.0,304.0,8,30.36,30.36,30.36,17.3575173166,0.452342438812,12.5621568604,9.06078913545,0.129625023397,16.8841013593,13.5804826825
100,3040.0,1824.0,912.0,304.0,8,55.2,27.6,9.2,12.106480599,0.310665449912,8.65358575248,7.87785973417,0.112701855997,15.87869656,10.3212857949
100,3040.0,1520.0,1216.0,304.0,8,30.36,30.36,30.36,17.300330477,0.450752148274,12.6646681562,9.19420946659,0.131533754887,16.4131159626,13.7071605812
100,3040.0,1520.0,1216.0,304.0,8,46.0,36.8,9.2,14.9694028234,0.394278298226,11.0566655364,8.37836912973,0.119862219309,16.4783463077,11.271860181
100,3040.0,1064.0,1064.0,912.0,8,30.36,30.36,30.36,19.0433540322,0.474207001588,13.7382346987,8.96293634795,0.12822512658,16.2432420618,14.9822737843
100,3040.0,1064.0,1064.0,912.0,8,32.2,32.2,27.6,18.2582474487,0.47366502672,13.0904931166,9.14586724371,0.130842163715,17.8766142063,14.9932881019
100,3040.0,2432.0,304.0,304.0,8,30.36,30.36,30.36,21.9907004799,0.556062977732,15.7936866464,10.9391868722,0.156497666269,21.4886218367,16.5079506598
100,3040.0,2432.0,304.0,304.0,8,73.6,9.2,9.2,11.3883491234,0.27078688241,8.41548383976,6.14397679037,0.0878966636676,16.2985578652,6.1870994281
100,3040.0,608.0,1216.0,1216.0,8,30.36,30.36,30.36,21.5831284808,0.560351349403,15.3455242874,9.60938432307,0.137473309343,20.2766476733,18.2611406456
100,3040.0,608.0,1216.0,1216.0,8,18.4,36.8,36.8,19.1874914055,0.476019087415,13.8052581085,8.86115602477,0.126769041842,16.8926671915,15.2001727518
100,3040.0,1216.0,1216.0,608.0,8,30.36,30.36,30.36,16.9632712136,0.437598445832,12.2993009873,8.76829221313,0.125440518071,15.5723929785,13.3609861334
100,3040.0,1216.0,1216.0,608.0,8,36.8,36.8,18.4,16.7393321966,0.432720221207,12.3114339204,8.7337856445,0.124946861867,16.3388292288,13.238339556
100,3040.0,912.0,1824.0,304.0,8,30.36,30.36,30.36,17.1469949636,0.432796558482,12.7996862063,9.14523815068,0.130833163815,17.3360727867,13.5597940697
100,3040.0,912.0,1824.0,304.0,8,27.6,55.2,9.2,12.6523147484,0.329154677864,9.24619002697,7.72750964468,0.110550924817,16.6134030895,9.94530068363
110,3040.0,304.0,912.0,1824.0,8,33.66,33.66,33.66,94.1646149346,2.02061548429,71.7805900292,23.4266919212,0.33514580717,99.8555730662,59.0102762976
110,3040.0,304.0,912.0,1824.0,8,10.2,30.6,61.2,22.7567460912,0.559683142933,15.3400246527,9.42159134081,0.134786714461,20.8128145633,18.846356198
110,3040.0,1824.0,912.0,304.0,8,33.66,33.66,33.66,18.9949360571,0.463305252307,14.2194633354,9.75332254379,0.139532511356,19.3566830471,16.04511701
110,3040.0,1824.0,912.0,304.0,8,61.2,30.6,10.2,17.2104162002,0.376401048429,13.5100183248,7.8786282772,0.11271285089,21.1106181863,11.3577284668
110,3040.0,1520.0,1216.0,304.0,8,33.66,33.66,33.66,17.7629071614,0.431386751801,13.2084053275,9.18241399505,0.131365007082,17.9479595179,14.8706201494
110,3040.0,1520.0,1216.0,304.0,8,51.0,40.8,10.2,16.592721266,0.396149441179,12.6033430364,8.73201670146,0.1249215551,19.7769278995,12.9368682147
110,3040.0,1064.0,1064.0,912.0,8,33.66,33.66,33.66,19.4677547834,0.483218342846,14.194945225,9.22043511212,0.131908942949,18.3892399857,16.1474820466
110,3040.0,1064.0,1064.0,912.0,8,35.7,35.7,30.6,20.5019994882,0.493106437675,15.0743161842,9.36419668882,0.133965617866,18.982327867,16.451701272
110,3040.0,2432.0,304.0,304.0,8,33.66,33.66,33.66,22.7258464958,0.541116975422,16.565978105,11.135767082,0.159309972561,21.3186116452,17.1383548325
110,3040.0,2432.0,304.0,304.0,8,81.6,10.2,10.2,11.8143842083,0.258126694452,8.96267652917,5.9754528835,0.0854857351002,18.0561714465,5.91608713497
110,3040.0,608.0,1216.0,1216.0,8,33.66,33.66,33.66,21.8626910605,0.529066563837,15.7801433655,9.81397281238,0.140400183296,20.6851870271,18.5919734803
110,3040.0,608.0,1216.0,1216.0,8,20.4,40.8,40.8,20.9088722488,0.49477679459,15.1487574931,9.43950805415,0.135043033679,19.3052322314,16.7631038948
110,3040.0,1216.0,1216.0,608.0,8,33.66,33.66,33.66,18.5251872604,0.460398636108,13.7967888037,9.37754659317,0.134156603622,18.6335549913,15.485010804
110,3040.0,1216.0,1216.0,608.0,8,40.8,40.8,20.4,18.4897488678,0.44822848566,13.8709390777,9.15198198217,0.130929642091,19.3471343186,14.9054862966
110,3040.0,912.0,1824.0,304.0,8,33.66,33.66,33.66,18.5377911373,0.430501291033,14.1509064815,9.76260301863,0.139665279236,19.1969397788,15.3879029748
110,3040.0,912.0,1824.0,304.0,8,30.6,61.2,10.2,15.7829901317,0.383985100409,12.0589247464,8.16388917408,0.116793836539,17.9977512409,11.6290499474
120,3040.0,304.0,912.0,1824.0,8,36.96,36.96,36.96,79.4330506922,1.67799010441,60.0240667193,20.8968147884,0.298953001264,80.156568147,55.2676170764
120,3040.0,304.0,912.0,1824.0,8,11.2,33.6,67.2,21.3096739273,0.515697176168,14.5074825841,9.38971755592,0.134330723261,21.5368077446,18.6135200707
120,3040.0,1824.0,912.0,304.0,8,36.96,36.96,36.96,20.3446567017,0.454343836566,15.4854280119,10.0820906583,0.144235917858,20.7490762777,17.6453552961
120,3040.0,1824.0,912.0,304.0,8,67.2,33.6,11.2,14.8148765091,0.328393201568,11.3858035524,7.89686374035,0.112973730191,19.8690286565,11.1632978704
120,3040.0,1520.0,1216.0,304.0,8,36.96,36.96,36.96,18.5058371417,0.424416723726,14.1808853958,9.70049722452,0.138776784328,19.1055985483,16.1670823942
120,3040.0,1520.0,1216.0,304.0,8,56.0,44.8,11.2,15.4246685199,0.358454342804,11.8041268753,8.71103614391,0.124621404062,18.9410947388,13.2589923159
120,3040.0,1064.0,1064.0,912.0,8,36.96,36.96,36.96,19.7859996915,0.455435161655,14.7075631478,9.49525504518,0.135840558586,19.5171756678,17.2339670264
120,3040.0,1064.0,1064.0,912.0,8,39.2,39.2,33.6,19.2364515807,0.443061990298,14.3979206375,9.29993163216,0.13304623222,20.4870994529,16.3355175599
120,3040.0,2432.0,304.0,304.0,8,36.96,36.96,36.96,49.4892969401,1.09920840793,35.8349222661,18.4944994108,0.264585113173,49.833431794,38.3126678756
120,3040.0,2432.0,304.0,304.0,8,89.6,11.2,11.2,12.10276365,0.229448043859,9.39177611511,6.09251604287,0.0871604584101,19.7326962531,6.93287507031
120,3040.0,608.0,1216.0,1216.0,8,36.96,36.96,36.96,21.7396624944,0.502529498034,16.0679769444,9.84040404686,0.140778312544,21.3053780585,18.9432014737
120,3040.0,608.0,1216.0,1216.0,8,22.4,44.8,44.8,20.4695188741,0.494863919591,14.8911379557,9.47910411408,0.135609500917,20.0763642353,18.4303869763
120,3040.0,1216.0,1216.0,608.0,8,36.96,36.96,36.96,19.4243085975,0.440835448967,14.5794696828,9.70754791328,0.138877652551,19.9858679712,17.3454334814
120,3040.0,1216.0,1216.0,608.0,8,44.8,44.8,22.4,19.2389582521,0.438780786034,14.7879938109,9.37209370425,0.134078593766,20.9007088522,16.2911719804
120,3040.0,912.0,1824.0,304.0,8,36.96,36.96,36.96,18.2136572045,0.413501070363,14.0297929204,9.72979317915,0.139195896697,19.6973852575,15.9481457568
120,3040.0,912.0,1824.0,304.0,8,33.6,67.2,11.2,15.8371673326,0.357214448631,12.4255647219,8.2969257122,0.118697077428,18.5502705102,12.3946129997
