cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
100,4560.0,1368.0,1368.0,912.0,912.0,8,27.6,27.6,18.4,18.4,20.6398962976,0.500289052249,15.4793859345,15.3508250504,0.21961123105,16.0695593383,17.1835232199
100,4560.0,2736.0,912.0,456.0,456.0,8,23.0,23.0,23.0,23.0,30.8584709149,0.71108328555,23.1703467307,19.9092407984,0.284824618003,30.0849411238,25.9655763768
100,4560.0,2736.0,912.0,456.0,456.0,8,55.2,18.4,9.2,9.2,18.4016594731,0.430079878725,13.987462216,14.398627075,0.205988942417,17.2363580756,13.4267224514
100,4560.0,912.0,912.0,1368.0,1368.0,8,23.0,23.0,23.0,23.0,20.6553483029,0.495766487244,15.4037144188,14.868022268,0.21270418123,16.8215490646,17.7802267829
100,4560.0,912.0,912.0,1368.0,1368.0,8,18.4,18.4,27.6,27.6,20.0716801338,0.469532309987,14.9422271388,14.6816131829,0.210037384591,16.3433019154,17.6366791702
100,4560.0,1368.0,1824.0,456.0,912.0,8,23.0,23.0,23.0,23.0,22.3518945165,0.531526164952,16.8100854053,15.8413661063,0.226628985783,18.6799799002,18.1692584251
100,4560.0,1368.0,1824.0,456.0,912.0,8,27.6,36.8,9.2,18.4,20.810309471,0.492724446347,15.8563749714,15.3015612157,0.218906455161,17.6494355483,16.4652101875
100,4560.0,3192.0,456.0,456.0,456.0,8,23.0,23.0,23.0,23.0,61.7640192021,1.28904915451,45.6007229983,32.7607737832,0.468680597757,58.4396740024,48.8595250164
100,4560.0,3192.0,456.0,456.0,456.0,8,64.4,9.2,9.2,9.2,16.441324756,0.377742441191,12.3404634662,13.4159827603,0.191931083838,17.7216740725,11.6738526789
100,4560.0,2280.0,912.0,456.0,912.0,8,23.0,23.0,23.0,23.0,21.8951026664,0.516730419497,16.5606993111,15.7052588967,0.224681815403,18.9366882225,17.5648426123
