cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
150,1620.0,405.0,405.0,405.0,405.0,8,35.5,35.5,35.5,35.5,41.599086044,0.87032077502,33.7366454099,8.39455580786,0.120093788381,36.1490278729,19.8383504504
150,1620.0,162.0,648.0,162.0,648.0,8,35.5,35.5,35.5,35.5,47.2011346442,0.906440348189,39.2228050395,9.0785542174,0.129879173353,42.0204657468,22.8085750576
150,1620.0,162.0,648.0,162.0,648.0,8,14.2,56.8,14.2,56.8,34.4006154224,0.675152136353,27.9617809059,6.62857614778,0.094829415562,36.5767334484,15.8425272026
150,1620.0,324.0,486.0,324.0,486.0,8,35.5,35.5,35.5,35.5,39.6444572286,0.781762205968,32.5994499155,7.91751188535,0.113269125685,33.1114450031,18.9329695098
150,1620.0,324.0,486.0,324.0,486.0,8,28.4,42.6,28.4,42.6,37.6701194788,0.714159707763,31.1869250552,7.82443487325,0.111937551835,34.0516327842,19.1334021676
150,1620.0,162.0,162.0,648.0,648.0,8,35.5,35.5,35.5,35.5,51.6363816762,1.09988043799,41.4796024817,9.25366950313,0.132384399186,34.5447832937,24.0476602995
150,1620.0,162.0,162.0,648.0,648.0,8,14.2,14.2,56.8,56.8,115.453719046,1.7720891438,99.5911462506,15.6192308915,0.223451085715,73.9952652329,36.3696454193
150,1620.0,162.0,162.0,162.0,1134.0,8,35.5,35.5,35.5,35.5,54.3373573754,0.935678210678,44.9970169784,7.33353240974,0.104914626749,47.9487466145,19.6610537491
150,1620.0,162.0,162.0,162.0,1134.0,8,14.2,14.2,14.2,99.4,62.9371919201,0.9432210355,54.4929166916,10.3570166275,0.148169050465,61.9069048512,20.8590993822
150,1620.0,324.0,324.0,810.0,162.0,8,35.5,35.5,35.5,35.5,62.7759267235,1.18280096527,51.7025996046,9.91538013844,0.14185093188,56.6018180601,26.1598785074
