cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
100,3420.0,855.0,855.0,855.0,855.0,8,27.6,46.0,18.4,19.9166378623,0.495783405768,14.5378458206,9.88993690938,0.141486937187,18.9093756987,17.2986138363
100,3420.0,342.0,1368.0,342.0,1368.0,8,30.36,30.36,30.36,29.0284866134,0.761958083805,19.7734068258,12.9109939257,0.184706636992,23.5009944267,25.7204396551
100,3420.0,342.0,1368.0,342.0,1368.0,8,44.16,18.4,29.44,27.9940228889,0.727416256543,19.2049515563,12.1946523949,0.174458546422,25.3154103505,24.5733954126
100,3420.0,684.0,1026.0,684.0,1026.0,8,30.36,30.36,30.36,22.9639571111,0.602412298256,16.2845364759,11.1909557214,0.160099509605,17.4907586537,20.7048358424
100,3420.0,684.0,1026.0,684.0,1026.0,8,33.12,36.8,22.08,22.2617818176,0.556295862908,16.1625881683,10.7180319826,0.153333790882,17.6812485671,19.6393111382
100,3420.0,342.0,684.0,342.0,2052.0,8,30.36,30.36,30.36,64.8384495387,1.78307143804,44.4456247089,18.0195744451,0.257790764594,49.5869802146,40.2278878337
100,3420.0,342.0,684.0,342.0,2052.0,8,44.16,18.4,29.44,65.3977854339,1.73988279013,43.6423738391,18.0114323045,0.257674281896,46.1997159756,39.9288495855
110,3420.0,855.0,855.0,855.0,855.0,8,33.66,33.66,33.66,22.6729509546,0.54410549554,16.6497450654,11.4642841766,0.164009787935,19.569678147,21.4229249619
110,3420.0,855.0,855.0,855.0,855.0,8,30.6,51.0,20.4,19.7317901862,0.466016157161,14.6853877438,10.0297625471,0.143487303965,20.1387063476,17.9442900148
110,3420.0,342.0,1368.0,342.0,1368.0,8,33.66,33.66,33.66,37.7679071174,0.995041551929,26.0413707802,15.3974362533,0.220278057988,31.9448152708,32.6285814397
110,3420.0,342.0,1368.0,342.0,1368.0,8,48.96,20.4,32.64,26.2335512861,0.697114145059,17.9724782348,11.8611126886,0.169686876804,21.5423632713,24.0563619533
110,3420.0,684.0,1026.0,684.0,1026.0,8,33.66,33.66,33.66,23.1055207704,0.564760164586,16.5651130574,11.3610993902,0.162533610733,19.193831253,21.5652456474
110,3420.0,684.0,1026.0,684.0,1026.0,8,36.72,40.8,24.48,23.4342694184,0.572129588463,17.1128427806,11.3990879528,0.163077080869,20.9608448899,22.2569422316
110,3420.0,342.0,684.0,342.0,2052.0,8,33.66,33.66,33.66,64.3745167645,1.64474943253,44.5993903071,18.1113479292,0.259103689974,48.992427699,40.2946092727
110,3420.0,342.0,684.0,342.0,2052.0,8,48.96,20.4,32.64,64.0129960471,1.66446244557,43.1595463522,17.2803957837,0.24721596257,47.7078556404,38.6552370517
120,3420.0,855.0,855.0,855.0,855.0,8,36.96,36.96,36.96,23.9421967642,0.540630301367,17.8506749794,11.8698130411,0.169811345366,21.3523960528,23.997492006
120,3420.0,855.0,855.0,855.0,855.0,8,33.6,56.0,22.4,21.1974570188,0.48202465326,15.9965278064,10.5658579751,0.151156766453,21.8716957008,20.5809423278
120,3420.0,342.0,1368.0,342.0,1368.0,8,36.96,36.96,36.96,31.8939924095,0.774578509916,22.3047567929,13.8967722383,0.19880933102,25.3064487631,29.6010159663
120,3420.0,342.0,1368.0,342.0,1368.0,8,53.76,22.4,35.84,29.0876641746,0.7117596757,20.5102160732,12.325124505,0.176325100215,24.2459731792,26.5241665972
120,3420.0,684.0,1026.0,684.0,1026.0,8,36.96,36.96,36.96,25.1770352867,0.576885670063,18.5966163858,11.8969164877,0.170199091384,21.7322474719,24.322435589
120,3420.0,684.0,1026.0,684.0,1026.0,8,40.32,44.8,26.88,24.8434940226,0.561363000125,18.496828826,11.396488202,0.163039888441,22.9818857918,23.0572092872
120,3420.0,342.0,684.0,342.0,2052.0,8,36.96,36.96,36.96,68.0765634998,1.67083182901,46.9366635577,18.2763278652,0.261463917957,50.5746675457,42.0557229128
120,3420.0,342.0,684.0,342.0,2052.0,8,53.76,22.4,35.84,72.5486085627,1.89645057609,49.496079802,18.6550448993,0.266881901277,49.3725144083,42.2891234774
130,3420.0,855.0,855.0,855.0,855.0,8,40.26,40.26,40.26,25.1818370084,0.529835357352,19.4000292761,12.1375562626,0.173641720494,24.2644433514,25.4332386403
130,3420.0,855.0,855.0,855.0,855.0,8,36.6,61.0,24.4,22.8722803432,0.492086211886,17.5641293754,10.9812816941,0.157099881175,23.6480160638,22.3936305429
130,3420.0,342.0,1368.0,342.0,1368.0,8,40.26,40.26,40.26,51.8919069617,1.27949187061,36.7059827467,19.4022535998,0.277571582257,41.9704034804,44.2662757875
130,3420.0,342.0,1368.0,342.0,1368.0,8,58.56,24.4,39.04,27.5216642512,0.648126015193,19.2417862397,12.9554367261,0.185342442434,26.1187928164,28.8698949922
130,3420.0,684.0,1026.0,684.0,1026.0,8,40.26,40.26,40.26,26.4249641883,0.585227953222,19.8299418485,12.1481631588,0.173793464361,24.4503468565,26.4909034822
130,3420.0,684.0,1026.0,684.0,1026.0,8,43.92,48.8,29.28,28.4834470379,0.662958272169,21.217255968,12.5967642893,0.180211220161,28.6244218273,26.8480588466
130,3420.0,342.0,684.0,342.0,2052.0,8,40.26,40.26,40.26,70.3071350949,1.65084010094,51.2858672643,18.3616808534,0.26268499075,58.9050973592,42.9687917991
130,3420.0,342.0,684.0,342.0,2052.0,8,58.56,24.4,39.04,73.3760513097,1.83269795576,51.6912722722,18.8014216684,0.268975989533,60.8564543743,44.1703540243
140,3420.0,855.0,855.0,855.0,855.0,8,43.56,43.56,43.56,27.9845714537,0.575127199013,21.6796439287,12.878097797,0.184236019986,26.4219983775,28.0595992506
140,3420.0,855.0,855.0,855.0,855.0,8,39.6,66.0,26.4,23.7547795379,0.48645386439,18.4639775074,11.2790637852,0.161359996928,26.0780659471,23.747727991
140,3420.0,342.0,1368.0,342.0,1368.0,8,43.56,43.56,43.56,85.6828384794,1.93705700304,61.9725823423,25.6880320118,0.367496881428,69.5956372323,64.0767528975
140,3420.0,342.0,1368.0,342.0,1368.0,8,63.36,26.4,42.24,56.7384309569,1.25266326374,41.3742416004,18.6857936332,0.267321797327,48.5876956579,44.8476455827
140,3420.0,684.0,1026.0,684.0,1026.0,8,43.56,43.56,43.56,35.8712198929,0.779368903145,26.9452591685,15.022169254,0.214909431387,33.2419762066,33.1106438407
140,3420.0,684.0,1026.0,684.0,1026.0,8,47.52,52.8,31.68,26.2042234565,0.551166147106,19.9115312506,12.0161831277,0.171905338022,25.9831082319,26.0156759027
140,3420.0,342.0,684.0,342.0,2052.0,8,43.56,43.56,43.56,67.988035005,1.48748291308,50.3480293242,17.5403230768,0.250934521843,59.0701887093,43.2764900886
