cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
280,9120.0,2280.0,2280.0,2280.0,2280.0,8,68.0,68.0,68.0,68.0,307.147285934,4.74690352468,261.992754883,64.6327138084,0.924645404984,117.317922008,96.7901571693
280,9120.0,2280.0,2280.0,2280.0,2280.0,8,68.0,68.0,68.0,68.0,300.736485549,4.56122431801,255.532633307,61.4926902951,0.879723752433,126.425737233,96.5253235977
280,9120.0,3648.0,3648.0,912.0,912.0,8,68.0,68.0,68.0,68.0,298.060567068,4.65134480385,252.988336269,64.2892056753,0.919731125541,108.951610913,96.4351730343
280,9120.0,3648.0,3648.0,912.0,912.0,8,108.8,108.8,27.2,27.2,346.095696503,4.75170730887,299.837121414,66.6563256165,0.953595502382,131.324887104,96.3927840087
280,9120.0,2736.0,2736.0,1824.0,1824.0,8,68.0,68.0,68.0,68.0,314.209280398,4.92831977752,267.834460383,66.2583985713,0.94790269773,116.448758142,96.9594517926
280,9120.0,2736.0,2736.0,1824.0,1824.0,8,81.6,81.6,54.4,54.4,322.885347338,4.93801950562,276.149048331,61.1037419502,0.874159398429,110.720321731,96.6378157128
280,9120.0,5472.0,1824.0,912.0,912.0,8,68.0,68.0,68.0,68.0,341.153821284,5.06515957449,292.803790432,63.9372494608,0.914695986564,131.40154567,95.9018647877
280,9120.0,5472.0,1824.0,912.0,912.0,8,163.2,54.4,27.2,27.2,372.571635803,5.02330729523,325.047398117,71.5178993458,1.02314591339,135.897580833,96.4388746623
280,9120.0,1824.0,1824.0,2736.0,2736.0,8,68.0,68.0,68.0,68.0,312.287427448,4.8703821938,266.371081119,61.7016211628,0.88271274911,114.531795188,96.7238120072
280,9120.0,1824.0,1824.0,2736.0,2736.0,8,54.4,54.4,81.6,81.6,330.718131428,4.91735188506,284.465421801,60.1785200362,0.860923033421,123.860196347,96.6352558445
280,9120.0,2736.0,3648.0,912.0,1824.0,8,68.0,68.0,68.0,68.0,327.238107226,4.66278116924,282.263086666,65.5136734032,0.93724854654,134.787647489,96.4414681186
280,9120.0,2736.0,3648.0,912.0,1824.0,8,81.6,108.8,27.2,54.4,338.431411812,4.75848585962,292.606434973,66.1739602743,0.946694710648,119.693111442,96.5839104016
280,9120.0,6384.0,912.0,912.0,912.0,8,68.0,68.0,68.0,68.0,304.858064283,4.49127397801,261.36484165,62.2029164098,0.889884354933,121.801149391,94.274364316
280,9120.0,6384.0,912.0,912.0,912.0,8,190.4,27.2,27.2,27.2,372.327949789,5.06455737068,324.764880163,71.0585218383,1.0165739891,154.810230548,95.2954656306
280,9120.0,4560.0,1824.0,912.0,1824.0,8,68.0,68.0,68.0,68.0,314.030437093,4.98710359293,266.50329694,65.8866001881,0.942583693678,116.105036068,96.5360834729
280,9120.0,4560.0,1824.0,912.0,1824.0,8,136.0,54.4,27.2,54.4,354.52774813,4.86535716063,307.624003403,70.108857373,1.00298794525,123.480131442,96.3191802999
280,9120.0,1824.0,912.0,1824.0,4560.0,8,68.0,68.0,68.0,68.0,308.305681289,4.64785050432,263.394267821,62.9866128831,0.901096035523,135.490224431,96.3830739992
280,9120.0,1824.0,912.0,1824.0,4560.0,8,54.4,27.2,54.4,136.0,304.474548982,4.80538604085,257.823567853,54.5049274379,0.779755757338,129.989653636,96.5830455561
