cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
140,7600.0,760.0,2280.0,4560.0,8,13.2,39.6,79.2,86.5393603698,2.01416654456,58.6387141103,30.4099935724,0.435049979576,65.474959967,87.3222672018
140,7600.0,4560.0,2280.0,760.0,8,43.56,43.56,43.56,67.1665541428,1.26555570562,50.5622134199,31.7626367861,0.454401098514,52.9387469153,77.8435527292
140,7600.0,4560.0,2280.0,760.0,8,79.2,39.6,13.2,65.0718480543,1.20658300579,48.5176529429,31.1986765087,0.446332997263,53.2742253831,77.0494422603
140,7600.0,3800.0,3040.0,760.0,8,43.56,43.56,43.56,69.095474964,1.22285317625,52.6980910376,34.5815769824,0.49472928444,45.9427451618,87.1043657605
140,7600.0,3800.0,3040.0,760.0,8,66.0,52.8,13.2,61.2663988933,1.19860111358,45.323795395,31.2678658601,0.447322830617,52.717482435,78.8391385048
140,7600.0,2660.0,2660.0,2280.0,8,43.56,43.56,43.56,82.7781565533,1.79250214208,60.1001475103,32.4048060872,0.463588069916,55.642670661,86.9540151062
140,7600.0,2660.0,2660.0,2280.0,8,46.2,46.2,39.6,80.86400572,1.7114503405,60.7031184418,32.8924449437,0.470564305346,72.3751589555,84.0399846874
140,7600.0,6080.0,760.0,760.0,8,43.56,43.56,43.56,67.1175812323,1.20035225309,50.9853527355,27.1234672976,0.388032436303,59.4684024492,65.0405090088
140,7600.0,6080.0,760.0,760.0,8,105.6,13.2,13.2,51.0247426943,1.29000739531,31.0221606228,26.5264228335,0.379491027661,42.4572616766,63.4176855904
140,7600.0,1520.0,3040.0,3040.0,8,43.56,43.56,43.56,93.0081871872,1.85984913504,70.6208997486,33.7411265696,0.482705673385,68.4647706858,92.9547802821
140,7600.0,1520.0,3040.0,3040.0,8,26.4,52.8,52.8,84.9478696852,1.69651330945,63.1368194417,31.0946352534,0.444844567288,70.9935897484,85.3195958338
140,7600.0,3040.0,3040.0,1520.0,8,43.56,43.56,43.56,83.3089868178,1.70731520315,62.5592646019,33.40952029,0.477961663662,63.1319265303,90.31645485
140,7600.0,3040.0,3040.0,1520.0,8,52.8,52.8,26.4,81.1320184161,1.497182037,62.5927948839,31.1607496558,0.445790409954,74.3188516307,83.1212030571
140,7600.0,2280.0,4560.0,760.0,8,43.56,43.56,43.56,61.5952378819,1.15058413384,47.0803440556,30.2202464939,0.432335429097,43.8280062778,76.7749921623
140,7600.0,2280.0,4560.0,760.0,8,39.6,79.2,13.2,59.454454247,1.05581128755,46.3519426384,30.0873447508,0.430434116607,64.3457254103,77.0035335569
150,7600.0,760.0,2280.0,4560.0,8,46.86,46.86,46.86,104.636642747,1.78103582384,82.3450022766,33.0951949916,0.473464878278,98.1681245944,83.5538305496
150,7600.0,760.0,2280.0,4560.0,8,14.2,42.6,85.2,84.5673768112,1.79941297832,59.6305058843,30.5561869405,0.43714144407,67.9050204044,88.0646137591
150,7600.0,4560.0,2280.0,760.0,8,46.86,46.86,46.86,65.3103053641,1.11388950116,49.7926643665,31.8002968939,0.454939869726,50.3913543748,76.3371498983
150,7600.0,4560.0,2280.0,760.0,8,85.2,42.6,14.2,54.3569516959,1.07911806259,38.9583595121,29.3034893688,0.419220162644,48.55519768,70.2844481798
150,7600.0,3800.0,3040.0,760.0,8,46.86,46.86,46.86,74.2768873686,1.30954468554,56.9801733418,35.7278104177,0.511127473786,56.9701765408,88.090428182
150,7600.0,3800.0,3040.0,760.0,8,71.0,56.8,14.2,55.3243450713,1.07751273097,40.7365940921,30.5810015921,0.437496446239,46.3114267188,74.5439324367
150,7600.0,2660.0,2660.0,2280.0,8,46.86,46.86,46.86,84.2726509532,1.65413951136,64.1600233916,32.3329580086,0.462560200409,71.3116602889,83.6794271747
150,7600.0,2660.0,2660.0,2280.0,8,49.7,49.7,42.6,80.6270114772,1.63564238201,60.1374459346,31.9596404402,0.457219462663,62.2620000043,83.6382885175
150,7600.0,6080.0,760.0,760.0,8,46.86,46.86,46.86,68.4028830028,1.19223919126,51.9704000574,27.6173130007,0.395097467821,65.7043983154,66.2703976955
150,7600.0,6080.0,760.0,760.0,8,113.6,14.2,14.2,50.8606456336,1.15210640923,33.0845716839,26.4490934811,0.378384742219,46.0299149539,60.5177826358
150,7600.0,1520.0,3040.0,3040.0,8,46.86,46.86,46.86,88.8593334107,1.68549598817,67.4364922453,33.1290586304,0.47394933663,68.1235295798,90.2489376644
150,7600.0,1520.0,3040.0,3040.0,8,28.4,56.8,56.8,79.7573901432,1.61329425649,59.784473525,31.2424396288,0.446959079095,66.7655578094,85.7012013175
150,7600.0,3040.0,3040.0,1520.0,8,46.86,46.86,46.86,80.6838647329,1.65215668038,60.3264460715,33.5537763119,0.480025412187,61.329798446,90.0156295534
150,7600.0,3040.0,3040.0,1520.0,8,56.8,56.8,28.4,71.722297964,1.27257645361,55.2488319047,31.7086836106,0.453629236203,65.1650616548,80.9307466455
150,7600.0,2280.0,4560.0,760.0,8,46.86,46.86,46.86,64.5779291698,1.29851277489,48.1170505875,29.229902144,0.418167412647,51.4053226,75.6328912166
150,7600.0,2280.0,4560.0,760.0,8,42.6,85.2,14.2,63.9562294637,1.03221104343,51.2437035214,29.9096462611,0.427891935066,72.404719853,78.761368784
160,7600.0,760.0,2280.0,4560.0,8,50.16,50.16,50.16,111.973916425,1.95588012291,87.7987249209,33.0141683208,0.472305698438,99.7470716325,85.0343327018
160,7600.0,760.0,2280.0,4560.0,8,15.2,45.6,91.2,84.8774785266,1.93557333703,57.8293485713,30.2869415132,0.433289578157,63.4371451578,88.2351869716
160,7600.0,4560.0,2280.0,760.0,8,50.16,50.16,50.16,72.4334923877,1.20998506071,56.2983529803,32.2783606468,0.461779122272,57.5439450363,79.0754719122
160,7600.0,4560.0,2280.0,760.0,8,91.2,45.6,15.2,64.4481467168,1.1946279678,47.6484073245,31.2829041005,0.447537969964,55.7353556601,76.5459654923
160,7600.0,3800.0,3040.0,760.0,8,50.16,50.16,50.16,78.403963392,1.33360798761,60.8207604921,35.0274770294,0.501108398131,60.6211132028,89.8443423398
160,7600.0,3800.0,3040.0,760.0,8,76.0,60.8,15.2,63.5545093338,1.06234040227,48.6490742747,30.6634732993,0.438676298989,55.8462882796,80.5117874856
160,7600.0,2660.0,2660.0,2280.0,8,50.16,50.16,50.16,81.1886931045,1.66872547215,60.7316261752,32.0369657615,0.458325690436,59.4520648635,85.9573131122
160,7600.0,2660.0,2660.0,2280.0,8,53.2,53.2,45.6,79.4239316856,1.55163264767,60.3239168383,31.2079341587,0.446465438608,67.5745383861,82.9413019658
160,7600.0,6080.0,760.0,760.0,8,50.16,50.16,50.16,69.5990227137,1.14435224793,53.2729918637,26.3940847226,0.377597778578,68.3092325087,66.8846943399
160,7600.0,6080.0,760.0,760.0,8,121.6,15.2,15.2,51.2853411689,1.20405365942,32.9210721515,26.5608859417,0.379984062113,48.2828237178,57.635067783
160,7600.0,1520.0,3040.0,3040.0,8,50.16,50.16,50.16,86.872873719,1.62199562896,67.3206943368,33.6101171611,0.480831432919,73.8468134271,92.0773271047
160,7600.0,1520.0,3040.0,3040.0,8,30.4,60.8,60.8,85.6297311245,1.61493629415,66.3296898108,31.5568728627,0.451457408623,76.2404377444,84.0200140243
160,7600.0,3040.0,3040.0,1520.0,8,50.16,50.16,50.16,85.6030815404,1.57588805249,66.0996132948,31.9768509519,0.457465678854,69.3013417478,90.7714798607
160,7600.0,3040.0,3040.0,1520.0,8,60.8,60.8,30.4,72.9093188097,1.35297847411,55.8341280912,32.036166833,0.458314260844,68.8903748384,81.7606914339
160,7600.0,2280.0,4560.0,760.0,8,50.16,50.16,50.16,78.1822768134,1.31734498274,61.5202198807,32.3976017737,0.463485003916,66.0816953825,84.7242142048
160,7600.0,2280.0,4560.0,760.0,8,45.6,91.2,15.2,62.6227566215,0.943851217202,50.260197092,28.9801077001,0.414593815453,74.5093850144,77.4094626182
170,7600.0,760.0,2280.0,4560.0,8,53.46,53.46,53.46,116.924280881,2.03890641913,92.0016615615,31.8145585333,0.455143898902,109.870717661,85.3490908421
170,7600.0,760.0,2280.0,4560.0,8,16.2,48.6,97.2,84.1650298633,1.76432620739,58.933645196,29.6451821055,0.424108470751,67.2005005079,86.4240022169
170,7600.0,4560.0,2280.0,760.0,8,53.46,53.46,53.46,68.9147032798,1.10667664009,53.4534219571,31.999589754,0.457790983606,58.9804069889,78.4203022386
170,7600.0,4560.0,2280.0,760.0,8,97.2,48.6,16.2,67.2808086373,1.29186128834,49.9717887223,31.1244806123,0.445271539517,65.0632420126,79.0714370922
170,7600.0,3800.0,3040.0,760.0,8,53.46,53.46,53.46,73.8812965019,1.17056809289,58.0678264775,34.6598055809,0.495848434634,56.9143130832,88.2063796731
170,7600.0,3800.0,3040.0,760.0,8,81.0,64.8,16.2,63.4403183641,0.983620263324,49.0033799503,30.5109253294,0.436493924598,62.3256896429,79.0901337258
170,7600.0,2660.0,2660.0,2280.0,8,53.46,53.46,53.46,88.5281993495,1.62549518305,69.6305454317,30.9917295104,0.443372382123,80.1128009534,85.961794556
170,7600.0,2660.0,2660.0,2280.0,8,56.7,56.7,48.6,84.3797345045,1.58602409857,65.9940135225,30.963426884,0.442967480458,75.2005374707,85.0508508953
170,7600.0,6080.0,760.0,760.0,8,53.46,53.46,53.46,68.6289272118,1.09573111607,53.6960403404,26.8941872698,0.384752321456,67.2798439661,65.4740321998
170,7600.0,6080.0,760.0,760.0,8,129.6,16.2,16.2,47.3267296162,1.08378355311,30.2326982414,25.4461958251,0.364037136268,42.5071385937,61.2988007946
170,7600.0,1520.0,3040.0,3040.0,8,53.46,53.46,53.46,94.8803697568,1.73088740022,74.4358512449,33.9238309524,0.485319469992,78.8992397941,92.8500857279
170,7600.0,1520.0,3040.0,3040.0,8,32.4,64.8,64.8,82.8408884622,1.70218866112,63.1358621395,30.9054309877,0.442137782371,73.6479260912,85.7917509216
170,7600.0,3040.0,3040.0,1520.0,8,53.46,53.46,53.46,76.1324743638,1.3969489262,58.6897634419,33.1267134447,0.473915786047,57.4402002413,89.9269774255
170,7600.0,3040.0,3040.0,1520.0,8,64.8,64.8,32.4,86.1823134222,1.47040933086,68.0895294407,30.8480174134,0.44131641507,80.7421812163,84.2779818795
170,7600.0,2280.0,4560.0,760.0,8,53.46,53.46,53.46,63.2464487552,1.08289730265,49.4624465135,30.3958285064,0.434847331995,51.4877270515,76.6380825643
170,7600.0,2280.0,4560.0,760.0,8,48.6,97.2,16.2,62.5848393084,0.937383977427,50.777971519,28.8628764654,0.412916687631,73.5010428505,76.7021351107
180,7600.0,760.0,2280.0,4560.0,8,56.76,56.76,56.76,109.873390786,1.76820036366,87.7787645298,32.7583346346,0.468645702928,99.0700787735,86.1028613463
180,7600.0,760.0,2280.0,4560.0,8,17.2,51.6,103.2,85.1503970131,1.82660306297,60.7745248464,29.8913714578,0.427630492958,72.118052233,88.2123324222
180,7600.0,4560.0,2280.0,760.0,8,56.76,56.76,56.76,71.5404244839,1.18498863292,55.9515494199,33.0577433178,0.472929088953,62.6322694674,80.1285289833
180,7600.0,4560.0,2280.0,760.0,8,103.2,51.6,17.2,57.4137367513,1.01105998268,42.8327984437,29.3559504081,0.419970678228,52.6220539781,74.4437316804
180,7600.0,3800.0,3040.0,760.0,8,56.76,56.76,56.76,76.8412137662,1.21523058876,60.8118846035,35.2537317893,0.504345233038,68.8170610393,87.4563317041
180,7600.0,3800.0,3040.0,760.0,8,86.0,68.8,17.2,60.3051697436,1.01987650684,46.6544435885,30.3909407799,0.434777407438,61.0913731478,75.6835787919
180,7600.0,2660.0,2660.0,2280.0,8,56.76,56.76,56.76,81.283125057,1.52616604792,63.0609381052,31.944710743,0.457005876151,66.9251567373,85.2851107316
180,7600.0,2660.0,2660.0,2280.0,8,60.2,60.2,51.6,76.9584329539,1.35411193708,60.3003887892,30.7821555436,0.440374185173,69.5129732163,83.1922294432
180,7600.0,6080.0,760.0,760.0,8,56.76,56.76,56.76,69.0837847137,1.03879144936,54.210085681,26.8256450382,0.383771745898,68.2936286893,66.5334447231
180,7600.0,6080.0,760.0,760.0,8,137.6,17.2,17.2,52.3666590585,1.181175714,33.4834359626,26.3292571507,0.376670345504,47.966981097,62.1301257345
180,7600.0,1520.0,3040.0,3040.0,8,56.76,56.76,56.76,92.152286814,1.58413496647,73.2585846555,33.5692109316,0.480246222197,83.4939595811,90.8585566047
180,7600.0,1520.0,3040.0,3040.0,8,34.4,68.8,68.8,79.4720146876,1.4806005332,60.4554652014,30.056901195,0.42999858648,68.8015544056,85.1378533419
180,7600.0,3040.0,3040.0,1520.0,8,56.76,56.76,56.76,81.2767853887,1.45731920922,62.8928746286,33.268801126,0.475948513963,67.7929037557,88.8937489547
180,7600.0,3040.0,3040.0,1520.0,8,68.8,68.8,34.4,76.4348724591,1.24929659046,60.4597915353,31.5593248309,0.451492486852,74.9966588847,82.8046381379
180,7600.0,2280.0,4560.0,760.0,8,56.76,56.76,56.76,58.036517123,0.998421379932,44.5171851333,28.3921877298,0.406182943202,48.6530670606,72.300283
180,7600.0,2280.0,4560.0,760.0,8,51.6,103.2,17.2,56.4171910034,0.833518487548,45.7996351746,28.575622562,0.408807189727,69.7668600418,72.2526681673
190,7600.0,760.0,2280.0,4560.0,8,60.06,60.06,60.06,105.802539917,1.63861276247,83.7094973329,32.6279522346,0.46678043254,99.7088468441,85.7162306366
190,7600.0,760.0,2280.0,4560.0,8,18.2,54.6,109.2,91.6039027728,1.9261069593,64.8505688069,29.6409976355,0.424048607089,78.5306254165,89.5854255973
190,7600.0,4560.0,2280.0,760.0,8,60.06,60.06,60.06,79.1832970292,1.16949138296,63.5317464028,32.3820963803,0.463263181406,71.4102224341,81.3954110198
190,7600.0,4560.0,2280.0,760.0,8,109.2,54.6,18.2,57.9902761417,0.986078107722,44.0555396701,28.9777238761,0.414559712105,56.9472155104,74.7789450027
190,7600.0,3800.0,3040.0,760.0,8,60.06,60.06,60.06,76.668258992,1.07998011828,60.9278152894,34.1157335798,0.48806485808,60.3081458302,89.078612765
190,7600.0,3800.0,3040.0,760.0,8,91.0,72.8,18.2,60.9396896999,0.938157550451,47.5858906758,29.4846302834,0.421811592038,60.3586215099,77.6043634249
190,7600.0,2660.0,2660.0,2280.0,8,60.06,60.06,60.06,85.291918432,1.45433125753,67.2702422877,30.1204765037,0.430908104488,70.3928926622,85.6560027211
190,7600.0,2660.0,2660.0,2280.0,8,63.7,63.7,54.6,88.8730120714,1.41997074223,71.1374685744,29.7643528593,0.425813345627,84.6831830951,85.982969607
190,7600.0,6080.0,760.0,760.0,8,60.06,60.06,60.06,74.1535863845,1.08853126908,58.6561062621,26.9439667586,0.385464474371,76.4901779603,68.132126096
190,7600.0,6080.0,760.0,760.0,8,145.6,18.2,18.2,50.4122717505,1.15017923816,32.2233392585,26.3649008819,0.377180270127,49.7904789229,59.8059900257
190,7600.0,1520.0,3040.0,3040.0,8,60.06,60.06,60.06,95.6120975545,1.57427421137,75.964879875,33.1860436002,0.474764572249,83.9601718962,92.6368644054
190,7600.0,1520.0,3040.0,3040.0,8,36.4,72.8,72.8,89.1542904579,1.6624415647,69.1022160254,31.1267610563,0.445304163896,79.3973711811,85.4317135601
190,7600.0,3040.0,3040.0,1520.0,8,60.06,60.06,60.06,77.8522841016,1.34732307328,60.5943520996,32.6734568415,0.467431428347,62.4426739144,90.2259264619
190,7600.0,3040.0,3040.0,1520.0,8,72.8,72.8,36.4,79.3834900047,1.32337105164,63.2685631514,31.0300912647,0.443921191197,79.1842515798,82.813192871
190,7600.0,2280.0,4560.0,760.0,8,60.06,60.06,60.06,84.4060900196,1.32403841016,67.8657148048,35.7020933904,0.510759562094,86.4795647886,85.4891706301
190,7600.0,2280.0,4560.0,760.0,8,54.6,109.2,18.2,59.511911437,0.860597221071,48.6086522067,28.4505208427,0.407017465561,75.298497554,76.1270312071
200,7600.0,760.0,2280.0,4560.0,8,63.36,63.36,63.36,102.024017853,1.48032093563,82.3540347523,31.1114579046,0.445085234687,99.5447139841,86.2447064538
200,7600.0,760.0,2280.0,4560.0,8,19.2,57.6,115.2,91.3937643068,1.76687772046,67.487387966,29.2778350965,0.418853148733,81.1934044258,88.4317784653
200,7600.0,4560.0,2280.0,760.0,8,63.36,63.36,63.36,72.5648500487,1.09438776556,58.2107232032,30.8711300855,0.441647068462,69.4784883688,80.0501227183
200,7600.0,4560.0,2280.0,760.0,8,115.2,57.6,19.2,58.4590055118,1.01740538024,42.9904631429,29.970405435,0.428761165021,56.1226756928,77.3683311746
200,7600.0,3800.0,3040.0,760.0,8,63.36,63.36,63.36,74.6987161179,1.07263220566,59.3315838204,33.4714487728,0.478847621929,65.7888292896,88.5114622879
200,7600.0,3800.0,3040.0,760.0,8,96.0,76.8,19.2,62.844342164,0.937308245428,49.4966617725,30.3896778336,0.434759339536,65.0483216996,77.5704707512
200,7600.0,2660.0,2660.0,2280.0,8,63.36,63.36,63.36,96.8472164233,1.53011789973,79.1433113462,32.6431540505,0.466997912024,100.167771,86.5547872232
200,7600.0,2660.0,2660.0,2280.0,8,67.2,67.2,57.6,83.0958738181,1.46243066714,65.435240487,31.3909232231,0.449083307913,73.6959570604,84.6437977042
200,7600.0,6080.0,760.0,760.0,8,63.36,63.36,63.36,69.7400342281,0.979974354312,55.4836259063,26.7609376633,0.382846032379,77.0926933957,67.2633465197
200,7600.0,6080.0,760.0,760.0,8,153.6,19.2,19.2,55.0763423459,1.12721158135,37.4994445834,26.801251363,0.38342276628,56.1382622344,65.0278870385
200,7600.0,1520.0,3040.0,3040.0,8,63.36,63.36,63.36,91.6986921586,1.4899850145,73.0133251323,32.9333631778,0.471149687808,83.2521924407,92.4543876605
200,7600.0,1520.0,3040.0,3040.0,8,38.4,76.8,76.8,78.3923311608,1.36350117315,59.9743766283,30.4159643769,0.435135398811,70.0843380547,87.1042064851
200,7600.0,3040.0,3040.0,1520.0,8,63.36,63.36,63.36,81.3357283437,1.31819072617,64.2370419852,32.4371746003,0.464051138774,74.3687095546,90.0066665324
200,7600.0,3040.0,3040.0,1520.0,8,76.8,76.8,38.4,81.9694587951,1.21151928692,66.7824547787,31.4618828499,0.450098467094,80.0612987619,85.0972130151
200,7600.0,2280.0,4560.0,760.0,8,63.36,63.36,63.36,73.9299135022,1.17018970696,57.772418568,32.1623633481,0.460119647326,70.4090033018,84.1978354608
200,7600.0,2280.0,4560.0,760.0,8,57.6,115.2,19.2,61.4071775017,0.844311079528,50.7623731843,28.1589171681,0.402845739172,85.0057407006,76.0795863532
210,7600.0,760.0,2280.0,4560.0,8,66.66,66.66,66.66,109.627301745,1.56118638478,89.206720217,31.8683805159,0.455913884348,101.283934145,86.1806188931
210,7600.0,760.0,2280.0,4560.0,8,20.2,60.6,121.2,83.7648012186,1.68727788975,61.6266590327,28.7243741174,0.410935252038,77.2447797279,88.5199118937
210,7600.0,4560.0,2280.0,760.0,8,66.66,66.66,66.66,76.6297027542,1.08905662604,61.9461351696,30.9968871909,0.443446168682,72.7114515951,81.3555151686
210,7600.0,4560.0,2280.0,760.0,8,121.2,60.6,20.2,61.95770551,0.996942666686,48.1987204695,29.6281543318,0.423864868838,62.9002786741,79.9495750965
210,7600.0,3800.0,3040.0,760.0,8,66.66,66.66,66.66,77.6399614628,1.06660232567,62.4115700209,32.2734734942,0.461709205926,69.566514126,88.292912154
210,7600.0,3800.0,3040.0,760.0,8,101.0,80.8,20.2,67.9427811589,1.06730544355,53.9400432416,29.2941183497,0.419086099424,68.2907038432,80.08639004
210,7600.0,2660.0,2660.0,2280.0,8,66.66,66.66,66.66,93.0158008632,1.45404123093,75.4276318816,32.6923685786,0.467701982527,89.6242746433,86.3898581155
210,7600.0,2660.0,2660.0,2280.0,8,70.7,70.7,60.6,92.7329877993,1.34378102552,76.1746271046,31.8141535475,0.455138105115,91.4946021837,86.6732026674
210,7600.0,6080.0,760.0,760.0,8,66.66,66.66,66.66,73.1404587,1.01172753962,58.0062941166,26.6256392467,0.380910432714,76.4080866713,68.8997913384
210,7600.0,6080.0,760.0,760.0,8,161.6,20.2,20.2,56.1567838286,1.15358668176,38.7715843407,27.1745631242,0.388763420948,55.8629708216,63.459184461
210,7600.0,1520.0,3040.0,3040.0,8,66.66,66.66,66.66,100.886098756,1.52040321627,82.0362060012,32.6868759678,0.467623404404,94.1303074079,93.7208274725
210,7600.0,1520.0,3040.0,3040.0,8,40.4,80.8,80.8,94.3366806957,1.67367995169,73.830337072,30.1636167743,0.431525275741,88.7806391832,86.8703513113
210,7600.0,3040.0,3040.0,1520.0,8,66.66,66.66,66.66,85.7968302038,1.42559222842,67.806526475,32.7132788922,0.468001128644,74.2449085973,90.4641138317
210,7600.0,3040.0,3040.0,1520.0,8,80.8,80.8,40.4,81.8989623302,1.26764078655,66.2348343043,30.4337822036,0.435390303341,86.1741605034,84.2167859085
210,7600.0,2280.0,4560.0,760.0,8,66.66,66.66,66.66,74.491632717,1.07619603857,59.5687397132,31.6783179977,0.45319482114,66.5315122592,84.5616720087
210,7600.0,2280.0,4560.0,760.0,8,60.6,121.2,20.2,61.4684894083,0.807142315862,50.9198064207,28.7532222825,0.411347958261,80.8556857409,76.4902514585
220,7600.0,760.0,2280.0,4560.0,8,69.96,69.96,69.96,113.550927116,1.84271029188,91.046676687,33.2199500097,0.475249642486,111.245744613,87.5143206406
220,7600.0,760.0,2280.0,4560.0,8,21.2,63.6,127.2,86.5598022097,1.64099914919,62.6355148218,29.0607832563,0.415747972194,77.1134217836,87.8478622029
220,7600.0,4560.0,2280.0,760.0,8,69.96,69.96,69.96,72.5001900989,1.02197794074,58.4691700745,30.2839527835,0.433246820936,66.9488124522,80.9388160193
220,7600.0,4560.0,2280.0,760.0,8,127.2,63.6,21.2,63.3877282059,1.04023057133,48.4904053203,29.3953988718,0.420535033931,63.7730844525,77.8877383449
220,7600.0,3800.0,3040.0,760.0,8,69.96,69.96,69.96,73.4489840309,0.969594428776,59.5020172186,33.1142476744,0.473737448847,67.3682811446,87.5607887742
220,7600.0,3800.0,3040.0,760.0,8,106.0,84.8,21.2,66.4420007124,0.973835752503,52.4459281371,28.7329237513,0.411057564397,71.0222611406,78.5009896234
220,7600.0,2660.0,2660.0,2280.0,8,69.96,69.96,69.96,86.2951286863,1.37449111897,68.5763714543,31.8012410063,0.454953376342,78.4178295035,87.5584425745
220,7600.0,2660.0,2660.0,2280.0,8,74.2,74.2,63.6,102.79816397,1.60505825967,85.0501905305,31.1180237622,0.445179166842,108.25584751,86.262889896
220,7600.0,6080.0,760.0,760.0,8,69.96,69.96,69.96,66.0464271717,0.894400369047,53.1685699727,25.8776179609,0.370209126765,69.7289896906,67.7684447792
220,7600.0,6080.0,760.0,760.0,8,169.6,21.2,21.2,49.2437830705,1.02491094487,32.4358583095,25.846281553,0.369760823362,47.5540412813,61.5526681118
220,7600.0,1520.0,3040.0,3040.0,8,69.96,69.96,69.96,98.7054023392,1.52334730756,79.9839611588,33.4170146527,0.478068879151,94.3210378427,90.9940599429
220,7600.0,1520.0,3040.0,3040.0,8,42.4,84.8,84.8,93.1221812765,1.38157084329,75.5610928002,30.3326336551,0.433943256868,95.1684895465,86.2944068406
220,7600.0,3040.0,3040.0,1520.0,8,69.96,69.96,69.96,89.8098881476,1.4377055478,71.2967643423,32.6723922592,0.467416198272,81.7062695257,90.7835707982
220,7600.0,3040.0,3040.0,1520.0,8,84.8,84.8,42.4,85.4210926208,1.24356257095,70.0716891624,30.6939669582,0.439112545896,92.6958409337,82.8181798511
220,7600.0,2280.0,4560.0,760.0,8,69.96,69.96,69.96,73.0870248048,1.03683598877,58.8967318192,30.4760343628,0.435994769139,74.0702914548,80.801124382
220,7600.0,2280.0,4560.0,760.0,8,63.6,127.2,21.2,63.8642905608,0.77493353408,53.6348615776,28.3111886429,0.405024157982,87.3483194738,77.3724099393
40,6840.0,684.0,2052.0,4104.0,8,10.56,10.56,10.56,107.350560532,3.34526494583,72.2397060311,34.498054565,0.493534400072,100.684135656,73.5779365581
40,6840.0,684.0,2052.0,4104.0,8,3.2,9.6,19.2,88.0497605247,3.22110060447,50.6281496828,36.2016675947,0.517906546419,59.2422128962,79.2994019742
40,6840.0,4104.0,2052.0,684.0,8,10.56,10.56,10.56,64.7770233137,2.58895506728,35.5541101062,36.613631718,0.523800167639,42.6641551485,70.9943027427
40,6840.0,4104.0,2052.0,684.0,8,19.2,9.6,3.2,50.0549111782,1.84074525786,27.941710473,32.2853506618,0.461879122487,33.8809888779,62.7647008701
40,6840.0,3420.0,2736.0,684.0,8,10.56,10.56,10.56,72.1941279065,2.93142674342,39.0601114593,44.3787424654,0.634889019534,32.4508429281,93.2809137169
40,6840.0,3420.0,2736.0,684.0,8,16.0,12.8,3.2,51.627936979,1.93429042825,29.3952735327,33.9248081406,0.485333449794,39.1612373963,63.8414594198
40,6840.0,2394.0,2394.0,2052.0,8,10.56,10.56,10.56,74.0441994918,2.87906345309,41.9286102084,40.2118120483,0.575276281091,41.9172780251,80.4929294061
40,6840.0,2394.0,2394.0,2052.0,8,11.2,11.2,9.6,73.0833006523,2.66459489155,43.5353291585,37.5027096552,0.536519451433,53.4384062877,76.0018875039
40,6840.0,5472.0,684.0,684.0,8,10.56,10.56,10.56,72.1290707135,2.86353645654,40.659506837,33.5658668275,0.480198380937,48.402521533,68.189114193
40,6840.0,5472.0,684.0,684.0,8,25.6,3.2,3.2,40.321833995,1.51077096183,18.2132546637,25.7931997512,0.369001427056,25.6995366583,51.6831897631
40,6840.0,1368.0,2736.0,2736.0,8,10.56,10.56,10.56,96.1870878319,3.36890708816,59.8761712022,44.018781318,0.629739360773,60.0333318114,96.2885127324
40,6840.0,1368.0,2736.0,2736.0,8,6.4,12.8,12.8,81.026952611,2.85042234504,49.4108029218,36.4924014129,0.522065828511,61.6324506667,75.5493189176
40,6840.0,2736.0,2736.0,1368.0,8,10.56,10.56,10.56,69.5394726719,2.90220508845,36.262159737,44.8352418362,0.641419768759,29.4355700091,90.1610343412
40,6840.0,2736.0,2736.0,1368.0,8,12.8,12.8,6.4,74.4730500293,2.64746874728,45.4177840485,37.0526696062,0.530081110246,56.6652477441,75.2645264555
40,6840.0,2052.0,4104.0,684.0,8,10.56,10.56,10.56,32.0072227556,1.34813745105,15.8095829795,24.1968003929,0.346163095749,19.3319175116,42.3246096816
40,6840.0,2052.0,4104.0,684.0,8,9.6,19.2,3.2,51.7313302285,1.74460016701,31.9503521219,34.4122042897,0.492306213015,42.8250994098,64.0005116933
50,6840.0,684.0,2052.0,4104.0,8,13.86,13.86,13.86,108.748472026,3.18515512707,74.974365223,33.8360504436,0.484063668721,101.898292273,73.7860472402
50,6840.0,684.0,2052.0,4104.0,8,4.2,12.6,25.2,82.9123442539,2.80917133617,49.5460747197,33.8417326473,0.484144959189,57.2303715061,76.8750294604
50,6840.0,4104.0,2052.0,684.0,8,13.86,13.86,13.86,62.0814312907,2.13588227356,37.6490787238,34.4456317679,0.492784431587,44.2701046359,70.8343609477
50,6840.0,4104.0,2052.0,684.0,8,25.2,12.6,4.2,42.8534668565,1.52425242466,23.6866968263,28.1913135205,0.403309206301,30.6332243315,54.899712606
50,6840.0,3420.0,2736.0,684.0,8,13.86,13.86,13.86,65.0629610262,2.29644509502,38.6377103788,41.0123745962,0.586729250303,29.9268388303,86.0070150274
50,6840.0,3420.0,2736.0,684.0,8,21.0,16.8,4.2,47.1759276278,1.59921206025,28.3702532391,30.6593665306,0.438617546932,39.0128744602,57.0246034322
50,6840.0,2394.0,2394.0,2052.0,8,13.86,13.86,13.86,70.6043721725,2.51129535403,42.3038278737,36.4709665029,0.521759177437,44.1753585709,76.8664120737
