cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
120,9690.0,2422.5,2422.5,2422.5,2422.5,8,28.0,28.0,28.0,28.0,188.208848698,4.78549249469,141.284316663,52.8092940087,0.755497768364,70.1884036892,94.980567289
120,9690.0,2422.5,2422.5,2422.5,2422.5,8,33.6,33.6,22.4,22.4,203.668751336,4.80711623383,157.446275096,52.0983245626,0.745326531654,72.041325111,95.0148256671
120,9690.0,2422.5,2422.5,2422.5,2422.5,8,22.4,22.4,33.6,33.6,183.057248479,4.780518481,136.52765641,51.6255182058,0.738562492215,62.3667055329,94.7619607031
120,9690.0,3876.0,3876.0,969.0,969.0,8,28.0,28.0,28.0,28.0,189.414261204,4.83455738233,141.876854252,53.1207396665,0.759953357175,68.3020751882,94.8869461631
120,9690.0,3876.0,3876.0,969.0,969.0,8,44.8,44.8,11.2,11.2,258.69121535,5.21410305847,210.350262998,54.6237951413,0.781456296728,106.634003191,94.9535047133
120,9690.0,3876.0,3876.0,969.0,969.0,8,33.6,33.6,22.4,22.4,210.374166746,4.94757035279,163.912770304,52.2431358725,0.747398224213,75.4852724624,94.8205488
120,9690.0,3876.0,3876.0,969.0,969.0,8,22.4,22.4,33.6,33.6,186.978244778,4.75377190773,140.68917798,52.0859433976,0.74514940483,63.5894500519,94.7379745314
120,9690.0,2907.0,2907.0,1938.0,1938.0,8,28.0,28.0,28.0,28.0,183.847430008,4.69630323492,137.45730702,53.0611094734,0.759100278589,69.321612108,94.7622277293
120,9690.0,2907.0,2907.0,1938.0,1938.0,8,33.6,33.6,22.4,22.4,207.287926235,4.84386165343,161.294510989,51.5141163567,0.736968760468,75.4383974419,95.1372119888
120,9690.0,2907.0,2907.0,1938.0,1938.0,8,33.6,33.6,22.4,22.4,207.287926235,4.84386165343,161.294510989,51.5141163567,0.736968760468,75.4383974419,95.1372119888
120,9690.0,2907.0,2907.0,1938.0,1938.0,8,22.4,22.4,33.6,33.6,180.989355983,4.64090894789,135.438211578,51.6865486398,0.739435602858,61.9991103011,94.7830884739
120,9690.0,5814.0,1938.0,969.0,969.0,8,28.0,28.0,28.0,28.0,181.373404983,4.47131223021,137.690299539,52.2181364725,0.747040579006,68.3203384517,91.2394027298
120,9690.0,5814.0,1938.0,969.0,969.0,8,67.2,22.4,11.2,11.2,252.077020686,4.95285631841,205.609211265,56.3566778545,0.806247179607,101.661222691,93.5067078931
120,9690.0,5814.0,1938.0,969.0,969.0,8,33.6,33.6,22.4,22.4,215.237169123,4.98625143774,168.572165459,49.6337916887,0.710068550625,81.0446222161,92.7569592328
120,9690.0,5814.0,1938.0,969.0,969.0,8,22.4,22.4,33.6,33.6,195.087439218,4.76581699407,149.027690007,50.094754376,0.716663152732,77.9431599097,92.0066651872
120,9690.0,1938.0,1938.0,2907.0,2907.0,8,28.0,28.0,28.0,28.0,201.731768426,5.04558575663,153.453765216,51.9633082688,0.74339496808,76.3643898035,94.9519675835
120,9690.0,1938.0,1938.0,2907.0,2907.0,8,22.4,22.4,33.6,33.6,182.060394355,4.72308668708,135.768590625,52.0380732684,0.744464567503,62.0457952086,94.8590061663
120,9690.0,1938.0,1938.0,2907.0,2907.0,8,33.6,33.6,22.4,22.4,211.612256943,4.91033281419,165.179608262,52.0420492264,0.744521448161,78.3710089277,95.1331590013
120,9690.0,1938.0,1938.0,2907.0,2907.0,8,22.4,22.4,33.6,33.6,182.060394355,4.72308668708,135.768590625,52.0380732684,0.744464567503,62.0457952086,94.8590061663
120,9690.0,2907.0,3876.0,969.0,1938.0,8,28.0,28.0,28.0,28.0,203.207473164,5.10330879427,154.584118494,53.9137933994,0.77129890414,67.7223774872,95.0417195513
120,9690.0,2907.0,3876.0,969.0,1938.0,8,33.6,44.8,11.2,22.4,219.963497833,4.74528515488,174.177399271,53.9355209034,0.771609741107,86.9145706221,94.7907513323
120,9690.0,2907.0,3876.0,969.0,1938.0,8,33.6,33.6,22.4,22.4,205.763019404,4.88733866344,159.020006312,55.2980969748,0.791102961013,68.6043922913,95.0823644546
120,9690.0,2907.0,3876.0,969.0,1938.0,8,22.4,22.4,33.6,33.6,204.837726251,4.94121942952,157.45960528,50.1424589023,0.717345620919,77.8774860222,94.5586493244
120,9690.0,6783.0,969.0,969.0,969.0,8,28.0,28.0,28.0,28.0,137.553525244,3.38597567268,104.82997701,42.4749167688,0.607652600411,79.3673294474,72.8028945101
120,9690.0,6783.0,969.0,969.0,969.0,8,78.4,11.2,11.2,11.2,221.686273172,4.53136783484,178.542475354,55.3365758498,0.791653445633,87.4451608347,88.3414588477
120,9690.0,6783.0,969.0,969.0,969.0,8,33.6,33.6,22.4,22.4,174.669365042,4.07370489884,136.655525562,42.6199209281,0.609727051905,86.7308794963,81.412045403
120,9690.0,6783.0,969.0,969.0,969.0,8,22.4,22.4,33.6,33.6,120.54343004,2.99207016163,91.3574113554,36.0828650828,0.516206939667,78.6149199926,66.5228794945
120,9690.0,4845.0,1938.0,969.0,1938.0,8,28.0,28.0,28.0,28.0,205.896653731,4.94451779235,158.839716238,49.5260267863,0.70852684959,75.6476788238,94.198768025
120,9690.0,4845.0,1938.0,969.0,1938.0,8,56.0,22.4,11.2,22.4,230.27512396,4.84707638809,183.803881592,52.0319020816,0.744376281568,89.964975658,94.5438508767
120,9690.0,4845.0,1938.0,969.0,1938.0,8,33.6,33.6,22.4,22.4,213.041717275,5.00119947177,165.090454611,53.368345805,0.76349564814,74.2254960567,94.7320778744
120,9690.0,4845.0,1938.0,969.0,1938.0,8,22.4,22.4,33.6,33.6,187.148573572,4.66699485852,140.858670541,50.3087338026,0.719724374859,72.3451885142,94.2562004505
120,9690.0,3876.0,1938.0,1938.0,1938.0,8,28.0,28.0,28.0,28.0,198.651434613,4.89244693228,152.112740899,51.3149734037,0.734119791183,69.7616708303,94.3750911037
120,9690.0,3876.0,1938.0,1938.0,1938.0,8,44.8,22.4,22.4,22.4,202.392742449,4.83172731023,155.362291267,54.7112351074,0.782707226143,73.0696489082,94.4198032779
120,9690.0,3876.0,1938.0,1938.0,1938.0,8,33.6,33.6,22.4,22.4,206.469544242,5.0366632977,157.927105538,53.2403474906,0.761664484844,75.8121914482,94.7392842206
120,9690.0,3876.0,1938.0,1938.0,1938.0,8,22.4,22.4,33.6,33.6,186.861582267,4.68412250342,140.853577296,50.2844496548,0.719376962157,74.4289778468,94.2447865612
130,9690.0,969.0,6783.0,969.0,969.0,8,30.5,30.5,30.5,30.5,145.441084903,3.61453135015,111.035791974,39.4068682993,0.563760633753,79.2883550386,73.0493645833
130,9690.0,969.0,6783.0,969.0,969.0,8,12.2,85.4,12.2,12.2,246.281676884,4.99007737055,199.589940357,58.6754951232,0.83942053109,88.491630186,92.0165046858
130,9690.0,969.0,6783.0,969.0,969.0,8,36.6,36.6,24.4,24.4,166.089013834,3.84897874445,129.2866236,44.5649517127,0.637552957263,83.9681251111,79.6507668644
130,9690.0,969.0,6783.0,969.0,969.0,8,24.4,24.4,36.6,36.6,143.957491267,3.55943772099,109.382863483,40.1289702407,0.574091133629,77.5527633228,75.1601182383
130,9690.0,2422.5,2422.5,2422.5,2422.5,8,30.5,30.5,30.5,30.5,206.769835886,4.85518146844,158.709030042,49.7183033038,0.711277586607,76.4034915333,94.88815062
130,9690.0,2422.5,2422.5,2422.5,2422.5,8,30.5,30.5,30.5,30.5,201.44060574,4.72244888737,154.093704565,49.0640922108,0.701918343503,69.3858735034,95.137274756
130,9690.0,2422.5,2422.5,2422.5,2422.5,8,36.6,36.6,24.4,24.4,211.292589703,4.872879993,165.063977552,53.4346530661,0.764444249873,80.3633444439,95.002606546
130,9690.0,2422.5,2422.5,2422.5,2422.5,8,24.4,24.4,36.6,36.6,192.449024557,4.73121590629,146.679541136,48.8417845073,0.698737975784,71.5378862204,94.5268489784
130,9690.0,3876.0,3876.0,969.0,969.0,8,30.5,30.5,30.5,30.5,210.039707408,4.78580094,163.558986342,51.7361173127,0.74014473981,83.8877094273,94.8843818855
130,9690.0,3876.0,3876.0,969.0,969.0,8,48.8,48.8,12.2,12.2,258.721697995,5.03742776774,212.306003369,56.5411938565,0.808886893512,107.364518354,94.8591435812
130,9690.0,3876.0,3876.0,969.0,969.0,8,36.6,36.6,24.4,24.4,223.248875281,5.01107947083,176.172419696,53.180709371,0.760811292862,86.7298741005,94.9744669014
130,9690.0,3876.0,3876.0,969.0,969.0,8,24.4,24.4,36.6,36.6,196.399002815,4.89067891678,149.337815478,47.1915398112,0.675129324909,71.7098259366,94.3407137673
130,9690.0,2907.0,2907.0,1938.0,1938.0,8,30.5,30.5,30.5,30.5,208.793493296,4.84046717095,162.140411559,52.768551552,0.754914900601,83.5654887071,94.809641192
130,9690.0,2907.0,2907.0,1938.0,1938.0,8,36.6,36.6,24.4,24.4,216.332600997,4.78421123687,170.828635093,52.4105172373,0.7497928074,85.2389123434,95.0147014438
130,9690.0,2907.0,2907.0,1938.0,1938.0,8,36.6,36.6,24.4,24.4,216.332600997,4.78421123687,170.828635093,52.4105172373,0.7497928074,85.2389123434,95.0147014438
130,9690.0,2907.0,2907.0,1938.0,1938.0,8,24.4,24.4,36.6,36.6,195.760578627,4.74052963453,150.161445623,48.2233862375,0.68989107636,72.251531572,94.5080555108
130,9690.0,5814.0,1938.0,969.0,969.0,8,30.5,30.5,30.5,30.5,186.678196831,4.45977737588,142.871035338,47.279276733,0.676384502618,74.7234604221,91.476247121
130,9690.0,5814.0,1938.0,969.0,969.0,8,73.2,24.4,12.2,12.2,269.363420824,4.8823522768,224.20418538,60.1226091042,0.860123163151,106.992424572,93.624853339
130,9690.0,5814.0,1938.0,969.0,969.0,8,36.6,36.6,24.4,24.4,207.134918782,4.6897021773,162.100665694,52.276246598,0.747871911273,85.703065904,92.3141601013
130,9690.0,5814.0,1938.0,969.0,969.0,8,24.4,24.4,36.6,36.6,167.643848197,4.25961870513,125.478484805,46.0936128931,0.659422215924,73.9603450207,89.5732632696
130,9690.0,1938.0,1938.0,2907.0,2907.0,8,30.5,30.5,30.5,30.5,207.368017024,4.64711662875,161.849127445,50.3830440678,0.720787468781,80.7477400598,94.9311605326
130,9690.0,1938.0,1938.0,2907.0,2907.0,8,24.4,24.4,36.6,36.6,191.445981314,4.81110787868,145.253019082,50.1887713742,0.718008174167,70.7051307613,94.7829042861
130,9690.0,1938.0,1938.0,2907.0,2907.0,8,36.6,36.6,24.4,24.4,213.999617881,4.83006541568,167.902750147,54.421794045,0.778566438412,82.3159746105,94.9758779489
130,9690.0,1938.0,1938.0,2907.0,2907.0,8,24.4,24.4,36.6,36.6,191.445981314,4.81110787868,145.253019082,50.1887713742,0.718008174167,70.7051307613,94.7829042861
130,9690.0,2907.0,3876.0,969.0,1938.0,8,30.5,30.5,30.5,30.5,207.23393162,4.87564750119,160.403760224,52.5391899934,0.751633619361,73.4575009876,94.6875026618
130,9690.0,2907.0,3876.0,969.0,1938.0,8,36.6,48.8,12.2,24.4,240.848417803,4.94868796464,193.574354964,55.2018200618,0.789725608895,96.1929699412,95.0355350459
130,9690.0,2907.0,3876.0,969.0,1938.0,8,36.6,36.6,24.4,24.4,220.241678313,4.79695081273,173.441592543,52.771192446,0.75495268163,78.8621661261,94.6674330678
130,9690.0,2907.0,3876.0,969.0,1938.0,8,24.4,24.4,36.6,36.6,203.857426649,4.82531363067,157.557679933,49.6722140161,0.710618226267,74.9514393226,94.5481952906
130,9690.0,6783.0,969.0,969.0,969.0,8,30.5,30.5,30.5,30.5,130.987721025,3.10642142307,100.63314383,37.9844425081,0.54341119468,83.8519055619,69.7793676149
130,9690.0,6783.0,969.0,969.0,969.0,8,85.4,12.2,12.2,12.2,250.319242266,4.66779571873,205.983492192,56.7770499421,0.81226108644,105.119779733,88.0094078484
130,9690.0,6783.0,969.0,969.0,969.0,8,36.6,36.6,24.4,24.4,145.07118684,3.30656174585,112.306737952,41.0620115565,0.587439364184,75.9752565233,75.1792272177
130,9690.0,6783.0,969.0,969.0,969.0,8,24.4,24.4,36.6,36.6,138.045014743,3.20204782369,106.613096793,39.1874480672,0.560621574639,81.9025677042,74.8729128106
