cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
120,5130.0,513.0,513.0,1026.0,3078.0,8,28.0,28.0,28.0,28.0,49.17068983,0.875777857064,39.8152278989,10.2470067508,0.146595232486,32.7149285423,35.9273957887
120,5130.0,513.0,513.0,1026.0,3078.0,8,11.2,11.2,22.4,67.2,53.2209631086,0.86244927389,42.7505217722,11.7933011573,0.168716754754,55.4171222424,46.3853626745
130,5130.0,1282.5,1282.5,1282.5,1282.5,8,30.5,30.5,30.5,30.5,67.0748955789,0.950107176223,55.926208475,14.4248721095,0.206364407861,35.6043411583,57.1767282572
130,5130.0,1282.5,1282.5,1282.5,1282.5,8,30.5,30.5,30.5,30.5,66.6678788222,0.963861370111,55.0312356225,14.1689334981,0.202702911274,36.6912785351,56.3435045961
130,5130.0,513.0,2052.0,513.0,2052.0,8,30.5,30.5,30.5,30.5,46.9161020871,0.729452817416,38.6474270323,10.4969785082,0.150171366354,39.0405112493,35.7881466354
130,5130.0,513.0,2052.0,513.0,2052.0,8,12.2,48.8,12.2,48.8,65.5988299075,0.912216839753,53.7165812899,13.4307365978,0.192142154474,58.9600151894,55.7187419756
130,5130.0,1539.0,1539.0,1026.0,1026.0,8,30.5,30.5,30.5,30.5,61.9428102159,0.934902118384,51.5966855254,14.0758349225,0.201371028935,35.882698183,54.4542943262
130,5130.0,1539.0,1539.0,1026.0,1026.0,8,36.6,36.6,24.4,24.4,60.1852892665,0.875221174328,50.2746044983,13.496729565,0.193086259871,36.733112965,50.872325419
130,5130.0,513.0,513.0,1026.0,3078.0,8,30.5,30.5,30.5,30.5,45.4279881792,0.723125782596,37.4891296292,10.2339179319,0.146407981859,37.9556868805,37.4432829632
130,5130.0,513.0,513.0,1026.0,3078.0,8,12.2,12.2,24.4,73.2,51.6088270187,0.745829103556,42.3548729474,11.5511476806,0.165252470395,55.1907581275,45.7655041533
140,5130.0,1282.5,1282.5,1282.5,1282.5,8,33.0,33.0,33.0,33.0,69.0042709511,0.907123714609,58.1064513536,13.6743939499,0.195627953503,40.851566786,56.599208818
140,5130.0,1282.5,1282.5,1282.5,1282.5,8,33.0,33.0,33.0,33.0,69.565668244,0.930165061153,58.1410443202,13.9256960454,0.199223119391,39.8122038799,57.3083071779
140,5130.0,513.0,2052.0,513.0,2052.0,8,33.0,33.0,33.0,33.0,50.3828153773,0.761188706472,42.0584635655,10.8218408724,0.154818896601,41.1448840249,37.7926525155
140,5130.0,513.0,2052.0,513.0,2052.0,8,13.2,52.8,13.2,52.8,59.8429335795,0.779249833165,49.699246648,12.8136184764,0.183313569048,51.2622991226,52.1669053785
140,5130.0,1539.0,1539.0,1026.0,1026.0,8,33.0,33.0,33.0,33.0,67.7952771098,0.86638184523,57.0339695251,13.7231733222,0.196325798601,40.6132433957,55.8550036324
140,5130.0,1539.0,1539.0,1026.0,1026.0,8,39.6,39.6,26.4,26.4,65.6737593249,0.941548737357,54.638451252,13.7728745586,0.197036832025,43.0702340991,55.4458141738
140,5130.0,513.0,513.0,1026.0,3078.0,8,33.0,33.0,33.0,33.0,50.7976851949,0.719694296842,42.6419395947,10.4413256469,0.149375188081,39.9872408898,38.3487143681
140,5130.0,513.0,513.0,1026.0,3078.0,8,13.2,13.2,26.4,79.2,54.7897755688,0.796249176638,45.1489254236,11.61752602,0.166202088985,59.1532747868,47.3471010646
150,5130.0,1282.5,1282.5,1282.5,1282.5,8,35.5,35.5,35.5,35.5,66.3713315923,0.792768693541,55.673702439,13.6400432265,0.195136526845,45.002337825,56.6321878703
150,5130.0,1282.5,1282.5,1282.5,1282.5,8,35.5,35.5,35.5,35.5,71.3890967036,0.919635373989,59.8376627885,13.9221199695,0.199171959507,44.0968998746,56.8251166716
