cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
115,1440.0,288.0,288.0,720.0,144.0,8,66.875,66.875,66.875,66.875,66.9617810223,0.84229389658,57.9723155271,11.4423727589,0.16369631987,76.0617619924,32.6025913014
115,1440.0,288.0,288.0,720.0,144.0,8,53.5,53.5,133.75,26.75,92.3100219842,0.991776325526,83.0305772166,13.4521735989,0.192448835463,96.1425999875,33.7761622219
120,1440.0,360.0,360.0,360.0,360.0,8,70.0,70.0,70.0,70.0,71.1567518507,0.792256541886,64.187620399,12.9278671476,0.184948027863,81.5389396624,34.9273073235
120,1440.0,360.0,360.0,360.0,360.0,8,70.0,70.0,70.0,70.0,63.3095571024,0.74498891144,56.0095322834,12.422531597,0.177718620844,68.567586138,34.1074306161
120,1440.0,144.0,576.0,144.0,576.0,8,70.0,70.0,70.0,70.0,60.0589134301,0.683938033456,53.5204511547,11.1384117466,0.159347807533,69.5056184792,28.8050683534
120,1440.0,144.0,576.0,144.0,576.0,8,28.0,112.0,28.0,112.0,61.6360312107,0.717534938259,54.753676745,10.421066845,0.149085362589,67.2579020848,29.9225516134
120,1440.0,288.0,432.0,288.0,432.0,8,70.0,70.0,70.0,70.0,59.8831884033,0.751204429168,52.8144544536,11.8202412416,0.169102163686,65.6502257635,31.5555635157
120,1440.0,288.0,432.0,288.0,432.0,8,56.0,84.0,56.0,84.0,55.2923870709,0.669060482751,49.0083569063,11.6713972611,0.166972779129,66.786935144,32.9360296561
120,1440.0,144.0,144.0,576.0,576.0,8,70.0,70.0,70.0,70.0,68.0871159219,0.938818768296,58.469619394,10.4464305439,0.149448219511,72.4413727632,33.0619486499
120,1440.0,144.0,144.0,576.0,576.0,8,28.0,28.0,112.0,112.0,147.831506596,1.40982756622,134.453426661,20.6534270467,0.295471059323,117.029475097,40.0986629453
120,1440.0,144.0,144.0,144.0,1008.0,8,70.0,70.0,70.0,70.0,63.0556496214,0.779762961906,55.6299021905,8.22255934824,0.117633180948,71.7945139575,22.068567063
120,1440.0,144.0,144.0,144.0,1008.0,8,28.0,28.0,28.0,196.0,99.565702589,0.887329743427,91.8263101709,13.6115025055,0.194728218963,103.768111528,28.4946708899
120,1440.0,288.0,288.0,720.0,144.0,8,70.0,70.0,70.0,70.0,75.1536718644,0.907108223082,67.300817762,12.035252457,0.172178146738,90.6592489999,32.2077717528
120,1440.0,288.0,288.0,720.0,144.0,8,56.0,56.0,140.0,28.0,84.9148453243,0.896877043961,76.4878400834,13.2676090734,0.189808427374,91.6535069409,34.8103189511
125,1440.0,360.0,360.0,360.0,360.0,8,73.125,73.125,73.125,73.125,58.3301610836,0.630301601993,52.4079345657,11.2949541012,0.161587326197,73.104691837,32.5657596299
125,1440.0,360.0,360.0,360.0,360.0,8,73.125,73.125,73.125,73.125,63.6370710809,0.78822912642,56.4323189355,12.1125280067,0.17328366247,69.4770052268,33.4647621185
125,1440.0,144.0,576.0,144.0,576.0,8,73.125,73.125,73.125,73.125,69.2810666725,0.732408025188,62.1912233504,12.0108561806,0.171829129909,80.1364566872,29.7872014251
125,1440.0,144.0,576.0,144.0,576.0,8,29.25,117.0,29.25,117.0,68.6751503012,0.816118185166,61.350414138,10.0357297986,0.143572672368,78.7818000519,28.3540022904
125,1440.0,288.0,432.0,288.0,432.0,8,73.125,73.125,73.125,73.125,72.6876280342,0.765920096432,64.7053925037,12.2588947049,0.175377606651,78.6117779605,36.863749079
125,1440.0,288.0,432.0,288.0,432.0,8,58.5,87.75,58.5,87.75,72.3021154363,0.728320795228,65.5741310368,11.4625638139,0.163985176164,77.8080699419,34.2544562632
125,1440.0,144.0,144.0,576.0,576.0,8,73.125,73.125,73.125,73.125,99.8371473195,1.24173826174,88.1283287555,11.6617170305,0.166834292282,103.569069944,35.4973677783
125,1440.0,144.0,144.0,576.0,576.0,8,29.25,29.25,117.0,117.0,134.324785224,1.2043017526,123.661587963,19.0887348703,0.273086335769,102.012862264,38.7590525924
125,1440.0,144.0,144.0,144.0,1008.0,8,73.125,73.125,73.125,73.125,64.7221187182,0.763096580839,57.807204163,8.50054757457,0.121610122669,78.3220629073,22.8705738922
125,1440.0,144.0,144.0,144.0,1008.0,8,29.25,29.25,29.25,204.75,121.296354708,0.98287468369,112.095899896,15.7290538957,0.225022230268,103.63688171,26.4783787503
125,1440.0,288.0,288.0,720.0,144.0,8,73.125,73.125,73.125,73.125,73.2141573636,0.75207310683,66.2273553686,10.5360601574,0.150730474355,90.4642083149,31.7063296601
125,1440.0,288.0,288.0,720.0,144.0,8,58.5,58.5,146.25,29.25,93.3219851443,0.91386955742,84.6792925282,13.8131610507,0.197613176691,96.320171263,34.2800477077
130,1440.0,360.0,360.0,360.0,360.0,8,76.25,76.25,76.25,76.25,49.0759049678,0.564620308035,43.6705304322,10.7204275728,0.153368062558,63.6190093436,31.5239297966
130,1440.0,360.0,360.0,360.0,360.0,8,76.25,76.25,76.25,76.25,59.5296233103,0.714555662153,53.0510520032,11.9455223013,0.170894453523,70.3075748316,34.4735336519
130,1440.0,144.0,576.0,144.0,576.0,8,76.25,76.25,76.25,76.25,64.6976551822,0.71454269282,57.4720223244,12.5805174714,0.17997879072,71.9522524854,31.3294197519
130,1440.0,144.0,576.0,144.0,576.0,8,30.5,122.0,30.5,122.0,58.4055612408,0.702236616041,51.8784032329,10.192944524,0.145821810072,67.9973959363,28.8386143459
130,1440.0,288.0,432.0,288.0,432.0,8,76.25,76.25,76.25,76.25,59.809255982,0.677768835911,52.870042962,12.9140839379,0.184750843175,71.3085759226,35.2727386792
130,1440.0,288.0,432.0,288.0,432.0,8,61.0,91.5,61.0,91.5,64.2084227902,0.694539521325,57.3884454605,13.0243796554,0.186328750434,76.1507604039,35.6827210767
130,1440.0,144.0,144.0,576.0,576.0,8,76.25,76.25,76.25,76.25,94.3165402389,1.04543656779,84.1393741419,12.7022367453,0.181720125112,104.462978478,36.54244519
130,1440.0,144.0,144.0,576.0,576.0,8,30.5,30.5,122.0,122.0,135.550749369,1.27526117265,123.39713631,20.2678280232,0.289954621219,104.963520688,38.895776021
130,1440.0,144.0,144.0,144.0,1008.0,8,76.25,76.25,76.25,76.25,66.2576237591,0.850198341785,58.6933276721,9.14815570583,0.130874902802,79.7028495143,23.9274695844
130,1440.0,144.0,144.0,144.0,1008.0,8,30.5,30.5,30.5,213.5,112.155219546,0.972050622051,103.670360264,15.1244758448,0.21637304499,115.627876662,27.4147161935
130,1440.0,288.0,288.0,720.0,144.0,8,76.25,76.25,76.25,76.25,74.0612359376,0.821127092583,66.3639797725,12.4087958072,0.177522114552,88.8624087656,33.6980376483
130,1440.0,288.0,288.0,720.0,144.0,8,61.0,61.0,152.5,30.5,86.2103283657,0.798453162592,78.8108739206,14.5651686663,0.208371511678,90.556987564,35.488822005
135,1440.0,360.0,360.0,360.0,360.0,8,79.375,79.375,79.375,79.375,58.0100498487,0.653732213841,52.093469678,11.9878956488,0.171500653059,71.2311427722,33.6714780331
135,1440.0,360.0,360.0,360.0,360.0,8,79.375,79.375,79.375,79.375,70.914720753,0.800541655691,63.6881950503,13.820817567,0.197722711975,89.3406317596,40.0038676161
135,1440.0,144.0,576.0,144.0,576.0,8,79.375,79.375,79.375,79.375,68.8360845985,0.703587426874,62.1746813038,12.7838401593,0.182887555927,90.8112551793,32.4163570362
135,1440.0,144.0,576.0,144.0,576.0,8,31.75,127.0,31.75,127.0,58.7813879488,0.646074377692,52.1297169812,10.7196881118,0.153357483716,74.4703642866,30.6290297245
135,1440.0,288.0,432.0,288.0,432.0,8,79.375,79.375,79.375,79.375,61.691489203,0.634814243469,55.5188494216,12.8018992594,0.183145912152,81.2991580617,36.7060385085
135,1440.0,288.0,432.0,288.0,432.0,8,63.5,95.25,63.5,95.25,61.5155763151,0.643304848837,55.3971460268,13.1851085765,0.188628162754,81.8828271011,36.6026733399
135,1440.0,144.0,144.0,576.0,576.0,8,79.375,79.375,79.375,79.375,96.5112677099,1.04786227881,85.8693088068,12.7319233203,0.182144825755,109.728894401,37.3838242352
135,1440.0,144.0,144.0,576.0,576.0,8,31.75,31.75,127.0,127.0,146.456036234,1.19746185187,134.983855679,20.6825083765,0.295887101238,115.000255754,40.1812371631
135,1440.0,144.0,144.0,144.0,1008.0,8,79.375,79.375,79.375,79.375,72.4202910857,0.838200463048,64.3847268841,10.3374156801,0.147888636339,88.1671812674,25.8562231469
135,1440.0,144.0,144.0,144.0,1008.0,8,31.75,31.75,31.75,222.25,110.86584365,0.881780208096,101.641027147,16.3862994523,0.234424884868,102.430751769,27.6739448093
135,1440.0,288.0,288.0,720.0,144.0,8,79.375,79.375,79.375,79.375,70.2221874337,0.690383675464,63.046739544,12.0619904104,0.172560663954,81.8928770668,33.2370422621
135,1440.0,288.0,288.0,720.0,144.0,8,63.5,63.5,158.75,31.75,98.9235611512,0.954618113159,89.4681222338,15.4577999851,0.221141630688,102.671889189,36.7664906516
140,1440.0,360.0,360.0,360.0,360.0,8,82.5,82.5,82.5,82.5,66.3584453539,0.685295082308,59.7685352435,13.5228417468,0.193459824703,83.3947018326,39.6020207603
140,1440.0,360.0,360.0,360.0,360.0,8,82.5,82.5,82.5,82.5,59.1698673384,0.689177598417,52.3855186507,12.1549294479,0.173890263919,75.3087779573,35.9406698175
140,1440.0,144.0,576.0,144.0,576.0,8,82.5,82.5,82.5,82.5,67.0092651475,0.562951410766,61.2747611181,12.5042830618,0.178888169696,86.2505483569,33.1840585643
140,1440.0,144.0,576.0,144.0,576.0,8,33.0,132.0,33.0,132.0,58.9130935336,0.6346553796,53.0615886207,10.9371082842,0.156467929673,76.9623401853,31.5352444574
140,1440.0,288.0,432.0,288.0,432.0,8,82.5,82.5,82.5,82.5,67.4852543694,0.720457816418,60.5212608908,13.4962751791,0.193079759357,86.1762087607,37.9755193014
140,1440.0,288.0,432.0,288.0,432.0,8,66.0,99.0,66.0,99.0,69.9400126166,0.684002196862,63.1932654069,14.3429509456,0.205192431267,86.2565603627,40.1025703553
140,1440.0,144.0,144.0,576.0,576.0,8,82.5,82.5,82.5,82.5,87.5549410566,0.751790468427,79.1854216713,14.32745941,0.20497080701,96.2465045484,37.3304335933
140,1440.0,144.0,144.0,576.0,576.0,8,33.0,33.0,132.0,132.0,148.759469447,1.17621293766,137.408033919,22.5263318154,0.322265118961,114.105927709,40.9906284737
140,1440.0,144.0,144.0,144.0,1008.0,8,82.5,82.5,82.5,82.5,65.771949531,0.704849086099,58.6911261724,10.2922849499,0.147242989269,81.1881809066,27.1151144252
140,1440.0,144.0,144.0,144.0,1008.0,8,33.0,33.0,33.0,231.0,104.853224372,0.914532579238,96.2198273663,17.272415882,0.247101800886,98.8273600246,28.6942111183
140,1440.0,288.0,288.0,720.0,144.0,8,82.5,82.5,82.5,82.5,72.4459872668,0.729458450047,65.3610587864,12.4126479279,0.177577223575,93.484819007,35.3548911492
140,1440.0,288.0,288.0,720.0,144.0,8,66.0,66.0,165.0,33.0,95.2500679927,0.902967970626,87.1202149871,17.1386807073,0.245188565197,105.506228079,38.3114483128
145,1440.0,360.0,360.0,360.0,360.0,8,85.625,85.625,85.625,85.625,75.2021457375,0.735804562456,67.3175140965,14.5398864824,0.208009820921,101.451801305,41.5699671725
