cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
70,3040.0,608.0,912.0,608.0,912.0,8,26.04,24.8,11.16,22.506990891,0.668936821267,15.5797984703,8.65635886799,0.123839182661,24.2394172365,17.1468283693
70,3040.0,304.0,608.0,304.0,1824.0,8,20.46,20.46,20.46,59.3007078404,1.85717413472,37.2735558244,16.4160097215,0.234849924484,45.4314026539,36.0323605332
70,3040.0,304.0,608.0,304.0,1824.0,8,34.72,12.4,14.88,60.2993066149,1.79241726085,39.209982844,15.480932361,0.221472565966,46.0348422691,33.5907575574
80,3040.0,760.0,760.0,760.0,760.0,8,23.76,23.76,23.76,16.3680984844,0.494777782191,11.0760996658,7.71538752169,0.110377503887,13.083125332,13.0193595403
80,3040.0,760.0,760.0,760.0,760.0,8,25.2,36.0,10.8,18.5775017386,0.517694201972,13.211811502,7.88814223069,0.112848958951,21.0841270941,15.7822248063
80,3040.0,304.0,1216.0,304.0,1216.0,8,23.76,23.76,23.76,19.9801841501,0.622532400039,13.1366760299,8.64076180227,0.123616048673,14.3966529458,15.8029729022
80,3040.0,304.0,1216.0,304.0,1216.0,8,40.32,14.4,17.28,22.8068654416,0.628349804436,16.0676693166,8.27684076221,0.118409739087,20.2292613692,17.320501745
80,3040.0,608.0,912.0,608.0,912.0,8,23.76,23.76,23.76,17.1890273699,0.512635644307,11.6281034163,7.94354289597,0.11364152927,13.0742483421,14.0577589153
80,3040.0,608.0,912.0,608.0,912.0,8,30.24,28.8,12.96,20.0405740832,0.561994452392,14.1599825701,8.46269903405,0.121068655709,21.9553118731,17.0015978851
80,3040.0,304.0,608.0,304.0,1824.0,8,23.76,23.76,23.76,65.1725255259,1.95136325775,42.7642051669,17.0406839007,0.243786608021,47.7256933696,37.8698613044
80,3040.0,304.0,608.0,304.0,1824.0,8,40.32,14.4,17.28,67.1306491297,1.8580831858,44.782870741,15.600056485,0.223176773748,48.0626664695,35.5383685748
90,3040.0,760.0,760.0,760.0,760.0,8,27.06,27.06,27.06,21.0723103862,0.553160935901,15.5320925034,8.16434027488,0.116800290055,14.9788526187,15.1948820184
90,3040.0,760.0,760.0,760.0,760.0,8,28.7,41.0,12.3,18.0797372559,0.476058996455,13.2191867513,7.79270087365,0.111483560424,19.7741699333,15.5103011936
90,3040.0,304.0,1216.0,304.0,1216.0,8,27.06,27.06,27.06,24.3341105236,0.646027175876,17.4405178287,8.78512700916,0.125681359215,16.3858224244,17.2126683661
90,3040.0,304.0,1216.0,304.0,1216.0,8,45.92,16.4,19.68,49.9056732015,1.25708395559,35.046806248,15.2963061417,0.218831275275,48.7252496648,36.7659008041
90,3040.0,608.0,912.0,608.0,912.0,8,27.06,27.06,27.06,22.0727516715,0.573087004903,16.2504861221,8.19118623281,0.117184352401,15.4008021783,15.519187272
90,3040.0,608.0,912.0,608.0,912.0,8,34.44,32.8,14.76,21.261407708,0.555841821794,15.4535840063,8.60993190083,0.123174991428,24.2645037711,18.2973824101
90,3040.0,304.0,608.0,304.0,1824.0,8,27.06,27.06,27.06,75.5258674751,2.01539628774,52.6860476015,16.9352849011,0.24227875395,53.4900523855,39.3664484142
90,3040.0,304.0,608.0,304.0,1824.0,8,45.92,16.4,19.68,66.1662161368,1.80953679085,44.4811720896,15.9656342144,0.228406784182,47.0377680225,38.3675614927
100,3040.0,760.0,760.0,760.0,760.0,8,30.36,30.36,30.36,18.9475186998,0.487527096865,13.6921571661,8.60578749499,0.12311570093,17.124367685,16.5274983375
100,3040.0,760.0,760.0,760.0,760.0,8,32.2,46.0,13.8,20.8310805266,0.51199866244,15.5490957233,8.52351440285,0.121938689597,24.7019834834,18.1735449457
100,3040.0,304.0,1216.0,304.0,1216.0,8,30.36,30.36,30.36,26.4649707403,0.716522277072,18.4763021782,10.5438527885,0.150841956917,22.175514789,22.1899485739
100,3040.0,304.0,1216.0,304.0,1216.0,8,51.52,18.4,22.08,23.585074699,0.616150628858,16.5763934918,9.2513443756,0.132351135559,24.0960371656,20.8329680238
100,3040.0,608.0,912.0,608.0,912.0,8,30.36,30.36,30.36,20.5659798543,0.528273463531,14.8070748671,8.77598889319,0.125550627943,17.9662166473,17.2401613265
100,3040.0,608.0,912.0,608.0,912.0,8,38.64,36.8,16.56,24.0394893314,0.620381751784,17.6495807703,9.39238065996,0.134368822031,26.2093410178,20.2820991457
100,3040.0,304.0,608.0,304.0,1824.0,8,30.36,30.36,30.36,64.1411151983,1.6975032954,43.4134008876,16.9951741871,0.243135539157,46.5628152359,38.5100575185
100,3040.0,304.0,608.0,304.0,1824.0,8,51.52,18.4,22.08,69.0634282954,1.82802566834,47.379402488,16.7183102391,0.239174681532,52.5971406124,38.918827657
110,3040.0,760.0,760.0,760.0,760.0,8,33.66,33.66,33.66,20.8247167541,0.491328032261,15.5777828868,9.16501074677,0.131116033573,19.3406440864,18.6375485476
110,3040.0,760.0,760.0,760.0,760.0,8,35.7,51.0,15.3,19.0148418078,0.444769637236,14.4769657488,8.13158260247,0.116331653826,21.9409326473,17.6529319186
110,3040.0,304.0,1216.0,304.0,1216.0,8,33.66,33.66,33.66,24.2479547391,0.612743655864,17.2887081996,9.95104038654,0.142361092797,21.030242611,21.3236664982
110,3040.0,304.0,1216.0,304.0,1216.0,8,57.12,20.4,24.48,44.1272820167,1.08333689852,31.669361376,14.5801404744,0.208585700636,39.9167865054,35.3551919947
110,3040.0,608.0,912.0,608.0,912.0,8,33.66,33.66,33.66,20.8011640236,0.516538391222,15.1168200603,9.09878987073,0.130168667679,19.2893130548,18.641628904
110,3040.0,608.0,912.0,608.0,912.0,8,42.84,40.8,18.36,23.7892423598,0.558578200523,17.8780685247,9.53404365227,0.136395474281,25.0768697852,21.7708348495
110,3040.0,304.0,608.0,304.0,1824.0,8,33.66,33.66,33.66,67.0274320988,1.68233823179,46.8655824012,16.8909584255,0.241644612669,50.9761468988,40.1111500413
110,3040.0,304.0,608.0,304.0,1824.0,8,57.12,20.4,24.48,65.0910480861,1.66374367889,45.0097420697,15.1883146926,0.217286333228,54.9850527331,37.1856277456
120,3040.0,760.0,760.0,760.0,760.0,8,36.96,36.96,36.96,21.7174353174,0.503049889534,16.3485017059,9.37326962616,0.134095416683,20.5971276695,20.0108351164
120,3040.0,760.0,760.0,760.0,760.0,8,39.2,56.0,16.8,20.2596786461,0.455189316652,15.583032374,8.60089211775,0.123045666921,24.1527786526,19.4102857356
120,3040.0,304.0,1216.0,304.0,1216.0,8,36.96,36.96,36.96,26.4255280924,0.623921471496,19.1373820813,10.5582484499,0.151047903432,23.7718323434,23.5316174006
120,3040.0,304.0,1216.0,304.0,1216.0,8,62.72,22.4,26.88,23.5440967482,0.567538896262,16.9143665933,9.20748186978,0.1317236319,23.427526443,21.3756987731
120,3040.0,608.0,912.0,608.0,912.0,8,36.96,36.96,36.96,21.7370179238,0.507671306217,16.3034739725,9.50698501858,0.136008369365,21.5015774104,20.4396375938
120,3040.0,608.0,912.0,608.0,912.0,8,47.04,44.8,20.16,31.0776574724,0.657037780493,24.2593491803,10.2841125192,0.147126073237,33.8799492462,24.7733264926
120,3040.0,304.0,608.0,304.0,1824.0,8,36.96,36.96,36.96,66.3094466151,1.69823843234,45.53707824,16.7601835998,0.23977372818,49.7533299632,40.7856669863
120,3040.0,304.0,608.0,304.0,1824.0,8,62.72,22.4,26.88,66.157529231,1.55502451915,46.8911295312,15.5639589763,0.222660357315,55.0454178399,38.2329637123
130,3040.0,760.0,760.0,760.0,760.0,8,40.26,40.26,40.26,25.7110710751,0.543983926284,19.8230593779,10.4804846171,0.149935402248,27.7144356565,23.762151738
130,3040.0,760.0,760.0,760.0,760.0,8,42.7,61.0,18.3,21.1351087103,0.433122521821,16.4760679243,8.66008049437,0.123892424812,26.0974501546,20.2947465889
130,3040.0,304.0,1216.0,304.0,1216.0,8,40.26,40.26,40.26,30.2998969097,0.706926231444,22.130043759,11.7066575029,0.167477217495,27.4989978113,26.8421966142
130,3040.0,304.0,1216.0,304.0,1216.0,8,68.32,24.4,29.28,30.6263294949,0.670957705372,23.0998698175,10.2150332239,0.146137814362,28.2508983099,25.1482895736
130,3040.0,608.0,912.0,608.0,912.0,8,40.26,40.26,40.26,24.2537039486,0.536957167178,18.4413726518,10.1480553799,0.145179619168,23.8400116659,23.003852551
130,3040.0,608.0,912.0,608.0,912.0,8,51.24,48.8,21.96,27.4409233715,0.567516737742,21.4201411021,10.437975875,0.149327265737,31.0883808347,26.383210892
130,3040.0,304.0,608.0,304.0,1824.0,8,40.26,40.26,40.26,69.620926869,1.62748180407,50.6183310744,17.1155787118,0.244858064547,58.9013298465,41.2192669898
130,3040.0,304.0,608.0,304.0,1824.0,8,68.32,24.4,29.28,70.3255986502,1.65215934599,49.6405789056,15.7089690073,0.224734892808,51.7448109327,39.655202597
140,3040.0,760.0,760.0,760.0,760.0,8,43.56,43.56,43.56,22.9884921906,0.483013793092,17.7382017461,10.0129775746,0.143247175602,24.1438611068,22.6096984271
140,3040.0,760.0,760.0,760.0,760.0,8,46.2,66.0,19.8,21.2607516891,0.425340196239,16.8422127058,8.96653323022,0.128276584123,27.192621686,20.7692640274
140,3040.0,304.0,1216.0,304.0,1216.0,8,43.56,43.56,43.56,60.5828589882,1.39781026747,43.9835940843,19.1107923806,0.273401893856,50.4227897138,46.3756885844
140,3040.0,304.0,1216.0,304.0,1216.0,8,73.92,26.4,31.68,29.7453665312,0.648117253237,22.0350787199,11.2270778852,0.160616278758,31.7015146256,28.1761581269
140,3040.0,608.0,912.0,608.0,912.0,8,43.56,43.56,43.56,26.084417073,0.537814174565,20.226284994,10.5912099197,0.151519455217,26.8080689289,25.2404174223
140,3040.0,608.0,912.0,608.0,912.0,8,55.44,52.8,23.76,23.5729164696,0.466246785154,18.5246413481,9.46720604308,0.135439285309,28.3430250863,22.7760671616
140,3040.0,304.0,608.0,304.0,1824.0,8,43.56,43.56,43.56,73.6129522282,1.67678710983,53.7073764507,17.4877009427,0.250181701612,58.7152667241,42.2478067312
140,3040.0,304.0,608.0,304.0,1824.0,8,73.92,26.4,31.68,72.1737578917,1.64378266959,51.4123697115,16.5636843659,0.236962580342,59.2096737964,41.4793769199
150,3040.0,760.0,760.0,760.0,760.0,8,46.86,46.86,46.86,25.7848915461,0.502211264342,20.4039040467,10.8929527465,0.155836233855,27.17635082,25.8595046725
150,3040.0,760.0,760.0,760.0,760.0,8,49.7,71.0,21.3,21.916580453,0.441216846455,17.3357752992,9.18816019517,0.131447213093,27.775456823,21.3909150389
150,3040.0,304.0,1216.0,304.0,1216.0,8,46.86,46.86,46.86,58.0260806204,1.23266739954,43.4749056903,18.6160507118,0.266324044518,55.182127056,47.2423246079
150,3040.0,304.0,1216.0,304.0,1216.0,8,79.52,28.4,34.08,37.5907466456,0.863379626233,27.5740389023,13.241454259,0.189434252633,40.3489339261,33.0302310214
150,3040.0,608.0,912.0,608.0,912.0,8,46.86,46.86,46.86,25.2749759335,0.505311196319,19.7437821185,10.3926730467,0.148679156605,27.3283765964,24.8457334977
150,3040.0,608.0,912.0,608.0,912.0,8,59.64,56.8,25.56,25.5197295659,0.509150091749,19.9923761597,10.2465049808,0.146588054088,29.9126437831,25.0723461951
150,3040.0,304.0,608.0,304.0,1824.0,8,46.86,46.86,46.86,72.6612731546,1.46496988376,54.8926779338,16.5168507495,0.236292571524,63.7745031589,42.0533714038
150,3040.0,304.0,608.0,304.0,1824.0,8,79.52,28.4,34.08,74.1294020374,1.61310904991,55.0337831541,16.966288992,0.242722303176,69.9829173574,41.5308893287
160,3040.0,760.0,760.0,760.0,760.0,8,50.16,50.16,50.16,26.2808609529,0.473513609344,21.0481335879,10.7418540491,0.153674592976,30.1507789871,26.6481121995
160,3040.0,760.0,760.0,760.0,760.0,8,53.2,76.0,22.8,24.137563006,0.4509074158,19.4091996367,9.71361554781,0.13896445705,32.1866555664,24.2013047656
160,3040.0,304.0,1216.0,304.0,1216.0,8,50.16,50.16,50.16,76.9288245505,1.68621971582,56.6342157968,22.9891682003,0.328886526471,67.248953704,56.6988858845
160,3040.0,304.0,1216.0,304.0,1216.0,8,85.12,30.4,36.48,78.6137558959,1.75905945569,57.7080723305,20.5242461287,0.293622977521,63.0372651235,53.7384015788
160,3040.0,608.0,912.0,608.0,912.0,8,50.16,50.16,50.16,28.3338768619,0.553406856663,21.9583411775,11.3197399847,0.161941916805,30.4658470822,28.0993765267
160,3040.0,608.0,912.0,608.0,912.0,8,63.84,60.8,27.36,25.3576445412,0.477410726573,20.1447805817,10.1562549657,0.145296923687,30.8481580263,26.1916473201
160,3040.0,304.0,608.0,304.0,1824.0,8,50.16,50.16,50.16,76.2455414445,1.60081775593,57.6243475016,18.0990371166,0.258927569623,66.7471003043,44.2375535826
160,3040.0,304.0,608.0,304.0,1824.0,8,85.12,30.4,36.48,80.9837583082,1.71942298719,60.0756348001,16.9550799207,0.242561944502,62.5967360043,43.4889542798
40,3800.0,950.0,950.0,950.0,950.0,8,10.56,10.56,10.56,13.8306339341,0.597820501995,6.79248543202,8.30461644134,0.118807102165,5.41915954084,9.23334377763
40,3800.0,950.0,950.0,950.0,950.0,8,11.2,16.0,4.8,51.3355084877,1.60000637477,35.183298935,17.6221459463,0.252105092222,63.8030656141,38.7052124378
40,3800.0,380.0,1520.0,380.0,1520.0,8,10.56,10.56,10.56,27.9688970199,1.12565467963,15.4498200557,13.1831434955,0.188600050008,21.4784816175,23.6241073492
40,3800.0,380.0,1520.0,380.0,1520.0,8,17.92,6.4,7.68,74.2296048621,2.5509297724,46.0420825229,23.6789908457,0.338755233843,59.3181947995,51.7497778007
40,3800.0,760.0,1140.0,760.0,1140.0,8,10.56,10.56,10.56,14.3312841641,0.63157945184,7.35942866221,8.34893577072,0.119441141212,5.38454814798,10.0810970292
40,3800.0,760.0,1140.0,760.0,1140.0,8,13.44,12.8,5.76,65.9162429052,2.04735297996,44.4669878,20.8820898585,0.298742344185,73.2563825332,47.7732724974
40,3800.0,380.0,760.0,380.0,2280.0,8,10.56,10.56,10.56,55.5348077465,2.20881315411,30.8247096136,18.4206155303,0.263528119175,38.1319709274,36.5116900891
40,3800.0,380.0,760.0,380.0,2280.0,8,17.92,6.4,7.68,60.412785092,2.13334628684,36.583294761,16.9805585618,0.242926445805,43.8072588597,35.552887636
50,3800.0,950.0,950.0,950.0,950.0,8,13.86,13.86,13.86,16.4518765401,0.64453855586,9.16242993408,9.15760592486,0.131010099068,7.66659683162,12.3162000893
50,3800.0,950.0,950.0,950.0,950.0,8,14.7,21.0,6.3,50.2937387804,1.52372083129,34.7994099479,17.837687335,0.255188660015,61.3336714963,38.9828419113
50,3800.0,380.0,1520.0,380.0,1520.0,8,13.86,13.86,13.86,23.9864280694,0.922378279551,13.618653888,12.0280699332,0.172075392463,16.1834147038,21.0291293597
50,3800.0,380.0,1520.0,380.0,1520.0,8,23.52,8.4,10.08,70.3508750284,2.34167053933,43.5056826776,22.4749540291,0.321530100559,56.2871258775,49.6267351502
50,3800.0,760.0,1140.0,760.0,1140.0,8,13.86,13.86,13.86,15.5553230588,0.623538538081,8.53552653573,8.7568509897,0.125276838193,7.46368373791,11.6649075819
50,3800.0,760.0,1140.0,760.0,1140.0,8,17.64,16.8,7.56,61.5253589998,1.9025542154,41.4068352174,20.4369442663,0.292374023838,66.8696343878,45.8686785282
50,3800.0,380.0,760.0,380.0,2280.0,8,13.86,13.86,13.86,57.024324269,2.12750538763,33.0047052401,18.2488607463,0.261070969189,40.066463318,37.1058079301
50,3800.0,380.0,760.0,380.0,2280.0,8,23.52,8.4,10.08,62.9944455985,2.19065254993,37.8833148015,17.4163271527,0.249160617349,39.9787000891,36.4120943392
60,3800.0,950.0,950.0,950.0,950.0,8,17.16,17.16,17.16,19.3915629232,0.685165065957,12.2367759188,9.36752459066,0.134013227334,8.05204973424,14.3458560819
60,3800.0,950.0,950.0,950.0,950.0,8,18.2,26.0,7.8,56.3067206757,1.50819470339,40.7490606288,18.1146264223,0.259150592594,70.2181859144,41.378663488
60,3800.0,380.0,1520.0,380.0,1520.0,8,17.16,17.16,17.16,26.6775014642,0.904826797095,16.6209090433,11.9979942523,0.171645125211,14.2314637469,22.1167315659
60,3800.0,380.0,1520.0,380.0,1520.0,8,29.12,10.4,12.48,75.0077094619,2.28343980458,48.463076363,23.3392292043,0.333894552278,58.0004032614,53.5389694911
60,3800.0,760.0,1140.0,760.0,1140.0,8,17.16,17.16,17.16,19.4715974989,0.679754041295,12.4032171177,9.29458850048,0.132969792568,7.44932996133,14.885953223
60,3800.0,760.0,1140.0,760.0,1140.0,8,21.84,20.8,9.36,60.3931569534,1.68863002863,41.9273590063,19.821477417,0.283569061759,63.9894435566,45.8048444613
60,3800.0,380.0,760.0,380.0,2280.0,8,17.16,17.16,17.16,59.2147042816,1.98578548735,37.0325786836,17.5795919125,0.251496307761,36.2981460526,37.9769212633
60,3800.0,380.0,760.0,380.0,2280.0,8,29.12,10.4,12.48,61.7423929517,1.91239387307,38.9529410331,16.6872986323,0.238731024782,43.3869190298,38.1538051463
70,3800.0,950.0,950.0,950.0,950.0,8,20.46,20.46,20.46,18.0818805928,0.577757516543,11.4214968901,9.73065081605,0.139208166181,10.9211687398,16.1564716617
70,3800.0,950.0,950.0,950.0,950.0,8,21.7,31.0,9.3,42.1822296574,1.053958483,30.6916531556,15.4652507095,0.221248221881,51.4698573931,36.5078629489
70,3800.0,380.0,1520.0,380.0,1520.0,8,20.46,20.46,20.46,45.2422189887,1.40507905928,28.4504548115,18.4684634881,0.264212639314,32.637680365,39.3271360174
70,3800.0,380.0,1520.0,380.0,1520.0,8,34.72,12.4,14.88,73.7931941629,2.07891431543,49.31623006,22.8494350732,0.326887483164,59.6234229958,53.6307859042
70,3800.0,760.0,1140.0,760.0,1140.0,8,20.46,20.46,20.46,18.0305271722,0.588255263154,11.4214294782,9.41986228223,0.134761978287,11.1576945337,15.8930335559
70,3800.0,760.0,1140.0,760.0,1140.0,8,26.04,24.8,11.16,63.8460108167,1.68042257204,45.4217667932,19.9649677094,0.285621855643,66.5925086123,48.1882710885
70,3800.0,380.0,760.0,380.0,2280.0,8,20.46,20.46,20.46,57.9345214974,1.81355264098,36.5474730731,17.6522969983,0.252536437744,41.1670644371,38.3351095236
70,3800.0,380.0,760.0,380.0,2280.0,8,34.72,12.4,14.88,61.7339156953,1.86654224898,39.8688110392,16.6092271736,0.237614122655,44.4246740245,37.6620157975
80,3800.0,950.0,950.0,950.0,950.0,8,23.76,23.76,23.76,19.0980420486,0.573888085412,12.5989601627,10.1633836827,0.145398908194,13.1814658055,17.9604287108
80,3800.0,950.0,950.0,950.0,950.0,8,25.2,36.0,10.8,44.0826707443,1.10750010843,31.8301664481,15.4712665193,0.221334284969,50.1399915121,37.2621886064
80,3800.0,380.0,1520.0,380.0,1520.0,8,23.76,23.76,23.76,42.6874303919,1.2888118728,27.2351808206,18.1839496225,0.260142340808,31.5965598005,38.4734673652
80,3800.0,380.0,1520.0,380.0,1520.0,8,40.32,14.4,17.28,71.1610368214,1.93106708672,48.0289255177,21.2566142416,0.304100346804,56.2313586309,50.9953408702
80,3800.0,760.0,1140.0,760.0,1140.0,8,23.76,23.76,23.76,20.3843331042,0.624735950946,13.2470238056,10.1803599064,0.145641772623,13.0859173314,18.8296044868
80,3800.0,760.0,1140.0,760.0,1140.0,8,30.24,28.8,12.96,52.2136947365,1.2817160501,37.8166566984,17.4561700154,0.249730615384,55.9247879495,42.3514611747
80,3800.0,380.0,760.0,380.0,2280.0,8,23.76,23.76,23.76,60.1726198604,1.77078821932,39.5200677783,17.8005072219,0.254656755679,44.3203250593,39.8451193614
80,3800.0,380.0,760.0,380.0,2280.0,8,40.32,14.4,17.28,66.6068287748,1.92393890345,43.5221728582,17.1555713082,0.245430204695,41.3729191766,39.7594992786
90,3800.0,950.0,950.0,950.0,950.0,8,27.06,27.06,27.06,24.4375546309,0.649812830152,17.5196181136,10.7847654324,0.154288489734,15.2682192496,20.884406504
90,3800.0,950.0,950.0,950.0,950.0,8,28.7,41.0,12.3,31.4364345401,0.789714904628,22.993285132,12.9388165184,0.185104671221,35.9352239918,30.086519811
90,3800.0,380.0,1520.0,380.0,1520.0,8,27.06,27.06,27.06,57.8903622374,1.55762709979,39.0855070474,19.7792533373,0.282964997673,41.5223509728,46.9631416484
90,3800.0,380.0,1520.0,380.0,1520.0,8,45.92,16.4,19.68,76.7299451414,1.98168414077,52.4182393618,21.9323921594,0.313768128175,61.5497736538,54.1023168542
90,3800.0,760.0,1140.0,760.0,1140.0,8,27.06,27.06,27.06,24.9267904548,0.645627334805,17.7933515427,10.6600855315,0.152504800164,15.1037261275,21.4086818641
90,3800.0,760.0,1140.0,760.0,1140.0,8,34.44,32.8,14.76,56.8353611665,1.47178354469,40.3678916397,18.7059587276,0.267610282226,60.5652034041,46.1898319586
90,3800.0,380.0,760.0,380.0,2280.0,8,27.06,27.06,27.06,65.5807540218,1.75664857153,44.6266517291,17.3592196562,0.248343628844,42.3738925079,41.0430249237
90,3800.0,380.0,760.0,380.0,2280.0,8,45.92,16.4,19.68,66.077699175,1.85879918028,44.1148537647,17.321044194,0.247797484893,46.1483288647,40.461646837
100,3800.0,950.0,950.0,950.0,950.0,8,30.36,30.36,30.36,22.4107021793,0.590335161111,15.6780330308,11.2184312202,0.160492578258,17.1990016245,22.4531907342
100,3800.0,950.0,950.0,950.0,950.0,8,32.2,46.0,13.8,30.5911762353,0.758022179387,22.2101836289,12.8771654433,0.184222681593,33.8864607523,30.3144253621
100,3800.0,380.0,1520.0,380.0,1520.0,8,30.36,30.36,30.36,79.5652619879,2.1777731394,53.4995030746,26.4637173398,0.37859395336,59.5786634457,62.9844545923
100,3800.0,380.0,1520.0,380.0,1520.0,8,51.52,18.4,22.08,62.9600514335,1.65857052018,42.645092548,20.6223805329,0.295026903189,51.1900281679,50.6194963144
100,3800.0,760.0,1140.0,760.0,1140.0,8,30.36,30.36,30.36,24.2312691923,0.629394293451,17.070117397,11.5583042318,0.165354853101,18.4443598625,23.8841052597
100,3800.0,760.0,1140.0,760.0,1140.0,8,38.64,36.8,16.56,35.3384595284,0.844017825796,26.0697058278,14.1642525131,0.202635944394,35.1409838824,34.0657763913
100,3800.0,380.0,760.0,380.0,2280.0,8,30.36,30.36,30.36,61.2316207032,1.63193137255,41.645606162,17.0874064513,0.244455027916,47.0342454656,40.7952246995
