cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
70,5130.0,2052.0,1026.0,1026.0,1026.0,8,24.8,12.4,12.4,12.4,130.698202551,3.63475165588,96.1248692377,40.9687924615,0.586105757675,62.7362120806,69.5974459488
70,5130.0,2052.0,1026.0,1026.0,1026.0,8,18.6,18.6,12.4,12.4,116.833774272,3.28508767001,85.0240378062,38.5654659336,0.551723403914,66.4704056025,65.6386864386
70,5130.0,2052.0,1026.0,1026.0,1026.0,8,12.4,12.4,18.6,18.6,90.5044760617,2.68126566752,64.0727658279,31.7740615924,0.454564543526,58.8662952214,54.0818151745
80,5130.0,513.0,3591.0,513.0,513.0,8,18.0,18.0,18.0,18.0,103.984927384,3.20238714688,72.9220692604,31.9655607424,0.457304159405,70.5812286547,50.3614994199
80,5130.0,513.0,3591.0,513.0,513.0,8,7.2,50.4,7.2,7.2,160.114823155,3.75848855186,124.849422273,36.6693499575,0.524597281223,88.2475806698,56.2536891906
80,5130.0,513.0,3591.0,513.0,513.0,8,21.6,21.6,14.4,14.4,116.91809345,3.30568100324,85.4548910656,31.6000783109,0.452075512316,74.5973275012,52.0537056148
80,5130.0,513.0,3591.0,513.0,513.0,8,14.4,14.4,21.6,21.6,102.358161398,3.18646733668,71.8134115987,30.803333992,0.440677167267,63.801549682,50.5221047552
80,5130.0,1282.5,1282.5,1282.5,1282.5,8,18.0,18.0,18.0,18.0,116.491750715,3.60482807267,81.4872068276,43.2137439839,0.618222374591,68.3977055273,71.7255416358
80,5130.0,1282.5,1282.5,1282.5,1282.5,8,18.0,18.0,18.0,18.0,123.862590953,3.67276504132,88.0661656263,44.8047848569,0.640984046594,70.1774107979,74.4442799139
80,5130.0,1282.5,1282.5,1282.5,1282.5,8,21.6,21.6,14.4,14.4,151.748881423,4.11730606885,111.734452021,45.9324155852,0.657116102792,75.6287425244,81.2610525273
80,5130.0,1282.5,1282.5,1282.5,1282.5,8,14.4,14.4,21.6,21.6,113.016510401,3.54339674531,79.3022153788,42.8126851215,0.612484765686,63.6204185685,70.2469125978
80,5130.0,2052.0,2052.0,513.0,513.0,8,18.0,18.0,18.0,18.0,115.940784135,3.57106174705,81.3389022826,43.4031964684,0.620932710563,68.7648070414,72.1497803444
80,5130.0,2052.0,2052.0,513.0,513.0,8,28.8,28.8,7.2,7.2,223.487542125,4.8841743414,178.271132872,45.9363796201,0.657172812877,109.151136715,89.2601272836
80,5130.0,2052.0,2052.0,513.0,513.0,8,21.6,21.6,14.4,14.4,153.599733131,4.13323495087,113.350429784,46.5274442568,0.665628673202,76.2168282062,81.5023787653
80,5130.0,2052.0,2052.0,513.0,513.0,8,14.4,14.4,21.6,21.6,102.326548591,3.31223190865,69.948347623,42.9816596992,0.61490214162,55.8217972153,68.6902559818
80,5130.0,1539.0,1539.0,1026.0,1026.0,8,18.0,18.0,18.0,18.0,124.885527013,3.84673907898,88.1492452826,44.3680510865,0.634736067045,68.184349715,74.496046467
80,5130.0,1539.0,1539.0,1026.0,1026.0,8,21.6,21.6,14.4,14.4,146.955993982,4.0167802563,107.464365041,46.3423014433,0.662979992036,74.002476469,80.4044900232
