cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
180,2280.0,570.0,570.0,570.0,570.0,8,43.0,43.0,43.0,43.0,39.3515023743,0.823442197969,31.4128311322,11.4490276018,0.163791525062,37.2541670091,22.3281446362
180,2280.0,570.0,570.0,570.0,570.0,8,43.0,43.0,43.0,43.0,40.272493881,0.815719497773,32.4551560107,12.1336674743,0.1735860869,36.0026085624,22.5237534051
180,2280.0,912.0,912.0,228.0,228.0,8,43.0,43.0,43.0,43.0,41.3356164379,0.854204609103,33.0550759313,11.4650078719,0.164020141229,39.2229391499,22.7481761637
180,2280.0,912.0,912.0,228.0,228.0,8,68.8,68.8,17.2,17.2,69.3843592162,1.34450674708,57.5015424905,21.3718967713,0.305749596156,53.7628691898,33.3284740914
180,2280.0,684.0,684.0,456.0,456.0,8,43.0,43.0,43.0,43.0,40.746177595,0.837577711787,32.587736664,11.3915276106,0.162968921468,39.0503925956,22.4607053433
180,2280.0,684.0,684.0,456.0,456.0,8,51.6,51.6,34.4,34.4,42.199844022,0.836355753884,33.9510779436,12.9880217013,0.18580860803,38.6361510415,24.6878416498
180,2280.0,1368.0,456.0,228.0,228.0,8,43.0,43.0,43.0,43.0,103.434138777,2.03006461118,83.8553025839,25.1734905373,0.360135773065,99.1733086696,44.3738152566
180,2280.0,1368.0,456.0,228.0,228.0,8,103.2,34.4,17.2,17.2,185.86262248,3.04717517088,156.743898526,33.5485806807,0.479951082699,132.234318111,50.6327856104
180,2280.0,456.0,456.0,684.0,684.0,8,43.0,43.0,43.0,43.0,40.4266405985,0.834526886136,32.3135662873,11.3573048706,0.162479325759,39.1422269894,22.3075642607
180,2280.0,456.0,456.0,684.0,684.0,8,34.4,34.4,51.6,51.6,40.0093396113,0.867262664677,31.7580377264,11.7701406964,0.168385417688,37.2367577279,23.2129255329
