cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
150,6840.0,2394.0,2394.0,2052.0,8,49.7,49.7,42.6,78.1682539986,1.54198632121,59.6994319227,30.9916870487,0.44337177466,70.3498711884,80.3580840312
150,6840.0,5472.0,684.0,684.0,8,46.86,46.86,46.86,62.11827036,1.08078440462,47.1010220167,26.2083204287,0.374940206419,56.8851765374,63.9900860704
150,6840.0,5472.0,684.0,684.0,8,113.6,14.2,14.2,43.4868106333,1.09009448121,26.0775356485,22.6668015379,0.324274700112,40.0207061879,51.3115650693
150,6840.0,1368.0,2736.0,2736.0,8,46.86,46.86,46.86,85.1951526895,1.7068004194,64.6389582513,32.4402171315,0.464094665687,70.4166383457,86.4869908874
150,6840.0,1368.0,2736.0,2736.0,8,28.4,56.8,56.8,83.3366037826,1.65486448874,63.6687438073,30.0712314725,0.430203597604,73.8134111443,84.0336034108
150,6840.0,2736.0,2736.0,1368.0,8,46.86,46.86,46.86,74.2000494625,1.37172475963,57.094347554,31.8680233511,0.455908774694,58.1440934752,85.3392605395
150,6840.0,2736.0,2736.0,1368.0,8,56.8,56.8,28.4,73.0273925157,1.43468544823,55.2894084514,30.583281189,0.437529058498,64.8047213834,80.9049135076
150,6840.0,2052.0,4104.0,684.0,8,46.86,46.86,46.86,42.6563234904,0.761571565136,32.9687232327,23.6850441629,0.338841833518,35.2399232443,56.8804378614
150,6840.0,2052.0,4104.0,684.0,8,42.6,85.2,14.2,52.4011474083,0.8744569137,42.1404616971,27.1582835472,0.38853052285,59.4706723614,65.4764874167
160,6840.0,684.0,2052.0,4104.0,8,50.16,50.16,50.16,110.944972643,1.90426648879,88.8535488741,30.4268813049,0.435291578039,110.15575202,82.2165889728
160,6840.0,684.0,2052.0,4104.0,8,15.2,45.6,91.2,88.5205538337,2.02101260726,61.0206616213,29.4829468302,0.4217875083,67.9264340339,86.4888571158
160,6840.0,4104.0,2052.0,684.0,8,50.16,50.16,50.16,65.5229828733,1.08863423618,50.5378811409,30.6636382615,0.438678658962,55.2108441992,75.9533895841
160,6840.0,4104.0,2052.0,684.0,8,91.2,45.6,15.2,65.1876278013,1.31083137039,47.9303521423,28.9377113563,0.413987286929,59.7953374126,72.0603042181
160,6840.0,3420.0,2736.0,684.0,8,50.16,50.16,50.16,68.8710204553,1.15557791544,52.9848303552,33.933950958,0.485464248326,51.96238039,81.0140556874
160,6840.0,3420.0,2736.0,684.0,8,76.0,60.8,15.2,62.4509111532,1.02430272465,48.5267175711,29.4838785429,0.421800837523,60.649895911,75.529528792
160,6840.0,2394.0,2394.0,2052.0,8,50.16,50.16,50.16,79.6063853374,1.49848363884,60.5500795536,30.5382791472,0.436885252464,69.7919642883,81.0744855609
160,6840.0,2394.0,2394.0,2052.0,8,53.2,53.2,45.6,75.8312935176,1.46130006343,57.9554143601,29.7304789871,0.425328740875,65.2305010163,80.2650599104
160,6840.0,5472.0,684.0,684.0,8,50.16,50.16,50.16,65.8071436283,1.09493156046,50.4314316935,25.8691484205,0.370087960236,62.473028626,66.2589787856
160,6840.0,5472.0,684.0,684.0,8,121.6,15.2,15.2,48.9016841186,1.03959082542,33.4830812094,22.8173088493,0.326427880534,48.5112760421,51.7059305036
160,6840.0,1368.0,2736.0,2736.0,8,50.16,50.16,50.16,87.1346998385,1.70722435086,66.017946354,32.5595810088,0.465802303416,70.8328361099,86.9937148486
160,6840.0,1368.0,2736.0,2736.0,8,30.4,60.8,60.8,85.2557005322,1.68517657497,64.8786516905,29.377278019,0.420275794263,73.6408698559,84.7682823998
160,6840.0,2736.0,2736.0,1368.0,8,50.16,50.16,50.16,77.0106379289,1.52887559178,57.8439999272,32.8874721712,0.470493164109,56.122741866,85.2995594175
160,6840.0,2736.0,2736.0,1368.0,8,60.8,60.8,30.4,74.8510967131,1.37306867297,58.3056933453,30.6640881065,0.438685094514,71.2397238136,80.5344084875
160,6840.0,2052.0,4104.0,684.0,8,50.16,50.16,50.16,46.2795621598,0.816259462907,35.6965384867,24.8089661492,0.354920831891,38.7506484237,60.2864060037
160,6840.0,2052.0,4104.0,684.0,8,45.6,91.2,15.2,52.6491127609,0.891974357399,41.9566107971,27.0721785267,0.387298691368,61.7793366926,65.6047098034
170,6840.0,684.0,2052.0,4104.0,8,53.46,53.46,53.46,106.440454381,1.7440592735,85.4518508256,31.9507239549,0.457091902073,106.397623929,83.283899903
170,6840.0,684.0,2052.0,4104.0,8,16.2,48.6,97.2,88.2843041056,1.92059089428,62.0434421128,28.9382531779,0.41399503831,79.7280598841,85.3141332036
170,6840.0,4104.0,2052.0,684.0,8,53.46,53.46,53.46,69.2951191485,1.20162003052,53.0602024608,31.5150668766,0.450859325845,59.9836153813,77.5863629433
170,6840.0,4104.0,2052.0,684.0,8,97.2,48.6,16.2,55.470915191,1.05325675056,40.3866662273,27.4835474474,0.393183797531,49.251633345,68.236183197
170,6840.0,3420.0,2736.0,684.0,8,53.46,53.46,53.46,76.408809822,1.25574810586,59.8563494428,32.4142761308,0.463723549796,63.5973054367,82.7942447165
170,6840.0,3420.0,2736.0,684.0,8,81.0,64.8,16.2,62.1631342037,1.10022905007,47.2460434298,29.961052988,0.428627367496,62.0181744818,73.7054528308
170,6840.0,2394.0,2394.0,2052.0,8,53.46,53.46,53.46,81.8177406689,1.62733573998,61.6336848682,30.5085086938,0.436459351843,65.3639280493,83.8401527711
170,6840.0,2394.0,2394.0,2052.0,8,56.7,56.7,48.6,76.1601279212,1.37948878696,59.1951724819,30.3358729967,0.43398959938,62.9027230765,81.5017748388
170,6840.0,5472.0,684.0,684.0,8,53.46,53.46,53.46,68.9575686119,1.08735820239,53.8275779331,27.3479875079,0.391244456479,65.2688016992,65.8112246424
170,6840.0,5472.0,684.0,684.0,8,129.6,16.2,16.2,52.7040338071,1.26126961017,32.5183200874,24.2117610636,0.346377125373,44.9620909365,61.0279761419
170,6840.0,1368.0,2736.0,2736.0,8,53.46,53.46,53.46,92.6388106578,1.63991781135,72.8702730463,33.2802236439,0.476111926236,81.0864534696,87.4728358855
170,6840.0,1368.0,2736.0,2736.0,8,32.4,64.8,64.8,85.6566454539,1.6466936648,66.0532347487,29.2760696147,0.418827891483,76.561565669,84.4045423648
170,6840.0,2736.0,2736.0,1368.0,8,53.46,53.46,53.46,80.9234819697,1.56822469757,61.48455254,31.5593755994,0.451493213152,66.0564847472,84.7216029586
170,6840.0,2736.0,2736.0,1368.0,8,64.8,64.8,32.4,81.2484739573,1.43851316172,63.9994615313,30.3850894872,0.434693697957,81.7800568155,81.4387797437
170,6840.0,2052.0,4104.0,684.0,8,53.46,53.46,53.46,47.5670291497,0.832316031473,36.9586095511,25.0725239334,0.358691329519,41.4379126055,62.1352764611
170,6840.0,2052.0,4104.0,684.0,8,48.6,97.2,16.2,51.8738472951,0.823403843844,41.6546198887,26.1053421754,0.373466983911,62.4177880769,64.3584203723
180,6840.0,684.0,2052.0,4104.0,8,56.76,56.76,56.76,104.84561697,1.57703431946,83.8735424359,31.4393808248,0.449776549711,109.246106266,83.0390766473
180,6840.0,684.0,2052.0,4104.0,8,17.2,51.6,103.2,84.2590580301,1.78555584983,59.3053880287,28.7068516508,0.410684572973,69.4116124548,85.7254336187
180,6840.0,4104.0,2052.0,684.0,8,56.76,56.76,56.76,71.9017895223,1.14852768251,56.5358479861,31.3879211858,0.449040360312,66.6308199679,77.9294320911
180,6840.0,4104.0,2052.0,684.0,8,103.2,51.6,17.2,57.6691623709,1.01297042194,43.9744032971,27.8935005261,0.399048648441,55.9610736497,68.9440401067
180,6840.0,3420.0,2736.0,684.0,8,56.76,56.76,56.76,72.978044401,1.12262785063,57.9531211109,33.3695021818,0.477389158538,67.6626049284,81.3087686753
180,6840.0,3420.0,2736.0,684.0,8,86.0,68.8,17.2,54.5140109886,0.883117367531,41.8867180052,25.8735100346,0.370150358148,60.3365557416,67.3093332119
180,6840.0,2394.0,2394.0,2052.0,8,56.76,56.76,56.76,87.7051414891,1.69167413384,67.1950220032,30.6645101767,0.438691132714,77.0115215294,83.4606212006
180,6840.0,2394.0,2394.0,2052.0,8,60.2,60.2,51.6,81.6839006465,1.4900078826,62.8615066002,30.7439322602,0.439827357084,73.3408510017,82.0472208821
180,6840.0,5472.0,684.0,684.0,8,56.76,56.76,56.76,65.8518097653,0.979187951319,51.6117897609,26.2245272896,0.375172064229,65.7443295359,65.4707224881
180,6840.0,5472.0,684.0,684.0,8,137.6,17.2,17.2,45.550450606,0.991465246197,30.1263718544,23.1655281494,0.331409558647,47.4520770945,53.6027905906
180,6840.0,1368.0,2736.0,2736.0,8,56.76,56.76,56.76,92.0457210285,1.64773721287,73.0842087901,32.7137492529,0.468007857696,84.3885000582,85.6653890214
180,6840.0,1368.0,2736.0,2736.0,8,34.4,68.8,68.8,85.5522287659,1.60479548947,65.3656100745,30.0161596813,0.429415732208,80.3355872175,83.2093456583
180,6840.0,2736.0,2736.0,1368.0,8,56.76,56.76,56.76,75.7570638586,1.42228145498,58.0318529739,31.8544483981,0.455714569358,63.9220998258,83.6956244557
180,6840.0,2736.0,2736.0,1368.0,8,68.8,68.8,34.4,77.1626939312,1.40704660576,59.4818259388,31.1592744043,0.445769304783,79.3466676488,80.3320798335
180,6840.0,2052.0,4104.0,684.0,8,56.76,56.76,56.76,56.8175565933,0.991435417913,44.2555940321,28.7070552771,0.410687486082,49.2441726347,69.5311886484
180,6840.0,2052.0,4104.0,684.0,8,51.6,103.2,17.2,50.0439054655,0.774482923888,40.5843551879,24.6616023519,0.35281262306,66.1554603675,63.2763951398
190,6840.0,684.0,2052.0,4104.0,8,60.06,60.06,60.06,110.528416642,1.72783218019,88.5680745987,31.6663188576,0.453023159622,107.932725987,84.5204587256
190,6840.0,684.0,2052.0,4104.0,8,18.2,54.6,109.2,88.643834067,1.96320111106,62.4254708633,29.1137302148,0.416505439411,72.2680092924,86.7533388534
190,6840.0,4104.0,2052.0,684.0,8,60.06,60.06,60.06,73.4150822735,1.10903448341,58.1413180532,30.9506457614,0.44278463178,62.5959513917,77.6521821956
190,6840.0,4104.0,2052.0,684.0,8,109.2,54.6,18.2,65.2265820264,1.19141197646,48.6413744965,30.3063164657,0.433566759165,59.5812348442,76.9799851704
190,6840.0,3420.0,2736.0,684.0,8,60.06,60.06,60.06,75.976397653,1.0971968832,60.9591608762,32.2354303592,0.461164955068,67.4211833719,84.6648083311
190,6840.0,3420.0,2736.0,684.0,8,91.0,72.8,18.2,64.1387478447,1.11150765816,48.7645960714,29.7874855386,0.426144285245,61.7015001154,76.3390146455
190,6840.0,2394.0,2394.0,2052.0,8,60.06,60.06,60.06,87.9152932193,1.60316053642,68.427698116,31.0800218851,0.444635506225,75.0253323993,83.4792057827
190,6840.0,2394.0,2394.0,2052.0,8,63.7,63.7,54.6,85.6888218773,1.43865498051,68.3070586164,30.5257223589,0.436705613146,84.0273326392,82.7816564613
190,6840.0,5472.0,684.0,684.0,8,60.06,60.06,60.06,72.8165756537,1.18978398104,56.5055904015,27.3012497408,0.390575818896,69.2849219211,66.7405233488
190,6840.0,5472.0,684.0,684.0,8,145.6,18.2,18.2,53.9374291303,1.29243709954,33.6092672325,24.8677105322,0.355761237943,52.0143395626,57.1787757986
190,6840.0,1368.0,2736.0,2736.0,8,60.06,60.06,60.06,95.2915840918,1.61792818487,75.2063581614,33.6771027043,0.481789738259,84.1605514903,88.3325715753
190,6840.0,1368.0,2736.0,2736.0,8,36.4,72.8,72.8,85.0128158713,1.60083965418,66.1827983587,29.0213870418,0.415184363974,81.224026013,84.7192288316
190,6840.0,2736.0,2736.0,1368.0,8,60.06,60.06,60.06,76.6314004264,1.42331817023,58.606428151,31.3857867136,0.449009824228,61.582646174,86.8950804232
190,6840.0,2736.0,2736.0,1368.0,8,72.8,72.8,36.4,77.0293319878,1.25920144629,60.7638259558,29.0518370728,0.415619986736,72.4457517378,81.2059166868
190,6840.0,2052.0,4104.0,684.0,8,60.06,60.06,60.06,66.3762001184,1.12682298969,52.4785777527,30.0146713039,0.429394439254,58.9201166612,76.1935473591
190,6840.0,2052.0,4104.0,684.0,8,54.6,109.2,18.2,57.0241053156,0.793879629852,46.887982416,27.8644019972,0.398632360475,72.5722074099,71.1705697752
200,6840.0,684.0,2052.0,4104.0,8,63.36,63.36,63.36,108.543482867,1.6805676793,87.374273723,31.0589566196,0.444334143342,117.620742642,84.3592885564
200,6840.0,684.0,2052.0,4104.0,8,19.2,57.6,115.2,81.696751551,1.67716214105,58.2341577929,28.7861462876,0.411818974072,69.8923939111,86.6067238214
200,6840.0,4104.0,2052.0,684.0,8,63.36,63.36,63.36,71.6612014706,1.00893076836,57.0406753226,30.8643584081,0.441550191819,68.9634641085,78.8796933246
200,6840.0,4104.0,2052.0,684.0,8,115.2,57.6,19.2,62.6064254505,1.07731350779,47.3888829325,28.6342861695,0.409646440193,63.6291683834,74.1083751654
200,6840.0,3420.0,2736.0,684.0,8,63.36,63.36,63.36,65.2149399763,0.946821728495,51.755489195,31.2498196197,0.447064658365,55.7559823999,81.098196955
200,6840.0,3420.0,2736.0,684.0,8,96.0,76.8,19.2,57.6650760458,0.848957388115,45.8889295504,27.8204092134,0.398002993039,61.7093321014,71.6314279669
200,6840.0,2394.0,2394.0,2052.0,8,63.36,63.36,63.36,84.0239965357,1.40639530259,67.0326025242,30.5627016206,0.437234644072,80.6323883072,83.8968532452
200,6840.0,2394.0,2394.0,2052.0,8,67.2,67.2,57.6,82.0934385309,1.39407917573,65.2192223205,31.2400399272,0.4469247486,87.0433254296,81.9778823098
200,6840.0,5472.0,684.0,684.0,8,63.36,63.36,63.36,68.0262085077,0.965486263842,53.7229759267,26.7260685318,0.382347189296,65.8789343948,67.7057774567
200,6840.0,5472.0,684.0,684.0,8,153.6,19.2,19.2,49.4354764178,1.07785336536,31.9360696992,23.9478473319,0.342601535506,48.9093137578,57.2187699621
200,6840.0,1368.0,2736.0,2736.0,8,63.36,63.36,63.36,88.1790346593,1.50150625432,69.3867552622,32.0309552577,0.458239703258,83.0601828423,87.2917097154
200,6840.0,1368.0,2736.0,2736.0,8,38.4,76.8,76.8,85.4795967317,1.50519973407,66.8248101625,29.365949053,0.420113720357,83.7740687998,82.4613183933
200,6840.0,2736.0,2736.0,1368.0,8,63.36,63.36,63.36,84.9521087531,1.43902045359,67.9763587392,31.6414041483,0.452666726013,87.9343016287,84.8197131816
200,6840.0,2736.0,2736.0,1368.0,8,76.8,76.8,38.4,72.5053082463,1.06184952395,58.3021820819,29.6726045685,0.424500780665,71.0557504891,80.2560378047
200,6840.0,2052.0,4104.0,684.0,8,63.36,63.36,63.36,68.8277772618,1.15184355631,54.5849274899,28.5601963309,0.408586499727,66.8681419462,77.9318786209
200,6840.0,2052.0,4104.0,684.0,8,57.6,115.2,19.2,58.3830892291,0.896748669,47.0282893692,28.2336394704,0.40391472776,78.5160580788,72.0646466874
210,6840.0,684.0,2052.0,4104.0,8,66.66,66.66,66.66,114.036382148,1.76438221303,92.5157169603,30.8631038048,0.441532243273,121.015682151,85.6517732173
210,6840.0,684.0,2052.0,4104.0,8,20.2,60.6,121.2,88.1853741801,1.73865227827,64.7213029739,28.0586420709,0.401411188424,73.2481725752,87.9108248684
210,6840.0,4104.0,2052.0,684.0,8,66.66,66.66,66.66,76.2096250036,1.06674639209,61.8516791096,30.4027819023,0.43494680833,75.3335229264,79.5156437847
210,6840.0,4104.0,2052.0,684.0,8,121.2,60.6,20.2,58.901636373,1.00073709868,44.3052760603,27.2818393636,0.390298131095,56.5209180991,73.8604589635
210,6840.0,3420.0,2736.0,684.0,8,66.66,66.66,66.66,83.6089899606,1.17235834864,68.0969567023,32.782249001,0.468987825479,78.7611214001,85.8935156648
210,6840.0,3420.0,2736.0,684.0,8,101.0,80.8,20.2,66.7099295959,0.993607360915,52.8280606491,28.8603428276,0.412880441025,68.8723070217,78.4872486319
210,6840.0,2394.0,2394.0,2052.0,8,66.66,66.66,66.66,86.3942207938,1.45723899541,68.4543558681,30.8614277824,0.441508265843,77.3851141966,84.726445487
210,6840.0,2394.0,2394.0,2052.0,8,70.7,70.7,60.6,84.9112244486,1.33947565069,68.5286501989,30.0111430415,0.429343963397,85.6963367969,83.5001169159
210,6840.0,5472.0,684.0,684.0,8,66.66,66.66,66.66,65.8099516967,0.970838813989,51.3821736432,26.2464193881,0.375485255911,66.8409045505,65.6023059808
210,6840.0,5472.0,684.0,684.0,8,161.6,20.2,20.2,48.1998944448,1.04105033765,31.3131601884,23.4390552646,0.335322679035,53.0826924594,57.4619152713
210,6840.0,1368.0,2736.0,2736.0,8,66.66,66.66,66.66,85.230733086,1.39299194041,67.410190697,32.3447100512,0.462728326913,72.2978601349,90.276659236
210,6840.0,1368.0,2736.0,2736.0,8,40.4,80.8,80.8,87.1002966276,1.48701817441,69.4246212311,28.7837998793,0.411785405999,82.4485940859,85.6952407268
210,6840.0,2736.0,2736.0,1368.0,8,66.66,66.66,66.66,83.5941139151,1.18407023663,68.3977041022,30.7944380317,0.440549900311,78.3095949973,85.0328190938
210,6840.0,2736.0,2736.0,1368.0,8,80.8,80.8,40.4,79.4311183091,1.22824552204,63.5824117118,28.5611052467,0.408599502814,79.1027806454,82.6861504947
210,6840.0,2052.0,4104.0,684.0,8,66.66,66.66,66.66,73.6924666765,1.10011065618,59.1435041867,31.1144414393,0.445127917586,67.1390805646,80.4671973146
210,6840.0,2052.0,4104.0,684.0,8,60.6,121.2,20.2,64.4231688466,0.832836402874,53.9372966856,27.3097907133,0.390698007343,87.2226208134,73.2199220113
220,6840.0,684.0,2052.0,4104.0,8,69.96,69.96,69.96,104.79308828,1.66281239836,83.6071874372,31.2668811093,0.447308742622,99.6646091533,84.4336873227
220,6840.0,684.0,2052.0,4104.0,8,21.2,63.6,127.2,85.0679257402,1.71126007825,62.1450546797,28.4081729849,0.406411630686,75.2811591086,87.7112989795
220,6840.0,4104.0,2052.0,684.0,8,69.96,69.96,69.96,66.6134650758,0.882708167809,54.0926805313,29.040479867,0.415457508827,64.9962521527,77.2251709095
220,6840.0,4104.0,2052.0,684.0,8,127.2,63.6,21.2,57.2171635171,0.83206508146,45.1993963211,27.4186277018,0.392255045806,62.3245047851,70.5303236064
220,6840.0,3420.0,2736.0,684.0,8,69.96,69.96,69.96,73.0653142451,0.947470937694,59.7954203761,31.5619506911,0.451530052806,71.7427070867,83.4619840038
220,6840.0,3420.0,2736.0,684.0,8,106.0,84.8,21.2,64.0493649466,0.941514012824,51.0341122282,27.1234063994,0.388031565084,72.0073958919,74.9402495407
220,6840.0,2394.0,2394.0,2052.0,8,69.96,69.96,69.96,83.1023487046,1.29249848019,66.7887101688,31.2521034822,0.447097331648,83.9027640726,84.3940889
220,6840.0,2394.0,2394.0,2052.0,8,74.2,74.2,63.6,82.8107846539,1.29976725853,66.686041417,30.0225260663,0.429506810677,83.5337704454,82.7413030607
220,6840.0,5472.0,684.0,684.0,8,69.96,69.96,69.96,73.2052362261,1.06668591744,58.1998114677,26.4419421225,0.378282433798,80.6605288285,67.2409073162
220,6840.0,5472.0,684.0,684.0,8,169.6,21.2,21.2,46.6257108066,0.881922500553,31.7161420268,21.6611808803,0.309888138488,51.606963774,54.2609812143
220,6840.0,1368.0,2736.0,2736.0,8,69.96,69.96,69.96,98.1032717942,1.50238674563,80.4146540553,31.8166570154,0.455173920106,103.06101281,89.4744985117
220,6840.0,1368.0,2736.0,2736.0,8,42.4,84.8,84.8,84.9429031477,1.42968917549,66.524198411,28.7782921757,0.411706611955,81.4280488327,84.5773884197
220,6840.0,2736.0,2736.0,1368.0,8,69.96,69.96,69.96,83.8797283848,1.30151617203,66.4122462781,32.5286019569,0.465359112402,80.3283550942,86.9786251212
220,6840.0,2736.0,2736.0,1368.0,8,84.8,84.8,42.4,84.0956662958,1.15116827704,69.3976957669,30.0605633026,0.430050977147,86.4628331318,83.5343203302
220,6840.0,2052.0,4104.0,684.0,8,69.96,69.96,69.96,68.5100928966,0.978955512445,55.3985277461,28.4769710988,0.407395866936,70.7846807941,75.2217220247
220,6840.0,2052.0,4104.0,684.0,8,63.6,127.2,21.2,61.6617020718,0.79426263741,50.9135831762,26.6219210696,0.380857239909,79.4962687526,73.9728303957
40,6080.0,608.0,1824.0,3648.0,8,10.56,10.56,10.56,104.472075541,3.33228423354,69.711168913,34.1572863027,0.488659317636,97.7489560256,71.7318982338
40,6080.0,608.0,1824.0,3648.0,8,3.2,9.6,19.2,82.3429853205,2.95392842056,49.3120097159,32.6789532142,0.467510060289,63.7672835426,73.155047948
40,6080.0,3648.0,1824.0,608.0,8,10.56,10.56,10.56,62.1101987735,2.42524390689,34.9405690271,34.9929108686,0.500613889393,44.3684560639,69.0642943603
40,6080.0,3648.0,1824.0,608.0,8,19.2,9.6,3.2,31.8733994388,1.19924776778,17.4802811702,22.9471552223,0.328285482436,22.0501994883,37.7155278237
40,6080.0,3040.0,2432.0,608.0,8,10.56,10.56,10.56,62.8648218317,2.5008769701,34.0884193877,38.5856629069,0.552012344877,35.5900556073,74.1644731494
40,6080.0,3040.0,2432.0,608.0,8,16.0,12.8,3.2,34.8007872518,1.31890721062,19.6691718283,23.1951216023,0.331832927072,32.8334635776,37.8233461592
40,6080.0,2128.0,2128.0,1824.0,8,10.56,10.56,10.56,64.4161801175,2.46387168395,36.4623213083,35.0235512399,0.501052235191,44.1052291011,68.51820634
40,6080.0,2128.0,2128.0,1824.0,8,11.2,11.2,9.6,70.0142355065,2.57650885385,42.0174933731,34.7177138128,0.49667687858,55.2409100712,70.0604902039
40,6080.0,4864.0,608.0,608.0,8,10.56,10.56,10.56,73.0407124025,2.78566235062,41.5488510304,33.2319784697,0.475421723458,44.080841608,67.3944236393
40,6080.0,4864.0,608.0,608.0,8,25.6,3.2,3.2,30.6998928075,1.10858506703,15.9842570404,19.8513157432,0.28399593338,27.4689379145,35.2400005807
40,6080.0,1216.0,2432.0,2432.0,8,10.56,10.56,10.56,90.0698574118,3.28033109738,54.9653620991,39.2401388402,0.561375376827,66.3680901831,82.0018321844
