cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
70,3060.0,306.0,1224.0,306.0,1224.0,20,5.0,20.0,5.0,20.0,44.3005891255,1.4382300149,30.8648366055,10.9845398057,0.157146492214,24.8358273548,29.5942748517
70,3060.0,612.0,918.0,612.0,918.0,20,12.5,12.5,12.5,12.5,60.2411230012,1.76842110446,44.3362616182,13.8531878833,0.198185806628,31.5975185413,40.1123665105
70,3060.0,612.0,918.0,612.0,918.0,20,10.0,15.0,10.0,15.0,59.3448822908,1.94177029847,41.9991186253,14.3006018361,0.204586578486,28.6271374429,42.7724475456
70,3060.0,306.0,306.0,1224.0,1224.0,20,12.5,12.5,12.5,12.5,64.0946611148,1.95792114926,46.529375417,11.5040841326,0.164579172141,32.6051782425,34.2922111361
70,3060.0,306.0,306.0,1224.0,1224.0,20,5.0,5.0,20.0,20.0,87.6371638799,2.31261559922,66.2705065325,15.371809957,0.219911444307,47.3607676916,37.7989875667
70,3060.0,306.0,306.0,306.0,2142.0,20,12.5,12.5,12.5,12.5,36.9965036329,1.1328195981,26.3490242735,6.86729698969,0.0982445921272,29.704426715,18.5366401499
70,3060.0,306.0,306.0,306.0,2142.0,20,5.0,5.0,5.0,35.0,53.1170799247,1.33882405177,40.8170001487,9.45273740836,0.135232294826,39.6934836833,23.1248887401
70,3060.0,612.0,612.0,1530.0,306.0,20,12.5,12.5,12.5,12.5,48.4334922847,1.68547614959,33.6179592974,10.8940553795,0.155852008291,31.8911848132,30.0190696118
70,3060.0,612.0,612.0,1530.0,306.0,20,10.0,10.0,25.0,5.0,61.3720059176,1.91403896328,44.1117081064,12.6405329247,0.180837380896,37.0139917545,35.6550381217
75,3060.0,765.0,765.0,765.0,765.0,20,13.75,13.75,13.75,13.75,71.8557569565,2.25506350611,51.543348767,16.6488771435,0.238181361137,40.0011686537,50.4396065675
