cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
110,6080.0,1520.0,1520.0,1520.0,1520.0,9,33.33,33.33,33.33,98.8498680331,2.2378725482,71.1806604464,34.5695850281,0.494557725724,45.9636856736,93.6769425807
110,6080.0,1520.0,1520.0,1520.0,1520.0,9,45.45,50.5,5.05,117.96829709,2.03990480606,94.3604321136,26.0449206293,0.372602584109,130.45736468,86.0355498246
110,6080.0,608.0,2432.0,608.0,2432.0,9,33.33,33.33,33.33,99.2521251145,2.39393351399,70.5133763609,27.4658132104,0.392930088847,65.8832260587,74.0689311008
110,6080.0,608.0,2432.0,608.0,2432.0,9,72.72,20.2,8.08,157.641865699,3.19106143059,121.790263312,28.7770725741,0.41168916415,116.811686031,79.1666519092
110,6080.0,1216.0,1824.0,1216.0,1824.0,9,33.33,33.33,33.33,104.275589805,2.44057706384,73.9764624848,33.9036704073,0.485031050176,51.4578078094,93.80043997
110,6080.0,1216.0,1824.0,1216.0,1824.0,9,54.54,40.4,6.06,134.5048926,2.25379631518,109.551786061,26.6602981925,0.381406268849,144.081443734,82.4926659793
110,6080.0,608.0,1216.0,608.0,3648.0,9,33.33,33.33,33.33,65.0374556015,1.6071210004,45.9762332145,21.3641128824,0.305638238662,45.0044162824,54.899719388
110,6080.0,608.0,1216.0,608.0,3648.0,9,72.72,20.2,8.08,137.584962222,2.80345454043,107.289753959,26.8751282733,0.384479660562,106.504565732,75.2465451397
120,6080.0,1520.0,1520.0,1520.0,1520.0,9,36.63,36.63,36.63,105.896401131,2.26719042993,77.0175551691,33.3710527962,0.477411341862,47.9733516502,94.9183895061
120,6080.0,1520.0,1520.0,1520.0,1520.0,9,49.95,55.5,5.55,119.634649778,1.88309697228,98.9080264051,26.2726038042,0.375859854137,148.255633227,83.5025211477
120,6080.0,608.0,2432.0,608.0,2432.0,9,36.63,36.63,36.63,113.448649508,2.42688334751,84.2750982619,27.4404921108,0.392567841356,76.7307814673,75.3325256361
120,6080.0,608.0,2432.0,608.0,2432.0,9,79.92,22.2,8.88,153.180490762,2.77393204387,121.56074143,30.5992431172,0.437757412263,119.655369978,79.7308783113
120,6080.0,1216.0,1824.0,1216.0,1824.0,9,36.63,36.63,36.63,115.094093797,2.50717536257,83.7085649587,32.5816645486,0.466118233886,61.2938727439,92.2497748118
120,6080.0,1216.0,1824.0,1216.0,1824.0,9,59.94,44.4,6.66,127.734324826,2.22852249673,102.50616436,29.3811658831,0.420331414636,135.52252159,84.6389750091
120,6080.0,608.0,1216.0,608.0,3648.0,9,36.63,36.63,36.63,63.2373671755,1.41734088241,45.9422687307,18.3790879081,0.262934018714,45.0149772342,50.0733032005
120,6080.0,608.0,1216.0,608.0,3648.0,9,79.92,22.2,8.88,151.119573357,2.51074089486,122.992732125,26.5113234912,0.37927501418,125.124376105,76.0295006154
130,6080.0,1520.0,1520.0,1520.0,1520.0,9,39.93,39.93,39.93,96.5188905068,2.17242726532,70.1375504614,31.9155031635,0.45658802809,58.9070274356,88.3372009855
130,6080.0,1520.0,1520.0,1520.0,1520.0,9,54.45,60.5,6.05,110.120268183,1.77533519539,88.4239986949,24.4921668676,0.350388653327,116.930525221,86.6804275985
130,6080.0,608.0,2432.0,608.0,2432.0,9,39.93,39.93,39.93,103.691316189,2.28771929757,75.6797119599,28.6344950415,0.409649428348,79.7867773415,75.2083579433
130,6080.0,608.0,2432.0,608.0,2432.0,9,87.12,24.2,9.68,149.115282954,2.89039726798,115.904967256,28.0751013779,0.401646657767,99.6485774166,82.8394604014
130,6080.0,1216.0,1824.0,1216.0,1824.0,9,39.93,39.93,39.93,104.00957713,2.40152439316,73.7361214088,34.1411294367,0.48842817506,55.2494979542,91.5928179849
130,6080.0,1216.0,1824.0,1216.0,1824.0,9,65.34,48.4,7.26,126.021419087,2.09745598353,101.630585509,26.9231137876,0.385166148606,132.195375504,86.1173392072
130,6080.0,608.0,1216.0,608.0,3648.0,9,39.93,39.93,39.93,71.5090517569,1.59222392643,53.5775422919,21.9658318924,0.314246522065,62.3357950592,55.9267079002
130,6080.0,608.0,1216.0,608.0,3648.0,9,87.12,24.2,9.68,125.542957592,2.19069152261,100.359321306,25.5019923998,0.364835370526,109.239613295,76.7404406869
140,6080.0,1520.0,1520.0,1520.0,1520.0,9,43.23,43.23,43.23,106.705163162,2.21201243423,79.4366126168,32.7301038066,0.46824182842,53.1177729017,93.9698279719
140,6080.0,1520.0,1520.0,1520.0,1520.0,9,58.95,65.5,6.55,105.323568895,1.53896053621,86.4984188621,24.4605473589,0.349936299841,131.190444329,83.4388810365
140,6080.0,608.0,2432.0,608.0,2432.0,9,43.23,43.23,43.23,106.490015127,2.34568108105,78.3755642185,28.2981624529,0.404837803332,81.2144153316,75.9459202206
140,6080.0,608.0,2432.0,608.0,2432.0,9,94.32,26.2,10.48,153.201614736,2.90218459806,120.590520117,28.7265971496,0.410967055073,109.690571533,80.9073762773
140,6080.0,1216.0,1824.0,1216.0,1824.0,9,43.23,43.23,43.23,115.762973318,2.3197068868,87.5455460369,33.0662575049,0.473050894205,69.0557831666,92.3506415967
140,6080.0,1216.0,1824.0,1216.0,1824.0,9,70.74,52.4,7.86,119.340286585,1.94705138601,96.8573712068,27.7265016497,0.396659537192,120.785896337,85.6639418561
140,6080.0,608.0,1216.0,608.0,3648.0,9,43.23,43.23,43.23,93.2527305391,1.91739052441,70.7008029115,25.7003999541,0.367673819086,77.0094085612,67.8459866874
140,6080.0,608.0,1216.0,608.0,3648.0,9,94.32,26.2,10.48,144.551690836,2.66922603606,113.070099059,26.8765847644,0.384500497345,108.253742534,76.241944799
40,7600.0,1900.0,1900.0,1900.0,1900.0,9,10.23,10.23,10.23,107.187427073,4.01860603376,62.4806796068,42.3362476057,0.605668778336,41.5172710004,101.916707764
40,7600.0,1900.0,1900.0,1900.0,1900.0,9,13.95,15.5,1.55,169.320646206,4.0324790739,128.697569096,33.4164673834,0.478061049834,169.74574753,101.432962742
40,7600.0,760.0,3040.0,760.0,3040.0,9,10.23,10.23,10.23,90.1553427366,3.31890711256,52.8197291988,32.6385028111,0.466931370688,57.0846029243,73.3327498874
40,7600.0,760.0,3040.0,760.0,3040.0,9,22.32,6.2,2.48,211.021431419,4.95753283513,160.341622241,35.7538081952,0.511499401934,129.876568996,106.211580331
40,7600.0,1520.0,2280.0,1520.0,2280.0,9,10.23,10.23,10.23,111.960351743,4.15815960037,64.4993714487,43.3020377718,0.61948551891,35.9325052642,106.219145493
40,7600.0,1520.0,2280.0,1520.0,2280.0,9,16.74,12.4,1.86,175.501735809,3.94837300977,133.956696152,35.3928345736,0.506335258563,155.147848935,105.105034951
40,7600.0,760.0,1520.0,760.0,4560.0,9,10.23,10.23,10.23,53.3662088564,2.10358349406,30.362936649,23.3213332494,0.333638530034,31.6241516276,47.9572774007
40,7600.0,760.0,1520.0,760.0,4560.0,9,22.32,6.2,2.48,205.356545109,4.7894650772,156.171841228,35.752628489,0.511482524879,124.330025946,104.650673546
50,7600.0,1900.0,1900.0,1900.0,1900.0,9,13.53,13.53,13.53,102.864918216,3.39138652809,62.7832279024,40.2581409754,0.575939069749,38.9529646721,100.387573158
50,7600.0,1900.0,1900.0,1900.0,1900.0,9,18.45,20.5,2.05,165.137118386,3.55974392424,128.843023583,33.2380494452,0.475508575753,168.126873319,98.8288094274
50,7600.0,760.0,3040.0,760.0,3040.0,9,13.53,13.53,13.53,91.4625225408,3.19841524103,55.911659602,31.7387252383,0.454059016285,58.1233926126,73.3283249495
50,7600.0,760.0,3040.0,760.0,3040.0,9,29.52,8.2,3.28,188.341674491,4.24118233723,143.297624513,34.38075873,0.491856348068,107.590655611,101.141510401
50,7600.0,1520.0,2280.0,1520.0,2280.0,9,13.53,13.53,13.53,109.188210214,3.60910029852,66.7211706742,41.2753958266,0.590492071911,36.1948261566,104.744993417
50,7600.0,1520.0,2280.0,1520.0,2280.0,9,22.14,16.4,2.46,164.848634897,3.74113783346,125.99419595,35.2092737203,0.50370920916,140.075648183,103.060476959
50,7600.0,760.0,1520.0,760.0,4560.0,9,13.53,13.53,13.53,80.5494886066,2.76554734309,49.3560064764,30.4495734023,0.435616214625,52.3083136553,66.1741785444
50,7600.0,760.0,1520.0,760.0,4560.0,9,29.52,8.2,3.28,181.975988594,4.2744348873,137.272154867,34.0550862475,0.487197228147,105.941009695,99.6454895496
60,7600.0,1900.0,1900.0,1900.0,1900.0,9,16.83,16.83,16.83,111.232583144,3.2991928476,73.5157557653,38.2905366367,0.547790223701,43.7554086102,100.54276298
60,7600.0,1900.0,1900.0,1900.0,1900.0,9,22.95,25.5,2.55,164.833507909,3.18153203508,131.486732158,29.4275618246,0.420995162012,171.718650302,97.7387299489
60,7600.0,760.0,3040.0,760.0,3040.0,9,16.83,16.83,16.83,89.0448996451,2.87067230407,56.1569199412,30.3892402132,0.434753078872,52.6306313124,73.1076643657
60,7600.0,760.0,3040.0,760.0,3040.0,9,36.72,10.2,4.08,185.579018343,3.73382502911,144.428162695,34.2711072627,0.49028765755,111.797446951,98.5643156338
60,7600.0,1520.0,2280.0,1520.0,2280.0,9,16.83,16.83,16.83,111.85621612,3.45989185818,72.0356400195,40.1051005201,0.573749649786,38.8397243864,103.222128041
60,7600.0,1520.0,2280.0,1520.0,2280.0,9,27.54,20.4,3.06,161.881463322,3.39222727524,126.687500142,33.7926815013,0.483443226056,135.486931082,101.091936669
60,7600.0,760.0,1520.0,760.0,4560.0,9,16.83,16.83,16.83,73.6771552214,2.36501017653,47.1179389676,26.1779715876,0.374506031296,42.1290984067,62.3779461753
60,7600.0,760.0,1520.0,760.0,4560.0,9,36.72,10.2,4.08,186.790147244,3.89093231334,145.865531161,32.7208182604,0.468108987989,120.822440089,98.0108874083
70,7600.0,1900.0,1900.0,1900.0,1900.0,9,20.13,20.13,20.13,107.0786678,2.90617445101,72.6375284119,37.0507350894,0.530053434755,49.0487801459,98.07876792
70,7600.0,1900.0,1900.0,1900.0,1900.0,9,27.45,30.5,3.05,146.630060211,2.79728351117,115.764654551,30.6218903316,0.438081406747,142.851149681,98.0175198522
70,7600.0,760.0,3040.0,760.0,3040.0,9,20.13,20.13,20.13,94.3082480918,2.80522876612,61.4063469116,31.4865493959,0.450451350442,62.134063908,74.6520206876
70,7600.0,760.0,3040.0,760.0,3040.0,9,43.92,12.2,4.88,163.42730716,3.30399925261,126.571878014,29.8889909135,0.427596436531,109.774496605,92.4038414307
70,7600.0,1520.0,2280.0,1520.0,2280.0,9,20.13,20.13,20.13,109.989987584,2.96604454085,73.7078310203,38.4157147705,0.549581041066,40.404089306,102.300338016
70,7600.0,1520.0,2280.0,1520.0,2280.0,9,32.94,24.4,3.66,162.767756085,3.15569250326,128.982079322,32.1525477539,0.459979223948,143.785565056,98.141327554
70,7600.0,760.0,1520.0,760.0,4560.0,9,20.13,20.13,20.13,56.9069531981,1.59428475708,38.0586564748,22.0614594235,0.315614584027,36.2324253607,51.4060358293
70,7600.0,760.0,1520.0,760.0,4560.0,9,43.92,12.2,4.88,164.840381333,3.17089306728,129.647184646,29.8556873052,0.42711999006,106.572041534,91.3708502033
80,7600.0,1900.0,1900.0,1900.0,1900.0,9,23.43,23.43,23.43,111.767121059,2.85583245603,76.3987766357,37.2720980496,0.533220286832,42.61174131,101.013378052
80,7600.0,1900.0,1900.0,1900.0,1900.0,9,31.95,35.5,3.55,135.9334392,2.47397452475,108.092689938,29.7682778722,0.425869497456,131.495223048,94.821956807
80,7600.0,760.0,3040.0,760.0,3040.0,9,23.43,23.43,23.43,92.3671211579,2.62967301177,61.3970779654,30.4311439518,0.435352560111,59.5498148086,74.0832500681
80,7600.0,760.0,3040.0,760.0,3040.0,9,51.12,14.2,5.68,173.925456538,3.38976986489,136.426710579,32.3759883723,0.463175799317,116.65021808,94.1464879487
80,7600.0,1520.0,2280.0,1520.0,2280.0,9,23.43,23.43,23.43,111.955240671,2.82800181289,78.0796881921,37.3016183339,0.533642608496,43.5266881365,100.873712962
80,7600.0,1520.0,2280.0,1520.0,2280.0,9,38.34,28.4,4.26,141.064481648,2.78247633495,110.730825533,31.8667739451,0.455890900502,118.210742557,97.3991386216
80,7600.0,760.0,1520.0,760.0,4560.0,9,23.43,23.43,23.43,65.735829463,1.90454541945,43.5147571413,24.8102350656,0.354938985202,45.8197963571,59.7114622186
80,7600.0,760.0,1520.0,760.0,4560.0,9,51.12,14.2,5.68,164.576962727,3.18439850834,129.444299945,32.4452739276,0.464167008979,115.455751139,91.9967261315
90,7600.0,1900.0,1900.0,1900.0,1900.0,9,26.73,26.73,26.73,104.318947262,2.60167867578,73.1880014609,36.3649685844,0.520242755142,39.5185011069,98.8203796764
90,7600.0,1900.0,1900.0,1900.0,1900.0,9,36.45,40.5,4.05,130.198339163,2.29838315586,102.984870759,30.8979144624,0.44203024982,125.209734969,95.1599051706
90,7600.0,760.0,3040.0,760.0,3040.0,9,26.73,26.73,26.73,101.602806282,2.64517463565,70.1680696393,29.4368388962,0.421127881205,63.8766507784,75.4229176823
90,7600.0,760.0,3040.0,760.0,3040.0,9,58.32,16.2,6.48,173.852229635,3.23913301317,136.656838764,32.6909230195,0.467681302138,116.784384887,93.4657884767
90,7600.0,1520.0,2280.0,1520.0,2280.0,9,26.73,26.73,26.73,110.627978272,2.61850563451,78.7950794627,35.5007654927,0.50787933466,43.3514569285,100.196795585
90,7600.0,1520.0,2280.0,1520.0,2280.0,9,43.74,32.4,4.86,142.291811405,2.58320611232,113.365371067,31.4241393009,0.44955850216,138.418837505,97.6835684343
90,7600.0,760.0,1520.0,760.0,4560.0,9,26.73,26.73,26.73,60.1821818167,1.56156952392,41.7243958403,21.699688614,0.310439035965,34.9845080893,52.3858923092
90,7600.0,760.0,1520.0,760.0,4560.0,9,58.32,16.2,6.48,150.998239681,3.12466340053,117.594431304,30.5289234286,0.436751408135,99.5103826605,89.7538952029
100,7600.0,1900.0,1900.0,1900.0,1900.0,9,30.03,30.03,30.03,111.967556882,2.62354033232,79.6558665295,36.0367043651,0.515546557441,48.0869189398,100.135809955
100,7600.0,1900.0,1900.0,1900.0,1900.0,9,40.95,45.5,4.55,137.091211483,2.3006935303,110.576567759,29.9249814678,0.428111322858,136.934502668,93.6776440571
100,7600.0,760.0,3040.0,760.0,3040.0,9,30.03,30.03,30.03,97.1721490268,2.55077266795,67.6973054019,30.7070533696,0.439299762083,64.8672876454,76.1399326425
100,7600.0,760.0,3040.0,760.0,3040.0,9,65.52,18.2,7.28,168.078320425,3.23337558353,131.936574892,34.0430343376,0.487024811696,98.2467829693,96.0271786441
100,7600.0,1520.0,2280.0,1520.0,2280.0,9,30.03,30.03,30.03,111.26282688,2.49607615566,79.9550977023,35.7692761114,0.511720688289,47.2586996775,100.04718871
100,7600.0,1520.0,2280.0,1520.0,2280.0,9,49.14,36.4,5.46,149.27720142,2.69072257682,118.749828344,31.1318385144,0.445376802781,119.049636013,97.4738666917
100,7600.0,760.0,1520.0,760.0,4560.0,9,30.03,30.03,30.03,61.7750119234,1.50090856498,43.7124433702,23.1498774581,0.331185657483,44.2519624341,56.4945981012
100,7600.0,760.0,1520.0,760.0,4560.0,9,65.52,18.2,7.28,149.277094443,2.93705730099,115.896876122,31.8975136553,0.456330667457,91.7332826258,94.4740888493
110,7600.0,1900.0,1900.0,1900.0,1900.0,9,33.33,33.33,33.33,118.939164111,2.60078407385,86.7314094473,35.8768513852,0.51325967647,54.4547840648,99.3661084718
110,7600.0,1900.0,1900.0,1900.0,1900.0,9,45.45,50.5,5.05,128.943892619,2.11076934346,104.07795521,27.4222041876,0.392306211554,139.677498315,93.5816577725
110,7600.0,760.0,3040.0,760.0,3040.0,9,33.33,33.33,33.33,84.1931208936,2.17746064107,56.6949328613,29.1572495307,0.417128033343,55.3996041675,75.0421531607
110,7600.0,760.0,3040.0,760.0,3040.0,9,72.72,20.2,8.08,174.381053145,3.18608183176,137.502939831,34.1624790156,0.488733605374,107.374444915,96.2764310127
110,7600.0,1520.0,2280.0,1520.0,2280.0,9,33.33,33.33,33.33,121.616497772,2.60811389219,89.2860990836,35.1173790003,0.50239454936,58.8799302751,99.8895510863
110,7600.0,1520.0,2280.0,1520.0,2280.0,9,54.54,40.4,6.06,147.841520533,2.440885589,119.352179591,30.4178769965,0.435162761037,130.299629947,94.398701484
110,7600.0,760.0,1520.0,760.0,4560.0,9,33.33,33.33,33.33,95.6553198343,2.38127466462,67.1687563096,28.344964006,0.405507353447,67.2540414136,74.1948244102
110,7600.0,760.0,1520.0,760.0,4560.0,9,72.72,20.2,8.08,156.294507558,2.90431881276,123.118875788,31.2582870947,0.447185795346,93.3167314785,94.1647217767
120,7600.0,1900.0,1900.0,1900.0,1900.0,9,36.63,36.63,36.63,113.58772977,2.43593703626,83.2375385737,34.2807562054,0.490425696787,52.4596394048,99.2626093024
120,7600.0,1900.0,1900.0,1900.0,1900.0,9,49.95,55.5,5.55,134.429285008,2.038840143,110.746709428,27.6655140663,0.395787039575,151.040818854,91.4422550986
120,7600.0,760.0,3040.0,760.0,3040.0,9,36.63,36.63,36.63,104.277356079,2.45579448488,75.453487062,29.3588208673,0.420011743452,70.2644569912,76.637036035
120,7600.0,760.0,3040.0,760.0,3040.0,9,79.92,22.2,8.88,159.417687884,2.73902084543,128.859295845,34.0939500563,0.487753219689,118.09179432,93.0017564031
120,7600.0,1520.0,2280.0,1520.0,2280.0,9,36.63,36.63,36.63,110.611792249,2.35694468725,80.5014819061,35.3030205628,0.505050365705,46.3779263311,99.8899234963
120,7600.0,1520.0,2280.0,1520.0,2280.0,9,59.94,44.4,6.66,143.63529956,2.52046705288,114.630586216,29.6047185443,0.423529592908,123.940330064,94.8854862781
120,7600.0,760.0,1520.0,760.0,4560.0,9,36.63,36.63,36.63,100.576032198,2.30251892848,72.9525012395,27.446469446,0.39265335402,65.5107761031,75.3559002607
120,7600.0,760.0,1520.0,760.0,4560.0,9,79.92,22.2,8.88,162.362856763,2.82950822011,131.507536774,31.7448356489,0.454146432746,121.933829086,91.0248977239
130,7600.0,1900.0,1900.0,1900.0,1900.0,9,39.93,39.93,39.93,122.71577575,2.48347094203,91.9879806054,34.7261526455,0.496797605801,65.859897845,98.8426146266
130,7600.0,1900.0,1900.0,1900.0,1900.0,9,54.45,60.5,6.05,123.01874321,1.91466662247,99.9916800353,28.9597699128,0.414302859983,133.442686123,92.0809530991
130,7600.0,760.0,3040.0,760.0,3040.0,9,39.93,39.93,39.93,103.959703603,2.34582246733,76.0558905885,28.6810014627,0.410314756261,75.4887807757,78.4709405949
130,7600.0,760.0,3040.0,760.0,3040.0,9,87.12,24.2,9.68,166.529302139,2.92634651899,132.411772231,32.5970687914,0.466338609319,109.030883755,93.4099951203
130,7600.0,1520.0,2280.0,1520.0,2280.0,9,39.93,39.93,39.93,109.447714196,2.31656869045,80.6771984478,34.0859298898,0.487638481971,53.6083259323,99.1857704013
130,7600.0,1520.0,2280.0,1520.0,2280.0,9,65.34,48.4,7.26,136.564192644,2.17878989128,111.04112191,30.5167933117,0.436577872843,114.760987364,94.8531732177
130,7600.0,760.0,1520.0,760.0,4560.0,9,39.93,39.93,39.93,84.2013810341,1.86079360109,61.1619803766,27.0611862136,0.38714143367,64.670010601,71.0466687149
130,7600.0,760.0,1520.0,760.0,4560.0,9,87.12,24.2,9.68,147.415462573,2.39024037336,118.844939018,29.3718438921,0.42019805282,99.8961725239,90.4440587324
140,7600.0,1900.0,1900.0,1900.0,1900.0,9,43.23,43.23,43.23,111.873759467,2.20747186982,83.0148375336,33.9273383308,0.485369647079,53.5029367583,99.1555609301
140,7600.0,1900.0,1900.0,1900.0,1900.0,9,58.95,65.5,6.55,116.137101002,1.78136453209,93.4115162654,27.7440305574,0.396910308404,120.910340061,91.8663890029
140,7600.0,760.0,3040.0,760.0,3040.0,9,43.23,43.23,43.23,103.786659922,2.28205052542,76.4637127483,30.5441494424,0.436969233797,73.0785328524,79.3372147923
140,7600.0,760.0,3040.0,760.0,3040.0,9,94.32,26.2,10.48,166.406699857,3.08088471214,132.329533462,32.5375241478,0.465486754617,103.139129126,91.9159645288
140,7600.0,1520.0,2280.0,1520.0,2280.0,9,43.23,43.23,43.23,118.772298499,2.48429060332,87.9537073041,35.2099230784,0.503718498976,60.509315363,99.1154978371
140,7600.0,1520.0,2280.0,1520.0,2280.0,9,70.74,52.4,7.86,142.273029879,2.22493391861,115.695938126,30.6032415697,0.437814614731,126.433716868,95.5824744773
140,7600.0,760.0,1520.0,760.0,4560.0,9,43.23,43.23,43.23,101.605273185,2.20676081057,74.9589401979,29.1277791665,0.416706425844,70.8344020091,77.7992256495
140,7600.0,760.0,1520.0,760.0,4560.0,9,94.32,26.2,10.48,158.186838503,2.79193964618,126.266491271,29.4033767783,0.420649167072,107.504882936,91.626467647
