cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
80,5700.0,570.0,3990.0,570.0,570.0,8,7.2,50.4,7.2,7.2,16.997999344,0.430647032105,12.0505240414,15.7440797541,0.225237192476,15.7873420124,12.8942981706
80,5700.0,1425.0,1425.0,1425.0,1425.0,8,18.0,18.0,18.0,18.0,22.8316067181,0.619823458888,16.15930384,18.3641316947,0.262720052858,11.4411448479,18.6308983008
80,5700.0,1425.0,1425.0,1425.0,1425.0,8,18.0,18.0,18.0,18.0,22.3390221487,0.599575387893,16.0314704883,18.2006142808,0.260380747938,11.5229704916,18.3061342941
80,5700.0,2280.0,2280.0,570.0,570.0,8,18.0,18.0,18.0,18.0,24.1565986076,0.621377109062,17.3145416152,19.6337240789,0.280883034033,15.164816247,19.8764396329
80,5700.0,2280.0,2280.0,570.0,570.0,8,28.8,28.8,7.2,7.2,20.9284339158,0.58159821762,14.5991991152,18.7569095808,0.268339192859,14.2748552853,16.9932499181
80,5700.0,1710.0,1710.0,1140.0,1140.0,8,18.0,18.0,18.0,18.0,23.8457298459,0.626302775395,17.1911110588,18.8966297265,0.270338050451,12.8268613724,19.0127022595
80,5700.0,1710.0,1710.0,1140.0,1140.0,8,21.6,21.6,14.4,14.4,20.9692799661,0.578963008727,14.6449505183,18.8255855835,0.269321682167,12.8194735041,18.8114405496
80,5700.0,3420.0,1140.0,570.0,570.0,8,18.0,18.0,18.0,18.0,74.1191898846,1.73964701617,51.4330244216,41.6924865191,0.596459034608,60.5055891465,67.1742616228
80,5700.0,3420.0,1140.0,570.0,570.0,8,43.2,14.4,7.2,7.2,18.8572447951,0.510693082922,13.138009486,18.0596376045,0.258363914227,14.4654387948,15.2415083727
80,5700.0,1140.0,1140.0,1710.0,1710.0,8,18.0,18.0,18.0,18.0,25.1923740492,0.677003091988,17.8147637612,19.3361827608,0.276626362815,13.1471263899,22.9552810589
