cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
65,3420.0,684.0,684.0,1710.0,342.0,12,13.25,13.25,13.25,13.25,49.4265760783,1.78788731732,33.330711959,12.5689953896,0.179813954072,35.5530191273,34.0138699918
65,3420.0,684.0,684.0,1710.0,342.0,12,10.6,10.6,26.5,5.3,61.7489543157,1.99529669234,43.5256475109,14.6111205576,0.209028906404,37.6677628831,38.8372582156
70,3420.0,855.0,855.0,855.0,855.0,12,14.5,14.5,14.5,14.5,71.2845154853,2.37116809278,49.9973422498,17.8272404433,0.255039205198,33.7439230295,54.4705073758
70,3420.0,855.0,855.0,855.0,855.0,12,14.5,14.5,14.5,14.5,79.4864163045,2.56590612775,56.9227553853,17.9265173053,0.25645947504,37.6540857839,58.5404236668
70,3420.0,342.0,1368.0,342.0,1368.0,12,14.5,14.5,14.5,14.5,45.6008655056,1.3300566743,33.1986160721,10.4551846308,0.149573456807,32.5778447646,31.3893450835
70,3420.0,342.0,1368.0,342.0,1368.0,12,5.8,23.2,5.8,23.2,44.5662018464,1.45183482306,30.4307328047,12.6252231159,0.180618356451,21.1947969683,32.4058496517
70,3420.0,684.0,1026.0,684.0,1026.0,12,14.5,14.5,14.5,14.5,65.7023736213,1.98231408895,47.7582644117,15.6501320464,0.223893162324,25.316683306,47.8457959783
70,3420.0,684.0,1026.0,684.0,1026.0,12,11.6,17.4,11.6,17.4,60.1510643544,1.96925009187,42.5468002623,16.7216962837,0.239223122799,27.4001326123,46.9527664804
70,3420.0,342.0,342.0,1368.0,1368.0,12,14.5,14.5,14.5,14.5,59.9256028693,1.94264828463,42.4200112148,11.4845146136,0.164299207634,31.7023704085,34.8729356171
70,3420.0,342.0,342.0,1368.0,1368.0,12,5.8,5.8,23.2,23.2,93.5531537867,2.64778471506,71.1993901542,18.0998336813,0.258938965397,43.3533297294,41.1097907736
