cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
140,3990.0,1197.0,1197.0,798.0,798.0,4,34.0,34.0,34.0,34.0,50.2926036163,0.784971091782,41.7761455589,11.8490871416,0.169514837505,36.9665650398,42.8859931297
140,3990.0,1197.0,1197.0,798.0,798.0,4,40.8,40.8,27.2,27.2,54.3965026812,0.768623245441,45.8115930539,12.4064826763,0.17748902255,41.0502175819,46.6285116772
140,3990.0,399.0,399.0,798.0,2394.0,4,34.0,34.0,34.0,34.0,40.1270556918,0.655294810012,33.103617706,8.79015366062,0.125753271253,37.0859955411,29.5829284867
140,3990.0,399.0,399.0,798.0,2394.0,4,13.6,13.6,27.2,81.6,44.083757141,0.692369707587,35.0852113859,10.569496462,0.151208819199,45.9681596072,39.1438088033
150,3990.0,997.5,997.5,997.5,997.5,4,36.5,36.5,36.5,36.5,61.6099575407,0.821699792271,51.7685471204,13.0224786077,0.186301553758,43.8406020742,52.9992370255
150,3990.0,997.5,997.5,997.5,997.5,4,36.5,36.5,36.5,36.5,61.073875928,0.827620016771,51.4427370462,13.4433807149,0.192323043132,42.4756314822,52.2500517566
150,3990.0,399.0,1596.0,399.0,1596.0,4,36.5,36.5,36.5,36.5,47.9462853157,0.696212208476,40.0157856085,10.1018698691,0.144518882247,43.7750695633,35.2750638793
150,3990.0,399.0,1596.0,399.0,1596.0,4,14.6,58.4,14.6,58.4,48.1529967738,0.699408335528,39.2505979572,10.8332395139,0.154981967295,44.1800450244,40.0306834755
150,3990.0,1197.0,1197.0,798.0,798.0,4,36.5,36.5,36.5,36.5,57.930518035,0.795890252787,48.5840418396,12.5739161396,0.179884351067,42.0087556742,48.5556559615
150,3990.0,1197.0,1197.0,798.0,798.0,4,43.8,43.8,29.2,29.2,59.2474367704,0.799842207601,49.6733698794,12.4738090868,0.17845220439,42.8014550708,48.3548836191
150,3990.0,399.0,399.0,798.0,2394.0,4,36.5,36.5,36.5,36.5,39.2355503122,0.590328774838,32.7285860122,9.23821392126,0.132163289288,37.8246464325,31.0623386283
150,3990.0,399.0,399.0,798.0,2394.0,4,14.6,14.6,29.2,87.6,44.8872572287,0.661714642681,36.4020548817,10.4090965975,0.148914114413,48.2966582321,39.381676117
160,3990.0,997.5,997.5,997.5,997.5,4,39.0,39.0,39.0,39.0,59.2256451897,0.80188731903,49.6402726542,12.9878191899,0.185805710871,40.7371232105,50.7084067956
160,3990.0,997.5,997.5,997.5,997.5,4,39.0,39.0,39.0,39.0,63.3722928079,0.788087333302,53.7882462496,12.9911280094,0.185853047345,42.8426078564,52.737569388
160,3990.0,399.0,1596.0,399.0,1596.0,4,39.0,39.0,39.0,39.0,52.6937589386,0.699831175981,44.6352485594,9.94278407037,0.142242976686,45.0523277108,35.4443647309
160,3990.0,399.0,1596.0,399.0,1596.0,4,15.6,62.4,15.6,62.4,47.9223465739,0.686528302477,39.2385544059,10.7259103663,0.153446500234,40.8857008333,40.260977075
160,3990.0,1197.0,1197.0,798.0,798.0,4,39.0,39.0,39.0,39.0,57.5872694058,0.758973780188,48.4342630006,12.2217400365,0.17484606633,41.0165598337,47.7085470998
160,3990.0,1197.0,1197.0,798.0,798.0,4,46.8,46.8,31.2,31.2,62.2883675061,0.762907731803,53.2011641697,12.5880752393,0.180086913295,46.6603595086,49.5597771044
160,3990.0,399.0,399.0,798.0,2394.0,4,39.0,39.0,39.0,39.0,48.7092238577,0.654210377115,42.0690214024,9.23694748629,0.132145171478,42.0715416996,32.1520588535
160,3990.0,399.0,399.0,798.0,2394.0,4,15.6,15.6,31.2,93.6,45.5004956774,0.619955702615,37.0011248471,10.2668673091,0.146879360646,50.2512610882,40.2380681674
170,3990.0,997.5,997.5,997.5,997.5,4,41.5,41.5,41.5,41.5,59.3474977477,0.697243289255,50.2797675257,12.7216149794,0.181997353067,49.6944593893,52.9399269201
170,3990.0,997.5,997.5,997.5,997.5,4,41.5,41.5,41.5,41.5,58.4900295929,0.679116593466,49.7985478836,12.5605552007,0.17969320745,49.0953224541,50.7849341991
170,3990.0,399.0,1596.0,399.0,1596.0,4,41.5,41.5,41.5,41.5,48.6272453755,0.597234686566,41.4432967199,9.61397351416,0.137538963007,50.0260606571,35.6266318913
170,3990.0,399.0,1596.0,399.0,1596.0,4,16.6,66.4,16.6,66.4,48.4094966088,0.599797788191,39.8390738254,10.5658900079,0.151157224719,47.4448575123,40.6392911841
170,3990.0,1197.0,1197.0,798.0,798.0,4,41.5,41.5,41.5,41.5,60.8521662705,0.72385465455,51.2300158868,12.6611548329,0.181132401043,48.7735145301,51.507600817
170,3990.0,1197.0,1197.0,798.0,798.0,4,49.8,49.8,33.2,33.2,62.7038504283,0.755661229988,53.4879862487,12.6349506526,0.180757520065,48.5607550583,51.1910359184
170,3990.0,399.0,399.0,798.0,2394.0,4,41.5,41.5,41.5,41.5,40.1327728961,0.518829266471,34.2245119523,8.96629576555,0.128273186918,44.1113349209,31.5061635744
170,3990.0,399.0,399.0,798.0,2394.0,4,16.6,16.6,33.2,99.6,47.7995996373,0.629808461284,39.6705347464,10.5713673816,0.151235584858,54.8316722341,42.0842920858
50,3990.0,997.5,997.5,997.5,997.5,8,10.5,10.5,10.5,10.5,69.7229045049,2.03052763404,48.8260253831,17.830755647,0.255089494235,22.1389792142,57.0305746405
50,3990.0,997.5,997.5,997.5,997.5,8,10.5,10.5,10.5,10.5,66.1994773068,1.89287173501,46.5623670934,16.7230581532,0.239242605911,24.6974634522,54.069260996
50,3990.0,399.0,1596.0,399.0,1596.0,8,10.5,10.5,10.5,10.5,44.8904658209,1.33268429102,31.5611467066,10.8091827626,0.154637807762,28.1854753694,30.4139642262
50,3990.0,399.0,1596.0,399.0,1596.0,8,4.2,16.8,4.2,16.8,56.5220796557,1.67956132507,39.7914988451,14.2567975773,0.203959908115,39.0791388639,44.5359426363
50,3990.0,1197.0,1197.0,798.0,798.0,8,10.5,10.5,10.5,10.5,53.6675294405,1.57167468923,37.0337729282,14.4758105829,0.207093141387,27.4757079448,45.1373713612
