cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
90,10260.0,3078.0,3078.0,2052.0,2052.0,8,16.4,16.4,24.6,24.6,169.268657985,5.00965407794,120.984938357,53.4677412248,0.764917614089,55.3815822306,94.5977079328
90,10260.0,6156.0,2052.0,1026.0,1026.0,8,20.5,20.5,20.5,20.5,174.045679709,4.58813948517,129.506789301,51.3839901261,0.73510715488,66.9938749045,90.5883481121
90,10260.0,6156.0,2052.0,1026.0,1026.0,8,49.2,16.4,8.2,8.2,248.306539694,5.14557203098,199.742798597,58.2111581311,0.832777655667,100.916230968,94.0673994961
90,10260.0,6156.0,2052.0,1026.0,1026.0,8,24.6,24.6,16.4,16.4,182.583422484,4.9935397302,134.685290117,51.5722339452,0.737800199502,70.9695375118,92.2962981825
90,10260.0,6156.0,2052.0,1026.0,1026.0,8,16.4,16.4,24.6,24.6,161.431417542,4.81847013694,115.092432644,51.5730068433,0.737811256699,58.2117674923,91.0890981067
90,10260.0,2052.0,2052.0,3078.0,3078.0,8,20.5,20.5,20.5,20.5,184.465334782,5.03098328187,135.670151611,53.5816873284,0.766547744326,61.2485473323,94.8108393951
90,10260.0,2052.0,2052.0,3078.0,3078.0,8,16.4,16.4,24.6,24.6,165.318386136,4.83069322485,117.933904549,53.3949582566,0.763876369908,55.6133146624,94.5441152611
90,10260.0,2052.0,2052.0,3078.0,3078.0,8,24.6,24.6,16.4,16.4,189.17202448,5.11845661982,140.18058935,54.5290368479,0.780100670213,63.2105694562,95.2523791945
90,10260.0,2052.0,2052.0,3078.0,3078.0,8,16.4,16.4,24.6,24.6,165.318386136,4.83069322485,117.933904549,53.3949582566,0.763876369908,55.6133146624,94.5441152611
90,10260.0,3078.0,4104.0,1026.0,2052.0,8,20.5,20.5,20.5,20.5,172.473192268,4.72433414076,125.997280245,51.2346308623,0.732970398602,58.6205588305,94.1117149944
90,10260.0,3078.0,4104.0,1026.0,2052.0,8,24.6,32.8,8.2,16.4,222.270120998,5.30369743539,171.972960294,50.519314982,0.722736981144,89.027518636,94.497042811
90,10260.0,3078.0,4104.0,1026.0,2052.0,8,24.6,24.6,16.4,16.4,189.158372794,4.99189857937,141.91425094,51.106257292,0.731133866839,66.9905079965,94.4555423322
90,10260.0,3078.0,4104.0,1026.0,2052.0,8,16.4,16.4,24.6,24.6,171.195169075,4.99475631552,123.401754757,51.893027002,0.742389513619,56.8650788679,94.3531434231
90,10260.0,7182.0,1026.0,1026.0,1026.0,8,20.5,20.5,20.5,20.5,135.787769462,3.78801065611,99.1083714602,43.6729873741,0.624792380173,64.4099417735,77.1558447239
90,10260.0,7182.0,1026.0,1026.0,1026.0,8,57.4,8.2,8.2,8.2,231.985903534,4.80113515182,186.275863249,60.6418400539,0.867551359855,94.1386034998,89.0669942294
90,10260.0,7182.0,1026.0,1026.0,1026.0,8,24.6,24.6,16.4,16.4,123.302144839,3.40402813278,90.9376363564,40.1564174738,0.574483797909,68.1153210363,70.3609909236
90,10260.0,7182.0,1026.0,1026.0,1026.0,8,16.4,16.4,24.6,24.6,107.023635345,3.15960640262,76.7579010742,35.8302958867,0.512593646447,62.2713777734,62.8112928882
90,10260.0,5130.0,2052.0,1026.0,2052.0,8,20.5,20.5,20.5,20.5,168.924017161,4.7772777515,121.704938592,51.5328913337,0.737237358135,58.8224827559,93.9175138021
