cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
125,1260.0,315.0,315.0,315.0,315.0,28,69.2857142857,69.2857142857,69.2857142857,69.2857142857,65.9717856364,0.660720660008,59.4737068699,11.8762343287,0.16990320928,76.3529214056,33.3837824335
125,1260.0,126.0,504.0,126.0,504.0,28,69.2857142857,69.2857142857,69.2857142857,69.2857142857,69.7035442855,0.644462290583,62.9999125217,11.1963232081,0.160176297684,94.4583731198,30.093157509
125,1260.0,126.0,504.0,126.0,504.0,28,27.7142857143,110.857142857,27.7142857143,110.857142857,48.8215760349,0.534935170649,43.5454498742,8.86750960031,0.126859937057,64.5792014549,25.0526771613
125,1260.0,252.0,378.0,252.0,378.0,28,69.2857142857,69.2857142857,69.2857142857,69.2857142857,50.4550560054,0.559064371516,45.1140314443,10.0727774896,0.144102682255,64.7321371439,28.1100655616
125,1260.0,252.0,378.0,252.0,378.0,28,55.4285714286,83.1428571429,55.4285714286,83.1428571429,53.2567573196,0.656975066843,47.1807151324,10.7490716709,0.15377784937,63.023808161,27.7211555081
125,1260.0,126.0,126.0,504.0,504.0,28,69.2857142857,69.2857142857,69.2857142857,69.2857142857,86.7020916641,0.988817628713,76.7551135624,11.5955992888,0.165888401843,90.0517974221,33.5292985059
125,1260.0,126.0,126.0,504.0,504.0,28,27.7142857143,27.7142857143,110.857142857,110.857142857,136.049906203,1.24817638125,123.902848684,18.0162307022,0.257742928501,106.318321941,37.7713123629
125,1260.0,126.0,126.0,126.0,882.0,28,69.2857142857,69.2857142857,69.2857142857,69.2857142857,61.0271474979,0.629495777447,55.0930749007,8.16760438919,0.11684698697,83.3392395707,22.5119997452
125,1260.0,126.0,126.0,126.0,882.0,28,27.7142857143,27.7142857143,27.7142857143,194.0,117.419218681,0.994403215832,108.330008145,13.3214075133,0.190578076012,117.206202832,25.5148953917
125,1260.0,252.0,252.0,630.0,126.0,28,69.2857142857,69.2857142857,69.2857142857,69.2857142857,75.1625750408,0.767347976098,68.047678242,11.6038301578,0.166006153903,92.1253208854,31.8231381996
