cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
95,2700.0,270.0,1080.0,270.0,1080.0,28,16.75,16.75,16.75,16.75,59.3463356734,1.33672240822,46.6348478633,11.6659140901,0.166894336053,38.9136885042,31.9633593825
95,2700.0,270.0,1080.0,270.0,1080.0,28,6.7,26.8,6.7,26.8,53.0529932444,1.39729628592,39.9032646309,12.3097765361,0.176105529844,36.2225093232,30.6981098259
95,2700.0,540.0,810.0,540.0,810.0,28,16.75,16.75,16.75,16.75,57.5659470033,1.53972727373,44.0139049993,14.0778157221,0.201399366554,34.7100155296,38.6114339408
95,2700.0,540.0,810.0,540.0,810.0,28,13.4,20.1,13.4,20.1,66.2729799531,1.72854419137,50.2990465674,16.0339367627,0.229383930797,45.645810559,45.9957547507
95,2700.0,270.0,270.0,1080.0,1080.0,28,16.75,16.75,16.75,16.75,78.7307979961,1.91789022978,61.7352089903,11.6995592874,0.167375669348,47.5161540172,35.6235063422
95,2700.0,270.0,270.0,1080.0,1080.0,28,6.7,6.7,26.8,26.8,97.3122559895,2.0115632486,79.2148475049,16.2728829959,0.232802331844,57.2794490638,38.0446412776
95,2700.0,270.0,270.0,270.0,1890.0,28,16.75,16.75,16.75,16.75,50.6067709717,1.2216864098,39.2579160002,8.50181556915,0.121628262792,38.784779432,20.3120823111
95,2700.0,270.0,270.0,270.0,1890.0,28,6.7,6.7,6.7,46.9,59.7665115128,1.26575418164,48.1833432834,10.4459483422,0.149441321062,50.3029016378,23.2537466503
95,2700.0,540.0,540.0,1350.0,270.0,28,16.75,16.75,16.75,16.75,60.58960617,1.57260873596,46.4515068973,12.6113205758,0.180419464604,47.15309284,33.9342694771
95,2700.0,540.0,540.0,1350.0,270.0,28,13.4,13.4,33.5,6.7,75.8826673357,1.81216558308,59.3429941433,13.5916368053,0.194444017243,55.4755385048,39.5546967399
100,2700.0,675.0,675.0,675.0,675.0,28,18.0,18.0,18.0,18.0,76.982787574,1.95407978199,60.2176791568,16.5140627146,0.236252685473,53.4707168622,49.2249371895
100,2700.0,675.0,675.0,675.0,675.0,28,18.0,18.0,18.0,18.0,54.8603487794,1.35565686386,42.1784512966,13.3396629558,0.190839241142,33.8744735149,38.7167107051
100,2700.0,270.0,1080.0,270.0,1080.0,28,18.0,18.0,18.0,18.0,46.1600974897,1.1264748729,35.3615662541,11.8883127391,0.170076004851,37.1382663685,31.9640706054
100,2700.0,270.0,1080.0,270.0,1080.0,28,7.2,28.8,7.2,28.8,53.82923387,1.35768034049,41.298825957,12.7894882884,0.182968358918,35.1490860568,32.9234432484
100,2700.0,540.0,810.0,540.0,810.0,28,18.0,18.0,18.0,18.0,76.3681454367,1.86305796368,59.7239259013,17.0821906679,0.244380410128,41.2241402024,47.6423328745
100,2700.0,540.0,810.0,540.0,810.0,28,14.4,21.6,14.4,21.6,82.6940648602,2.01822058677,65.0810311346,15.4753331811,0.221392463249,49.058364648,48.3256650011
