cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
140,5320.0,532.0,2128.0,532.0,2128.0,8,43.56,43.56,43.56,97.2004273848,2.24673298842,68.8316360938,28.7542019537,0.411361973587,71.3033865164,74.4464677741
140,5320.0,532.0,2128.0,532.0,2128.0,8,73.92,26.4,31.68,119.9206757,2.67908094266,87.7332478137,30.225329589,0.432408148626,70.9162390044,77.5259567495
140,5320.0,1064.0,1596.0,1064.0,1596.0,8,43.56,43.56,43.56,101.841727106,2.2776381567,73.4293723569,33.3737429109,0.477449827052,62.0047699481,84.9082262256
140,5320.0,1064.0,1596.0,1064.0,1596.0,8,55.44,52.8,23.76,94.237380258,1.87184279955,71.0665112042,28.5950865093,0.409085643909,79.7395416343,77.4716674647
140,5320.0,532.0,1064.0,532.0,3192.0,8,43.56,43.56,43.56,62.4492780412,1.44140401323,44.7100541979,19.7185550791,0.282096639186,49.3710019831,50.5418956066
140,5320.0,532.0,1064.0,532.0,3192.0,8,73.92,26.4,31.68,65.7539700485,1.43440173786,48.2247102526,19.689769387,0.281684826709,53.6399800883,52.0178054781
150,5320.0,1330.0,1330.0,1330.0,1330.0,8,46.86,46.86,46.86,115.809442844,2.4222338235,85.490303691,36.1545920522,0.51723307657,61.0421151461,95.151750283
150,5320.0,1330.0,1330.0,1330.0,1330.0,8,49.7,71.0,21.3,82.6556172591,1.52487117685,63.4550278474,28.0002605613,0.400575973695,83.2243323289,74.1043601359
150,5320.0,532.0,2128.0,532.0,2128.0,8,46.86,46.86,46.86,115.373344665,2.38234173975,87.832100775,29.3581235418,0.420001767408,88.8618705441,75.4799895689
150,5320.0,532.0,2128.0,532.0,2128.0,8,79.52,28.4,34.08,116.98202819,2.61975687433,84.4089506889,31.9331480634,0.456840458704,71.0516695202,78.8889554229
150,5320.0,1064.0,1596.0,1064.0,1596.0,8,46.86,46.86,46.86,113.756074823,2.42903956331,84.1389906143,34.9341218769,0.499772845163,71.2968482343,88.8619543625
150,5320.0,1064.0,1596.0,1064.0,1596.0,8,59.64,56.8,25.56,106.123015664,2.08623351273,80.8423291183,29.2916724441,0.419051107927,84.5867503295,81.8627460778
150,5320.0,532.0,1064.0,532.0,3192.0,8,46.86,46.86,46.86,65.005120445,1.42137322883,47.5796828785,19.9727462011,0.285733135925,52.8752881228,51.6542897265
150,5320.0,532.0,1064.0,532.0,3192.0,8,79.52,28.4,34.08,70.239994151,1.48899582094,51.9511000641,20.774629428,0.29720499897,55.7399064201,54.3129749297
160,5320.0,1330.0,1330.0,1330.0,1330.0,8,50.16,50.16,50.16,102.213531265,2.04513643899,75.9969202767,34.0442325091,0.487041952919,55.9438454401,90.5948076733
160,5320.0,1330.0,1330.0,1330.0,1330.0,8,53.2,76.0,22.8,96.2291477945,1.78266938492,73.3829363776,28.4909105309,0.407595286566,89.9301403394,80.6540820543
160,5320.0,532.0,2128.0,532.0,2128.0,8,50.16,50.16,50.16,103.141861561,2.23905448377,75.9199131366,29.1793805709,0.417444643361,79.728238504,75.1436923399
160,5320.0,532.0,2128.0,532.0,2128.0,8,85.12,30.4,36.48,120.436441762,2.51825782929,88.7179426481,30.7892422454,0.440475568604,70.731924885,79.1206000442
160,5320.0,1064.0,1596.0,1064.0,1596.0,8,50.16,50.16,50.16,111.390348569,2.25974043512,83.0796142345,33.2058199594,0.475047495843,67.6323683781,88.395331576
160,5320.0,1064.0,1596.0,1064.0,1596.0,8,63.84,60.8,27.36,103.313387939,1.91615559441,79.1245808981,29.603062972,0.42350590804,84.3987528736,82.0461382858
160,5320.0,532.0,1064.0,532.0,3192.0,8,50.16,50.16,50.16,66.4778149809,1.40100368448,49.2094816217,19.9130658955,0.284879340422,55.4334045037,53.0687730337
160,5320.0,532.0,1064.0,532.0,3192.0,8,85.12,30.4,36.48,74.0606868939,1.54611964831,56.1483420481,20.7353423712,0.296642952378,58.8461756376,55.3180204956
40,6080.0,1520.0,1520.0,1520.0,1520.0,8,10.56,10.56,10.56,47.8983458986,1.95324589494,23.7116426792,27.9328735729,0.39961192522,22.3737250593,59.2763070939
40,6080.0,1520.0,1520.0,1520.0,1520.0,8,11.2,16.0,4.8,93.1084014376,2.91452081076,59.7206039231,36.0295203091,0.515443781247,72.8307280456,82.9374502059
40,6080.0,608.0,2432.0,608.0,2432.0,8,10.56,10.56,10.56,77.6786357826,3.10294592213,41.6813400302,32.927154285,0.471060862446,47.4047573939,69.6151665311
40,6080.0,608.0,2432.0,608.0,2432.0,8,17.92,6.4,7.68,90.0110717758,3.14570085091,53.4587100533,31.4647229815,0.450139098448,50.5376429238,71.2296373277
40,6080.0,1216.0,1824.0,1216.0,1824.0,8,10.56,10.56,10.56,84.5080922649,3.35982835369,44.6941586873,41.7125298447,0.596745777464,39.9218890073,87.8040686383
40,6080.0,1216.0,1824.0,1216.0,1824.0,8,13.44,12.8,5.76,91.555205871,2.95949763359,59.1197722767,33.2973113915,0.476356386145,69.5840236803,74.1877758301
40,6080.0,608.0,1216.0,608.0,3648.0,8,10.56,10.56,10.56,49.1744859356,1.97232257018,26.7148749161,21.0960099525,0.30180271749,30.0853673828,40.4723836474
40,6080.0,608.0,1216.0,608.0,3648.0,8,17.92,6.4,7.68,55.5922542946,2.02425915895,32.3062078498,20.9613810408,0.299876695863,33.2578590792,43.9585379419
50,6080.0,1520.0,1520.0,1520.0,1520.0,8,13.86,13.86,13.86,48.386845873,1.71533123468,26.8488300023,26.1161105031,0.373621037241,22.9037434161,58.5847221503
50,6080.0,1520.0,1520.0,1520.0,1520.0,8,14.7,21.0,6.3,91.2384174652,2.68924025316,60.7002696839,34.2104947746,0.489420526103,77.4192062692,78.4160642489
50,6080.0,608.0,2432.0,608.0,2432.0,8,13.86,13.86,13.86,78.4529607361,2.89408769678,45.2464208594,31.916853967,0.45660735289,50.9759770132,69.8027596788
50,6080.0,608.0,2432.0,608.0,2432.0,8,23.52,8.4,10.08,90.481537823,3.07754782856,54.1884920947,31.5210570813,0.450945022623,49.5296437639,70.4729564384
50,6080.0,1216.0,1824.0,1216.0,1824.0,8,13.86,13.86,13.86,81.2508351931,2.99291634945,45.6385453912,37.8893830717,0.542051259967,42.5748626512,81.4846789186
50,6080.0,1216.0,1824.0,1216.0,1824.0,8,17.64,16.8,7.56,87.2015681429,2.65191043138,57.9821277744,31.3681543033,0.448757572294,71.243969851,70.7411567533
50,6080.0,608.0,1216.0,608.0,3648.0,8,13.86,13.86,13.86,49.7673259946,1.90582758202,28.3253983587,20.6975870603,0.296102819175,32.9587066461,41.2405478574
50,6080.0,608.0,1216.0,608.0,3648.0,8,23.52,8.4,10.08,54.5061197666,1.84955945214,33.2001800958,20.3278635903,0.290813499146,33.5598633129,43.4586363061
60,6080.0,1520.0,1520.0,1520.0,1520.0,8,17.16,17.16,17.16,71.61846295,2.20808902168,44.6440351514,32.3844476265,0.463296818691,23.3762263284,76.5573613219
60,6080.0,1520.0,1520.0,1520.0,1520.0,8,18.2,26.0,7.8,95.007565531,2.42338009536,66.8959268347,32.9509316169,0.471401024563,81.783694354,80.1982720253
60,6080.0,608.0,2432.0,608.0,2432.0,8,17.16,17.16,17.16,85.4803664347,2.84793354906,51.9121303568,31.3343651402,0.448274179402,48.1479667613,71.0937298084
60,6080.0,608.0,2432.0,608.0,2432.0,8,29.12,10.4,12.48,97.6791143809,2.95692299738,61.3141688118,30.395351124,0.434840502489,50.1818541741,72.6872181904
60,6080.0,1216.0,1824.0,1216.0,1824.0,8,17.16,17.16,17.16,91.2603047022,2.8838664791,56.6203159501,37.1529932805,0.531516355944,46.2333579152,85.2747823142
60,6080.0,1216.0,1824.0,1216.0,1824.0,8,21.84,20.8,9.36,95.5110489586,2.5318839038,66.652361309,31.8787429361,0.456062130703,74.7477762531,74.8854584787
60,6080.0,608.0,1216.0,608.0,3648.0,8,17.16,17.16,17.16,54.7101144401,1.78323585712,34.7070405393,20.0591367123,0.286969051678,31.0036443186,42.7269017659
60,6080.0,608.0,1216.0,608.0,3648.0,8,29.12,10.4,12.48,55.4075543228,1.67670692499,35.2019359042,19.4783284667,0.27865992084,34.1275992872,44.7661659206
70,6080.0,1520.0,1520.0,1520.0,1520.0,8,20.46,20.46,20.46,66.5325962913,1.84673790019,43.32292398,30.5083979458,0.436457767465,26.182216054,73.5645527865
70,6080.0,1520.0,1520.0,1520.0,1520.0,8,21.7,31.0,9.3,88.0569199432,2.21393491777,61.8616033863,31.7401779517,0.454079799023,77.4820203832,76.9979734181
70,6080.0,608.0,2432.0,608.0,2432.0,8,20.46,20.46,20.46,86.0489516216,2.5908597158,55.3699962927,30.0735181843,0.43023631165,55.2834996943,71.637913376
70,6080.0,608.0,2432.0,608.0,2432.0,8,34.72,12.4,14.88,97.5378248489,2.80127542723,62.8872384535,30.7513207448,0.439933057865,52.6226214066,74.0728219811
70,6080.0,1216.0,1824.0,1216.0,1824.0,8,20.46,20.46,20.46,92.7542821892,2.84548231679,58.5020652853,37.9370495462,0.542733183779,43.3236537524,88.8029613816
70,6080.0,1216.0,1824.0,1216.0,1824.0,8,26.04,24.8,11.16,94.2222492866,2.47686445287,65.170807099,31.6289872173,0.452489087515,69.7462007736,76.6023182263
70,6080.0,608.0,1216.0,608.0,3648.0,8,20.46,20.46,20.46,55.6421668677,1.74232913228,35.2046773947,20.6667704556,0.295661952154,37.5088461561,45.1305736576
70,6080.0,608.0,1216.0,608.0,3648.0,8,34.72,12.4,14.88,57.2322413517,1.74619485299,35.9900769455,20.0319239505,0.286579741781,33.8391750604,45.8972108594
80,6080.0,1520.0,1520.0,1520.0,1520.0,8,23.76,23.76,23.76,69.2689479549,1.87952281926,45.2594841279,31.598682785,0.452055547711,23.9625429231,76.6114109806
80,6080.0,1520.0,1520.0,1520.0,1520.0,8,25.2,36.0,10.8,90.5253851918,2.12174999378,64.7350088242,31.1336232491,0.445402335467,76.9541543756,79.5137296676
80,6080.0,608.0,2432.0,608.0,2432.0,8,23.76,23.76,23.76,88.8640519737,2.49273572928,58.5605372894,30.0868759732,0.430427410203,59.1159505049,72.5419753728
80,6080.0,608.0,2432.0,608.0,2432.0,8,40.32,14.4,17.28,98.9530188234,2.74937108292,63.6969582573,29.7900948706,0.426181614743,45.9903333598,74.3608187743
80,6080.0,1216.0,1824.0,1216.0,1824.0,8,23.76,23.76,23.76,98.7289374825,2.75785653744,64.5299709638,38.7510800375,0.554378827431,43.2000411854,93.5274931237
80,6080.0,1216.0,1824.0,1216.0,1824.0,8,30.24,28.8,12.96,92.5932051851,2.34720853017,64.6105633275,30.520854223,0.436635968855,69.7191679866,76.5786684263
80,6080.0,608.0,1216.0,608.0,3648.0,8,23.76,23.76,23.76,53.7153408867,1.55930363184,35.1711711731,20.1065693185,0.287647629735,36.280526579,45.0777039065
80,6080.0,608.0,1216.0,608.0,3648.0,8,40.32,14.4,17.28,57.7957199513,1.58335428627,37.8362758574,19.9320550061,0.285151001518,36.1071722348,48.1064713635
90,6080.0,1520.0,1520.0,1520.0,1520.0,8,27.06,27.06,27.06,82.3268832441,1.94483303945,57.576155401,31.0201587136,0.443779094616,32.683182791,81.0247485048
90,6080.0,1520.0,1520.0,1520.0,1520.0,8,28.7,41.0,12.3,86.8214768435,2.08734456321,61.5832194786,31.6409955285,0.452660880237,72.9407995951,79.678395095
90,6080.0,608.0,2432.0,608.0,2432.0,8,27.06,27.06,27.06,95.5276899329,2.50708386718,65.6143960559,29.2031493671,0.417784683363,59.2716186164,72.4878260888
90,6080.0,608.0,2432.0,608.0,2432.0,8,45.92,16.4,19.68,98.3100678245,2.6649282481,64.8853553339,29.9337632785,0.428236956775,49.5151703199,75.1527198761
90,6080.0,1216.0,1824.0,1216.0,1824.0,8,27.06,27.06,27.06,99.0402154334,2.58758313779,67.3989890354,35.2330015336,0.504048662855,47.7237865167,89.137814838
90,6080.0,1216.0,1824.0,1216.0,1824.0,8,34.44,32.8,14.76,96.2493130268,2.30946787945,68.1884785556,31.0280044001,0.443891336196,69.4897640809,79.5691207987
90,6080.0,608.0,1216.0,608.0,3648.0,8,27.06,27.06,27.06,60.0533273267,1.55817515489,41.2601247187,19.9296027323,0.285115918917,37.5373903091,46.1924320308
90,6080.0,608.0,1216.0,608.0,3648.0,8,45.92,16.4,19.68,60.2751868159,1.53093566653,41.0392351047,19.971307539,0.285712554206,38.45102077,49.1001575792
100,6080.0,1520.0,1520.0,1520.0,1520.0,8,30.36,30.36,30.36,106.554697326,2.52957518424,74.0851125214,36.9897631633,0.529181161135,42.7486297596,97.1677658879
100,6080.0,1520.0,1520.0,1520.0,1520.0,8,32.2,46.0,13.8,89.6180674146,1.94902472928,65.2164757823,30.3592932026,0.434324652397,76.5947524282,80.0610206132
100,6080.0,608.0,2432.0,608.0,2432.0,8,30.36,30.36,30.36,92.9512784379,2.49262149568,63.3583896056,29.5965161372,0.423412248029,63.5409565735,72.5576631337
100,6080.0,608.0,2432.0,608.0,2432.0,8,51.52,18.4,22.08,99.4438523094,2.60778236475,65.9859268669,31.2897746705,0.447636261381,50.8888574942,76.3808372129
100,6080.0,1216.0,1824.0,1216.0,1824.0,8,30.36,30.36,30.36,108.154175392,2.69914546633,73.4847920376,36.3592062821,0.520160318771,47.9768549281,94.9025657208
100,6080.0,1216.0,1824.0,1216.0,1824.0,8,38.64,36.8,16.56,94.7135838711,2.22085379721,67.757840408,31.2267678868,0.446734876779,70.49405348,80.0310669193
100,6080.0,608.0,1216.0,608.0,3648.0,8,30.36,30.36,30.36,64.9304229041,1.69216984794,44.8480668024,21.7630851039,0.311345995764,45.3641307237,50.8561615829
100,6080.0,608.0,1216.0,608.0,3648.0,8,51.52,18.4,22.08,60.5670869011,1.57974207572,40.693971829,20.3414486405,0.291007848934,39.9768133232,49.6161464837
110,6080.0,1520.0,1520.0,1520.0,1520.0,8,33.66,33.66,33.66,78.3812223093,1.78047944834,54.8331158285,31.2608996738,0.4472231713,28.6998734439,82.3673495871
110,6080.0,1520.0,1520.0,1520.0,1520.0,8,35.7,51.0,15.3,90.3060510775,1.95732369988,66.1124140885,31.3337223493,0.448264983538,77.6806609917,81.6543450339
110,6080.0,608.0,2432.0,608.0,2432.0,8,33.66,33.66,33.66,94.4908087606,2.38087755791,64.851550864,29.4890511771,0.421874838013,62.8736947412,73.9363728298
110,6080.0,608.0,2432.0,608.0,2432.0,8,57.12,20.4,24.48,105.966613775,2.63943094756,73.0234631336,30.5806973847,0.437492094202,58.8299927005,77.3089071647
110,6080.0,1216.0,1824.0,1216.0,1824.0,8,33.66,33.66,33.66,110.506325044,2.58317493714,76.9565979142,36.3671042397,0.52027330815,52.6984550781,94.4864018412
110,6080.0,1216.0,1824.0,1216.0,1824.0,8,42.84,40.8,18.36,98.2079114579,2.19114628645,70.7878463831,30.5577171978,0.437163336163,67.6693077387,83.576172774
110,6080.0,608.0,1216.0,608.0,3648.0,8,33.66,33.66,33.66,61.7783238318,1.54598601602,43.6418828914,20.4395336529,0.292411067995,44.640878575,50.3100345263
110,6080.0,608.0,1216.0,608.0,3648.0,8,57.12,20.4,24.48,64.8137940503,1.60257403475,45.984010826,20.1388562983,0.288109532165,41.8474576809,52.157569382
120,6080.0,1520.0,1520.0,1520.0,1520.0,8,36.96,36.96,36.96,108.322305103,2.47601879324,76.8744878185,37.1108886217,0.53091400031,46.5340148626,97.5285679904
120,6080.0,1520.0,1520.0,1520.0,1520.0,8,39.2,56.0,16.8,93.8633087391,1.98252719823,70.022570913,30.9929999352,0.443390557012,87.323269367,80.0627088745
