cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
90,9690.0,3876.0,1938.0,1938.0,1938.0,8,24.6,24.6,16.4,16.4,195.886319438,4.898084042,147.462967684,51.496740589,0.7367201801,68.6767791106,94.1842793617
90,9690.0,3876.0,1938.0,1938.0,1938.0,8,16.4,16.4,24.6,24.6,161.091889831,4.62706047458,115.195762314,51.7416016222,0.740223199173,56.8971273302,93.5334039097
100,9690.0,969.0,6783.0,969.0,969.0,8,23.0,23.0,23.0,23.0,120.829781533,3.45012339945,87.851523455,38.0335681435,0.544113993469,66.7408683577,66.1021878013
100,9690.0,969.0,6783.0,969.0,969.0,8,9.2,64.4,9.2,9.2,230.105102999,4.94204692221,183.131183506,61.2779616702,0.876651812163,95.865708654,90.0093929469
100,9690.0,969.0,6783.0,969.0,969.0,8,27.6,27.6,18.4,18.4,153.403272558,4.07815049953,115.123302563,46.2900855312,0.662232983279,76.1456285666,77.8956247756
100,9690.0,969.0,6783.0,969.0,969.0,8,18.4,18.4,27.6,27.6,117.531997031,3.42785515292,84.3839039271,37.8671923119,0.541733795592,67.867410308,66.6585587685
100,9690.0,2422.5,2422.5,2422.5,2422.5,8,23.0,23.0,23.0,23.0,184.663729368,5.03557005097,136.294659124,52.8729847716,0.756408938077,59.7334907489,94.8392233485
100,9690.0,2422.5,2422.5,2422.5,2422.5,8,23.0,23.0,23.0,23.0,174.353621169,4.80281260732,127.052398489,51.8260587795,0.741431456073,58.7379903872,94.5523293887
100,9690.0,2422.5,2422.5,2422.5,2422.5,8,27.6,27.6,18.4,18.4,199.192847339,5.04929990061,150.538505656,53.2789084621,0.76221614395,69.2854375948,94.777774736
100,9690.0,2422.5,2422.5,2422.5,2422.5,8,18.4,18.4,27.6,27.6,178.036060398,4.89830465886,130.227991427,52.0095966035,0.744057176016,61.5508687509,94.2941330295
100,9690.0,3876.0,3876.0,969.0,969.0,8,23.0,23.0,23.0,23.0,188.83354805,5.05301414395,139.60019873,53.2326134757,0.761553840854,61.5290341247,94.4608236628
100,9690.0,3876.0,3876.0,969.0,969.0,8,36.8,36.8,9.2,9.2,239.662448345,5.12763313688,192.44436483,56.4272315117,0.807256530926,106.0296965,95.1457467713
100,9690.0,3876.0,3876.0,969.0,969.0,8,27.6,27.6,18.4,18.4,199.275975264,5.06730855433,151.08215677,53.1746140458,0.760724092214,72.1690677743,94.5632081171
100,9690.0,3876.0,3876.0,969.0,969.0,8,18.4,18.4,27.6,27.6,171.72703954,4.83495647636,124.791585253,53.7714973611,0.769263195438,60.5383416624,94.2675548903
100,9690.0,2907.0,2907.0,1938.0,1938.0,8,23.0,23.0,23.0,23.0,186.350921153,5.01873837282,137.398934773,52.0537407639,0.744688709069,59.1190916842,94.5353382713
100,9690.0,2907.0,2907.0,1938.0,1938.0,8,27.6,27.6,18.4,18.4,202.880326495,5.21380142016,153.392000833,54.1931607135,0.775295575301,73.622541001,94.9345448365
100,9690.0,2907.0,2907.0,1938.0,1938.0,8,27.6,27.6,18.4,18.4,202.880326495,5.21380142016,153.392000833,54.1931607135,0.775295575301,73.622541001,94.9345448365
100,9690.0,2907.0,2907.0,1938.0,1938.0,8,18.4,18.4,27.6,27.6,179.415464147,4.9661269317,131.076298626,51.5737371592,0.73782170471,64.1042791556,94.4370088429
