cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
70,3040.0,304.0,608.0,304.0,1824.0,8,29.76,12.4,19.84,46.1710007697,1.48689995646,27.5542634327,14.179887427,0.202859619843,33.4746197057,28.0886657324
80,3040.0,760.0,760.0,760.0,760.0,8,23.76,23.76,23.76,16.7382285394,0.49948956721,11.4608574788,8.54187868025,0.122201411735,13.449685155,13.0085344826
80,3040.0,760.0,760.0,760.0,760.0,8,21.6,36.0,14.4,15.98530054,0.475860834306,11.0074875341,8.09453626363,0.115801663285,13.9893760567,11.9106510048
80,3040.0,304.0,1216.0,304.0,1216.0,8,23.76,23.76,23.76,20.4055284929,0.619531919785,13.4737853494,9.41837981305,0.134740769858,15.2142182466,15.8005679857
80,3040.0,304.0,1216.0,304.0,1216.0,8,34.56,14.4,23.04,19.7584698241,0.571150259778,13.2090978421,8.57041488495,0.122609655006,14.4203528563,14.5574963299
80,3040.0,608.0,912.0,608.0,912.0,8,23.76,23.76,23.76,17.5378680861,0.52544201965,11.8970382026,8.7463835632,0.125127089602,13.5657446,14.056527399
80,3040.0,608.0,912.0,608.0,912.0,8,25.92,28.8,17.28,17.1482875006,0.508047909116,11.7611814509,8.56136517497,0.122480188483,14.0028138758,13.6845215187
80,3040.0,304.0,608.0,304.0,1824.0,8,23.76,23.76,23.76,65.0072016833,1.93132096219,42.5405811816,17.7304052968,0.253653866907,47.4225434296,37.867456388
80,3040.0,304.0,608.0,304.0,1824.0,8,34.56,14.4,23.04,62.0586926689,1.87612288981,39.025308913,16.2586672112,0.232598958672,39.7058678192,33.8989268669
90,3040.0,760.0,760.0,760.0,760.0,8,27.06,27.06,27.06,15.5562247645,0.438139414131,10.7524018746,9.3804806447,0.134198578608,15.3103609956,15.1941053733
90,3040.0,760.0,760.0,760.0,760.0,8,24.6,41.0,16.4,16.5087246496,0.453680944346,11.7622784141,8.33717828843,0.119272936887,15.4786295038,13.2012880634
90,3040.0,304.0,1216.0,304.0,1216.0,8,27.06,27.06,27.06,18.3661261837,0.528621963731,12.1501527084,9.92016135597,0.141919332703,16.4690568004,17.2019905643
90,3040.0,304.0,1216.0,304.0,1216.0,8,39.36,16.4,26.24,18.4873647071,0.523480481529,12.2125858028,8.99818828567,0.128729446147,16.5433008015,15.8981579048
90,3040.0,608.0,912.0,608.0,912.0,8,27.06,27.06,27.06,15.8525032792,0.447430169708,10.787693829,9.25558973404,0.132411870301,15.5830422816,15.5161776299
90,3040.0,608.0,912.0,608.0,912.0,8,29.52,32.8,19.68,17.3632573216,0.474675036169,12.3596681222,8.68444812482,0.124241031829,15.7647614602,14.5815923049
90,3040.0,304.0,608.0,304.0,1824.0,8,27.06,27.06,27.06,69.9586660345,1.88709419995,47.8623387841,18.36774862,0.262771797138,59.1472853019,39.3552665029
90,3040.0,304.0,608.0,304.0,1824.0,8,39.36,16.4,26.24,67.108473764,1.96072004366,43.3787692424,17.5269690713,0.250743477415,44.738975498,38.5617785179
100,3040.0,760.0,760.0,760.0,760.0,8,30.36,30.36,30.36,19.1043705931,0.488004856065,13.8185683478,9.42976804066,0.134903691569,16.9966896915,16.5056015163
100,3040.0,760.0,760.0,760.0,760.0,8,27.6,46.0,18.4,18.3505403834,0.477938272324,13.4014651857,8.82188188661,0.126207180066,18.0584289532,14.9611095813
100,3040.0,304.0,1216.0,304.0,1216.0,8,30.36,30.36,30.36,27.2115686405,0.729690586693,18.9900014447,11.568865698,0.165505947038,22.2243677231,22.1961279855
100,3040.0,304.0,1216.0,304.0,1216.0,8,44.16,18.4,29.44,19.5896953269,0.506187446024,13.8349067683,9.15015883549,0.130903559878,17.6080078401,16.8474820315
100,3040.0,608.0,912.0,608.0,912.0,8,30.36,30.36,30.36,20.9904970234,0.529117912342,15.2207643945,9.73236974087,0.13923275738,18.1263273163,17.2311945328
100,3040.0,608.0,912.0,608.0,912.0,8,33.12,36.8,22.08,23.3099987726,0.568358820783,17.160254127,9.92173949227,0.141941909761,21.5936922803,18.7383134525
100,3040.0,304.0,608.0,304.0,1824.0,8,30.36,30.36,30.36,66.9934342327,1.7691641913,45.4291288721,17.6275286902,0.252182098573,48.2963635514,38.5162369301
100,3040.0,304.0,608.0,304.0,1824.0,8,44.16,18.4,29.44,67.6005066791,1.7857605153,45.7067244039,17.2334093923,0.24654376813,49.4509263185,38.8011492734
110,3040.0,760.0,760.0,760.0,760.0,8,33.66,33.66,33.66,20.9562637232,0.489532503433,15.6924876741,9.93629619776,0.142150160197,19.6474730782,18.6473194374
110,3040.0,760.0,760.0,760.0,760.0,8,30.6,51.0,20.4,18.6322184179,0.442966348165,14.0369510869,9.00188909988,0.128782390556,19.4316937389,16.3168293928
110,3040.0,304.0,1216.0,304.0,1216.0,8,33.66,33.66,33.66,25.1337787175,0.627531881045,18.1584504702,10.804906662,0.154576633218,21.8581637153,21.3219635034
110,3040.0,304.0,1216.0,304.0,1216.0,8,48.96,20.4,32.64,22.2056087747,0.546519828624,15.9411645764,9.42271705068,0.134802819037,20.3277212088,18.3518822223
110,3040.0,608.0,912.0,608.0,912.0,8,33.66,33.66,33.66,21.2326341144,0.52056621524,15.4843106407,9.89195504919,0.141515809001,19.481552911,18.6369307401
110,3040.0,608.0,912.0,608.0,912.0,8,36.72,40.8,24.48,21.7398038108,0.52778225159,15.971788007,9.99671358803,0.143014500544,20.6435912041,19.1877913977
110,3040.0,304.0,608.0,304.0,1824.0,8,33.66,33.66,33.66,68.4580380689,1.7180442884,47.7156156221,17.4766524154,0.250023639705,52.1198598941,40.1094470465
110,3040.0,304.0,608.0,304.0,1824.0,8,48.96,20.4,32.64,67.4545580832,1.77338156628,45.9075207329,16.5117950667,0.236220244159,48.9399874488,37.3288605664
120,3040.0,760.0,760.0,760.0,760.0,8,36.96,36.96,36.96,22.212098095,0.507854962708,16.8435194223,10.1955805645,0.145859521667,20.9231588276,20.0127872332
120,3040.0,760.0,760.0,760.0,760.0,8,33.6,56.0,22.4,19.7584007924,0.455894040782,15.0459429974,9.2087579799,0.131741888124,21.3858227442,17.584257722
120,3040.0,304.0,1216.0,304.0,1216.0,8,36.96,36.96,36.96,27.6544838388,0.644954235584,20.21348908,11.7241697877,0.167727750897,24.0447867189,23.5316174006
120,3040.0,304.0,1216.0,304.0,1216.0,8,53.76,22.4,35.84,22.2781087048,0.515640910063,16.1553104038,9.64865176153,0.138035075272,21.6861423544,19.5986289959
120,3040.0,608.0,912.0,608.0,912.0,8,36.96,36.96,36.96,22.7988664634,0.521140855014,17.2141375486,10.532764875,0.150683331546,21.0537846896,20.4356226411
120,3040.0,608.0,912.0,608.0,912.0,8,40.32,44.8,26.88,22.3178445358,0.50164719902,16.9046566173,10.0310049338,0.143505077737,22.7255571714,20.2077001038
120,3040.0,304.0,608.0,304.0,1824.0,8,36.96,36.96,36.96,67.1073373382,1.70040078768,46.1932614264,17.875575507,0.255730693949,48.8086678756,40.7856669863
120,3040.0,304.0,608.0,304.0,1824.0,8,53.76,22.4,35.84,69.0973284075,1.8592899569,46.2330694875,18.0038074008,0.257565198866,44.3995157701,41.3529995612
130,3040.0,760.0,760.0,760.0,760.0,8,40.26,40.26,40.26,26.9871203866,0.570973989056,20.9054741888,11.4352331372,0.163594179359,28.3288196353,23.7601123909
130,3040.0,760.0,760.0,760.0,760.0,8,36.6,61.0,24.4,21.4368821923,0.458739009434,16.661497986,9.58084049852,0.13706495706,23.9287962259,19.3989490663
130,3040.0,304.0,1216.0,304.0,1216.0,8,40.26,40.26,40.26,31.3015021645,0.714082558589,23.0457070804,12.6014852166,0.180278758464,28.4762959958,26.8258082057
130,3040.0,304.0,1216.0,304.0,1216.0,8,58.56,24.4,39.04,22.7869661667,0.548337560828,16.0841859322,10.5317169551,0.150668339844,23.8529523566,22.2973361739
130,3040.0,608.0,912.0,608.0,912.0,8,40.26,40.26,40.26,25.3349033433,0.550780331871,19.2980658771,10.9933319116,0.157272273414,24.6566922539,23.0102693542
130,3040.0,608.0,912.0,608.0,912.0,8,43.92,48.8,29.28,23.2355118945,0.506254768673,17.7516877385,10.2725272914,0.14696033321,24.4698374957,21.2093024362
130,3040.0,304.0,608.0,304.0,1824.0,8,40.26,40.26,40.26,72.0818804416,1.67359686275,52.4922561613,17.968307618,0.257057333591,59.6642853641,41.2028785813
130,3040.0,304.0,608.0,304.0,1824.0,8,58.56,24.4,39.04,63.1238538783,1.65708186507,42.2375136488,17.9182605315,0.256341352381,45.8296519579,39.4908540767
140,3040.0,760.0,760.0,760.0,760.0,8,43.56,43.56,43.56,23.7537315014,0.490189086836,18.4002112706,10.8584881285,0.155343177805,24.7641104578,22.606996364
140,3040.0,760.0,760.0,760.0,760.0,8,39.6,66.0,26.4,22.3014457564,0.461205602486,17.3376422,9.87945930981,0.141337043059,25.7536909195,20.4971906568
140,3040.0,304.0,1216.0,304.0,1216.0,8,43.56,43.56,43.56,62.1614594636,1.4369805229,45.3415559135,19.8956712338,0.284630489755,50.2876790618,46.3756885844
140,3040.0,304.0,1216.0,304.0,1216.0,8,63.36,26.4,42.24,33.8652900381,0.713253891847,25.3979529457,12.2623382793,0.175426870948,30.1628380791,27.9115327779
140,3040.0,608.0,912.0,608.0,912.0,8,43.56,43.56,43.56,26.35086733,0.545316982202,20.4279838237,11.56505827,0.165451477396,26.9418208408,25.2404174223
140,3040.0,608.0,912.0,608.0,912.0,8,47.52,52.8,31.68,23.0105710048,0.47343994705,17.9477510216,10.4368770671,0.149311546025,25.5835106478,22.2821215205
140,3040.0,304.0,608.0,304.0,1824.0,8,43.56,43.56,43.56,74.6209355302,1.73134190531,54.4650591646,17.8146901774,0.25485965919,58.2621524184,42.2478067312
140,3040.0,304.0,608.0,304.0,1824.0,8,63.36,26.4,42.24,70.3176399237,1.70612423809,50.2430709559,17.3029051435,0.247537984885,50.6410815625,40.4842774102
150,3040.0,760.0,760.0,760.0,760.0,8,46.86,46.86,46.86,26.1577882098,0.506280488776,20.6895707599,11.6039219886,0.166007467649,27.7045731942,25.8640562745
150,3040.0,760.0,760.0,760.0,760.0,8,42.6,71.0,28.4,22.4881047306,0.453248465208,17.6865684958,10.1752973782,0.145569347328,26.3158663772,21.2771861421
150,3040.0,304.0,1216.0,304.0,1216.0,8,46.86,46.86,46.86,58.391906092,1.2440676168,43.7529572533,19.4902824387,0.278830936175,54.5575982152,47.2399265081
150,3040.0,304.0,1216.0,304.0,1216.0,8,68.16,28.4,45.44,39.0594759411,0.938075434441,28.314730236,14.5360444716,0.207954856532,37.5144953034,34.114270555
150,3040.0,608.0,912.0,608.0,912.0,8,46.86,46.86,46.86,25.732488923,0.510203145129,20.1091649708,11.199458615,0.16022115329,27.102534611,24.8452774246
150,3040.0,608.0,912.0,608.0,912.0,8,51.12,56.8,34.08,25.1568867199,0.499688251078,19.6073546043,10.9527636818,0.156691898165,28.0762748795,24.9223701157
150,3040.0,304.0,608.0,304.0,1824.0,8,46.86,46.86,46.86,72.8503911469,1.46264341191,55.0417033565,17.713325027,0.253409513977,62.7151007859,42.0509733039
150,3040.0,304.0,608.0,304.0,1824.0,8,68.16,28.4,45.44,73.9455672202,1.6358494634,54.8295169312,18.1440569275,0.259571629864,68.7785039551,43.6397595979
160,3040.0,760.0,760.0,760.0,760.0,8,50.16,50.16,50.16,26.0900166317,0.468530414203,20.8725571229,11.6178279013,0.166206407743,29.4934629418,26.648111602
160,3040.0,760.0,760.0,760.0,760.0,8,45.6,76.0,30.4,24.6031261087,0.467008385361,19.661447228,10.5633338068,0.151120655319,29.8382482962,23.6679848729
160,3040.0,304.0,1216.0,304.0,1216.0,8,50.16,50.16,50.16,78.5487925224,1.70950177232,58.1067383246,24.1811174506,0.345938733199,66.9750559077,56.695389148
160,3040.0,304.0,1216.0,304.0,1216.0,8,72.96,30.4,48.64,59.9684939349,1.25801311559,45.0142552405,18.3119941251,0.261974164879,54.2050700616,45.44209484
160,3040.0,608.0,912.0,608.0,912.0,8,50.16,50.16,50.16,28.7324267938,0.554984171234,22.3912291868,12.261966044,0.175421545694,29.9992853651,28.0989070376
160,3040.0,608.0,912.0,608.0,912.0,8,54.72,60.8,36.48,27.5834444666,0.519376354625,21.9104634031,11.6981437644,0.167355418661,32.5459034789,27.3242733823
160,3040.0,304.0,608.0,304.0,1824.0,8,50.16,50.16,50.16,78.805035671,1.62781365063,59.9016519243,18.6239245847,0.266436689337,65.225774892,44.2340568462
