cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
60,6840.0,1368.0,2052.0,1368.0,2052.0,15,14.85,14.85,14.85,121.214335363,3.43850252353,82.2535131052,38.9051829147,0.556583446562,42.8771047023,102.947937505
60,6840.0,1368.0,2052.0,1368.0,2052.0,15,24.3,18.0,2.7,210.191801245,3.97525673218,170.469160714,31.8685533034,0.455916356271,189.540810313,103.125968412
60,6840.0,684.0,1368.0,684.0,4104.0,15,14.85,14.85,14.85,66.5269985466,2.07038803889,44.713158866,21.5669461554,0.308540002223,36.7366809124,50.1089390026
60,6840.0,684.0,1368.0,684.0,4104.0,15,32.4,9.0,3.6,212.489846594,4.61164283474,166.100818903,35.7635052318,0.51163812921,140.810912666,104.430527051
70,6840.0,1710.0,1710.0,1710.0,1710.0,15,18.15,18.15,18.15,114.564154628,3.06150832053,78.7530546094,37.819146526,0.541046445293,42.2713414776,100.678440977
70,6840.0,1710.0,1710.0,1710.0,1710.0,15,24.75,27.5,2.75,175.001690976,2.92274679693,144.4766417,27.5046957878,0.393486348896,195.883522085,95.420382396
70,6840.0,684.0,2736.0,684.0,2736.0,15,18.15,18.15,18.15,100.731529435,2.70002675007,69.9786176106,29.0950336786,0.416237963928,70.8244786972,73.7257944729
70,6840.0,684.0,2736.0,684.0,2736.0,15,39.6,11.0,4.4,203.985433694,3.86248870516,162.20006635,34.4441039648,0.492762574604,117.320049102,100.463337623
70,6840.0,1368.0,2052.0,1368.0,2052.0,15,18.15,18.15,18.15,126.913493923,3.30550191625,88.198361772,37.0873868962,0.530577781061,48.233637953,104.160431656
70,6840.0,1368.0,2052.0,1368.0,2052.0,15,29.7,22.0,3.3,179.711227477,3.40426563662,144.581061473,28.7116700449,0.410753505649,162.385839736,98.9098948892
70,6840.0,684.0,1368.0,684.0,4104.0,15,18.15,18.15,18.15,61.4307727632,1.7330344603,41.8751545713,21.2805735906,0.304443112885,42.5063366299,50.0891664175
70,6840.0,684.0,1368.0,684.0,4104.0,15,39.6,11.0,4.4,181.66039229,3.71331613419,141.948231062,33.9740627547,0.486038093772,103.583597706,98.3532915729
80,6840.0,1710.0,1710.0,1710.0,1710.0,15,21.45,21.45,21.45,111.498264432,2.72290879285,78.9190044036,36.4040896403,0.5208024269,45.7170461512,99.0103767289
80,6840.0,1710.0,1710.0,1710.0,1710.0,15,29.25,32.5,3.25,152.104361806,2.62241448663,122.129193352,29.8235970088,0.426660901414,147.691804328,97.9591380048
80,6840.0,684.0,2736.0,684.0,2736.0,15,21.45,21.45,21.45,101.864675854,2.71136355746,70.2306167944,28.327756436,0.405261179341,68.5835493221,74.5348725939
80,6840.0,684.0,2736.0,684.0,2736.0,15,46.8,13.0,5.2,179.906585392,3.48323701729,140.560683324,30.6643968357,0.43868951124,112.475399243,95.7505960471
80,6840.0,1368.0,2052.0,1368.0,2052.0,15,21.45,21.45,21.45,121.492828615,3.08429032533,85.6434128002,37.3063886518,0.533710853388,48.263947642,101.013957785
80,6840.0,1368.0,2052.0,1368.0,2052.0,15,35.1,26.0,3.9,177.639865503,3.19586052093,142.54198791,29.1940083349,0.417653910371,155.71008578,97.826426274
80,6840.0,684.0,1368.0,684.0,4104.0,15,21.45,21.45,21.45,61.4861829096,1.64531925629,42.9200216427,21.5184729847,0.307846537692,41.1209139599,51.1860528963
80,6840.0,684.0,1368.0,684.0,4104.0,15,46.8,13.0,5.2,175.973481188,3.25210087408,140.197294461,32.0255910652,0.458162962306,114.887746178,93.6002937799
90,6840.0,1710.0,1710.0,1710.0,1710.0,15,24.75,24.75,24.75,108.961374907,2.55209200352,78.9497710816,34.6468511659,0.495663106808,47.1707611158,95.3988247171
90,6840.0,1710.0,1710.0,1710.0,1710.0,15,33.75,37.5,3.75,160.321715604,2.32968021599,134.497636484,27.9826769995,0.400324420594,186.086290665,94.603083531
90,6840.0,684.0,2736.0,684.0,2736.0,15,24.75,24.75,24.75,102.07477419,2.55174677529,71.7236936067,27.9783096728,0.400261940956,64.4443825552,74.2895718997
90,6840.0,684.0,2736.0,684.0,2736.0,15,54.0,15.0,6.0,168.449794574,3.28516170204,131.676118128,31.275859399,0.447437187397,102.229599102,93.3926771489
90,6840.0,1368.0,2052.0,1368.0,2052.0,15,24.75,24.75,24.75,122.599406218,2.88653338689,87.6880053597,35.358824293,0.505848702331,47.4649305852,100.36885363
90,6840.0,1368.0,2052.0,1368.0,2052.0,15,40.5,30.0,4.5,175.52557335,3.03375286215,143.017794689,32.2108414909,0.460813182989,156.417100749,97.3626703948
90,6840.0,684.0,1368.0,684.0,4104.0,15,24.75,24.75,24.75,82.8493087591,2.11516999046,58.0073925019,24.9825075811,0.357403541933,51.4608672829,63.5630172836
90,6840.0,684.0,1368.0,684.0,4104.0,15,54.0,15.0,6.0,176.322125912,3.40131768728,140.569349748,32.7335270261,0.468290801518,117.739541663,91.5671576786
100,6840.0,1710.0,1710.0,1710.0,1710.0,15,28.05,28.05,28.05,110.050210971,2.49799695094,79.0908839273,35.731473284,0.511179875308,42.110118152,98.8883534454
100,6840.0,1710.0,1710.0,1710.0,1710.0,15,38.25,42.5,4.25,149.989224774,2.50769232615,122.143571741,29.3498608432,0.419883559989,162.404834246,92.4542429248
100,6840.0,684.0,2736.0,684.0,2736.0,15,28.05,28.05,28.05,95.0401638498,2.33487030086,66.967855379,29.3333764555,0.419647731838,63.8163943583,75.9571618473
100,6840.0,684.0,2736.0,684.0,2736.0,15,61.2,17.0,6.8,174.885144998,3.47138115731,137.385440756,31.0019894915,0.443519162968,121.619640247,89.4583636506
100,6840.0,1368.0,2052.0,1368.0,2052.0,15,28.05,28.05,28.05,119.448043517,2.56098098366,86.9684740867,35.0177002131,0.500968529515,51.9283078715,99.9654654351
100,6840.0,1368.0,2052.0,1368.0,2052.0,15,45.9,34.0,5.1,156.049652924,2.64695045889,126.100195322,28.8253750767,0.412380187077,141.031827414,96.6029575225
100,6840.0,684.0,1368.0,684.0,4104.0,15,28.05,28.05,28.05,61.4836825026,1.53041143397,42.8041019439,22.5089899325,0.322017023355,39.5686015002,53.9107352777
100,6840.0,684.0,1368.0,684.0,4104.0,15,61.2,17.0,6.8,174.181549949,3.13895585092,140.121980893,30.3977529669,0.434874863618,137.174039886,87.981663448
110,6840.0,1710.0,1710.0,1710.0,1710.0,15,31.35,31.35,31.35,123.007144036,2.72076223208,90.1510247132,35.4459093562,0.507094554453,56.3832556499,100.434784498
110,6840.0,1710.0,1710.0,1710.0,1710.0,15,42.75,47.5,4.75,138.620392109,2.17517524182,113.704061012,27.3172055439,0.390804085034,152.722837702,90.6294594599
110,6840.0,684.0,2736.0,684.0,2736.0,15,31.35,31.35,31.35,97.7719272223,2.31517737393,69.3489464778,27.8811369776,0.398871773643,65.9253669778,76.018971018
110,6840.0,684.0,2736.0,684.0,2736.0,15,68.4,19.0,7.6,165.695304128,3.07656088383,131.132600337,32.1310336968,0.459671440584,104.502386637,92.1912848905
110,6840.0,1368.0,2052.0,1368.0,2052.0,15,31.35,31.35,31.35,124.480086941,2.79317090514,90.7855083473,34.5549918991,0.494348954208,56.3731606101,101.090576616
110,6840.0,1368.0,2052.0,1368.0,2052.0,15,51.3,38.0,5.7,151.278466097,2.44838678084,123.716241971,28.6425818721,0.409765119773,145.519172996,92.7130965753
110,6840.0,684.0,1368.0,684.0,4104.0,15,31.35,31.35,31.35,95.5049925478,2.15752911118,69.2737936313,26.7962028267,0.383350541154,66.5580008944,70.2335372217
110,6840.0,684.0,1368.0,684.0,4104.0,15,68.4,19.0,7.6,161.167900415,3.01637945865,126.648637604,30.0257906186,0.429553513857,112.12392311,90.6197432126
120,6840.0,1710.0,1710.0,1710.0,1710.0,15,34.65,34.65,34.65,108.532666647,2.28128551335,79.6754726216,34.4822560128,0.493308383589,44.4758209247,98.1499967562
120,6840.0,1710.0,1710.0,1710.0,1710.0,15,47.25,52.5,5.25,146.793982679,2.05811489993,123.134345252,27.5504589333,0.394141043396,159.141572762,91.2268971474
120,6840.0,684.0,2736.0,684.0,2736.0,15,34.65,34.65,34.65,106.282318926,2.42417746623,77.3252769258,28.3710581411,0.405880660101,69.9086851424,76.4639274146
120,6840.0,684.0,2736.0,684.0,2736.0,15,75.6,21.0,8.4,169.018266369,3.28856187363,132.711880061,30.6769232864,0.438868716543,103.329215635,91.1541056942
120,6840.0,1368.0,2052.0,1368.0,2052.0,15,34.65,34.65,34.65,114.956979751,2.52398059524,84.389078299,34.6819251361,0.496164880345,49.93108292,98.7887114621
120,6840.0,1368.0,2052.0,1368.0,2052.0,15,56.7,42.0,6.3,153.77467779,2.45180020745,126.444120373,30.0229877299,0.429513415307,146.675115175,93.5016744912
120,6840.0,684.0,1368.0,684.0,4104.0,15,34.65,34.65,34.65,101.207962033,2.27328169107,74.2409914909,26.7754741266,0.383053993228,67.9676652062,71.7587968459
120,6840.0,684.0,1368.0,684.0,4104.0,15,75.6,21.0,8.4,170.305210301,2.9913662077,138.009944102,30.0396238036,0.4297514135,117.679167181,88.8169670761
