cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
120,6460.0,1292.0,1938.0,1292.0,1938.0,8,40.32,44.8,26.88,91.6939722317,2.14998776798,63.1267798494,34.508003847,0.493676736009,55.2319909458,86.6826726707
120,6460.0,646.0,1292.0,646.0,3876.0,8,36.96,36.96,36.96,62.066081329,1.56390071986,42.8998634427,22.7449505615,0.325392711895,44.5724924003,52.8241736538
120,6460.0,646.0,1292.0,646.0,3876.0,8,53.76,22.4,35.84,67.7817387134,1.70626725648,46.0313850169,23.5433490948,0.336814722387,37.3433751766,55.7756400668
130,6460.0,1615.0,1615.0,1615.0,1615.0,8,40.26,40.26,40.26,106.011999671,2.40061466894,75.1128436136,38.3010198532,0.547940198186,48.8249332567,97.0032285216
130,6460.0,1615.0,1615.0,1615.0,1615.0,8,36.6,61.0,24.4,98.7391242699,1.97424994132,72.1157447535,35.5366573246,0.508392808649,70.2737899872,92.2623858684
130,6460.0,646.0,2584.0,646.0,2584.0,8,40.26,40.26,40.26,96.4293696062,2.21208172409,68.9564818859,30.5703835849,0.437344543418,66.5449414109,75.3414959536
130,6460.0,646.0,2584.0,646.0,2584.0,8,58.56,24.4,39.04,104.905659521,2.56980575136,72.4110845845,33.865810647,0.484489422704,59.593672856,80.5822448716
130,6460.0,1292.0,1938.0,1292.0,1938.0,8,40.26,40.26,40.26,105.670403476,2.4794369643,74.1856099212,37.9936951887,0.543543564932,49.8765868186,95.6472669767
130,6460.0,1292.0,1938.0,1292.0,1938.0,8,43.92,48.8,29.28,102.971703032,2.20704274616,74.8707655577,34.3231141164,0.491031675485,64.6885892812,89.440354903
130,6460.0,646.0,1292.0,646.0,3876.0,8,40.26,40.26,40.26,94.6524388262,2.19165730795,68.2289324713,29.4716867812,0.421626420331,68.3844735065,71.5333530986
130,6460.0,646.0,1292.0,646.0,3876.0,8,58.56,24.4,39.04,63.7334019103,1.58659645475,43.9890263622,23.8133769986,0.340677782527,40.8902368749,57.0384768445
140,6460.0,1615.0,1615.0,1615.0,1615.0,8,43.56,43.56,43.56,117.802428963,2.50694952064,85.7342917595,38.3318644935,0.548381466288,54.1783588815,100.052420312
140,6460.0,1615.0,1615.0,1615.0,1615.0,8,39.6,66.0,26.4,94.6116731733,1.88099171512,69.7107103723,33.2945624599,0.476317059512,74.1477326375,86.472988988
140,6460.0,646.0,2584.0,646.0,2584.0,8,43.56,43.56,43.56,101.640588491,2.30466153966,73.1248728234,30.6864757342,0.439005375311,71.2650593285,76.883199111
140,6460.0,646.0,2584.0,646.0,2584.0,8,63.36,26.4,42.24,104.287845126,2.62328444355,70.9228443535,33.2020400889,0.474993420441,46.6961487889,83.4437651959
140,6460.0,1292.0,1938.0,1292.0,1938.0,8,43.56,43.56,43.56,116.653543503,2.58525433933,84.2587004692,38.4593478635,0.550205262711,55.6258607903,97.1969303048
140,6460.0,1292.0,1938.0,1292.0,1938.0,8,47.52,52.8,31.68,102.170519292,2.14351305265,74.4570951472,33.9955154642,0.486344999488,65.5334670678,89.3168100138
140,6460.0,646.0,1292.0,646.0,3876.0,8,43.56,43.56,43.56,65.9135570025,1.45792505578,48.1766926263,23.0692763866,0.330032566332,52.6444606434,56.4420741313
140,6460.0,646.0,1292.0,646.0,3876.0,8,63.36,26.4,42.24,69.0721731326,1.63771911868,49.0740225398,24.135262418,0.345282724149,39.6931425512,59.8639974821
150,6460.0,1615.0,1615.0,1615.0,1615.0,8,46.86,46.86,46.86,115.349451257,2.44818403077,83.612218079,38.9636419599,0.557419770528,54.4695828928,99.9602166879
150,6460.0,1615.0,1615.0,1615.0,1615.0,8,42.6,71.0,28.4,98.1338209681,1.81377936779,73.788679323,33.6334826039,0.481165702488,79.4025713292,88.2979754556
150,6460.0,646.0,2584.0,646.0,2584.0,8,46.86,46.86,46.86,102.586500325,2.36993004731,74.1328606321,31.5043111148,0.450705452286,72.1043753021,77.7422612792
150,6460.0,646.0,2584.0,646.0,2584.0,8,68.16,28.4,45.44,114.479741436,2.55264501553,82.0899926062,33.2672088875,0.475925735157,62.3831308229,82.9963693683
150,6460.0,1292.0,1938.0,1292.0,1938.0,8,46.86,46.86,46.86,116.433518254,2.4846485273,84.6906489092,38.2854655861,0.547717676482,60.4511417344,96.9616985292
150,6460.0,1292.0,1938.0,1292.0,1938.0,8,51.12,56.8,34.08,106.538223904,2.18208126243,79.1043802338,34.2274810467,0.489663534287,71.3037528254,89.6239019637
150,6460.0,646.0,1292.0,646.0,3876.0,8,46.86,46.86,46.86,107.289027674,2.26256199558,80.3751003366,30.7521043082,0.439944267642,79.5602833803,76.0802695885
150,6460.0,646.0,1292.0,646.0,3876.0,8,68.16,28.4,45.44,70.6018253588,1.590641884,50.7973745798,25.4665041465,0.364327670193,46.7128476235,62.843736232
160,6460.0,1615.0,1615.0,1615.0,1615.0,8,50.16,50.16,50.16,125.419897504,2.34989545912,94.561884975,39.1471359969,0.560044864048,64.3662417828,100.03444751
160,6460.0,1615.0,1615.0,1615.0,1615.0,8,45.6,76.0,30.4,104.468310702,1.905165764,78.9526808215,33.5437321829,0.479881719354,84.1308597492,89.9416586081
160,6460.0,646.0,2584.0,646.0,2584.0,8,50.16,50.16,50.16,113.519365583,2.38138353251,85.3657972838,31.2396983721,0.446919862261,81.7427995854,78.3822971149
