cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
70,3040.0,304.0,608.0,304.0,1824.0,9,43.92,12.2,4.88,82.8039882865,1.71890785385,64.9272555455,13.9574498842,0.199677394623,91.672612912,43.5147487519
80,3040.0,760.0,760.0,760.0,760.0,9,23.43,23.43,23.43,19.460382968,0.555639694705,13.8041857152,8.5206048917,0.12189706569,15.130537792,15.0980023214
80,3040.0,760.0,760.0,760.0,760.0,9,31.95,35.5,3.55,57.0304492547,1.18015595826,45.984347098,12.6752831697,0.181334523171,92.5062250098,44.6669421933
80,3040.0,304.0,1216.0,304.0,1216.0,9,23.43,23.43,23.43,22.5974146024,0.665926741656,15.4796412465,9.15337647623,0.130949591935,17.9155355271,18.2322761933
80,3040.0,304.0,1216.0,304.0,1216.0,9,51.12,14.2,5.68,121.679401143,2.53529961738,95.9997190228,21.7048453249,0.310512808654,122.962250232,59.8212247261
80,3040.0,608.0,912.0,608.0,912.0,9,23.43,23.43,23.43,18.9887301964,0.539471941373,13.249098704,8.35198934948,0.119484826173,15.1447060547,15.2602306082
80,3040.0,608.0,912.0,608.0,912.0,9,38.34,28.4,4.26,74.8653202096,1.52865118139,59.6532206287,14.5587688269,0.208279954605,103.368601031,49.9568745854
80,3040.0,304.0,608.0,304.0,1824.0,9,23.43,23.43,23.43,62.1161961468,1.65724976351,42.7379770539,15.2815482898,0.218620147207,47.4144734611,37.2957046241
80,3040.0,304.0,608.0,304.0,1824.0,9,51.12,14.2,5.68,83.4099097441,1.6548119622,67.0885024773,14.4905352391,0.207303794551,98.8889099696,46.3444428856
90,3040.0,760.0,760.0,760.0,760.0,9,26.73,26.73,26.73,23.3745148527,0.586967986215,17.556879526,8.65512506373,0.12382153167,16.1866971678,16.5141583765
90,3040.0,760.0,760.0,760.0,760.0,9,36.45,40.5,4.05,58.7886881515,1.1025103021,47.9986194163,13.4931631527,0.193035238235,91.4033573208,43.5017295965
90,3040.0,304.0,1216.0,304.0,1216.0,9,26.73,26.73,26.73,26.1103104846,0.67683124333,18.9833645009,9.14840684044,0.130878495571,17.4621520654,17.9130438328
90,3040.0,304.0,1216.0,304.0,1216.0,9,58.32,16.2,6.48,114.523470141,2.20010046198,90.3125701525,19.7882544023,0.283093768273,116.69209014,59.4567240694
90,3040.0,608.0,912.0,608.0,912.0,9,26.73,26.73,26.73,24.9056450243,0.619664593997,18.5694386245,8.82379960223,0.126234615196,17.0119527371,17.123949795
90,3040.0,608.0,912.0,608.0,912.0,9,43.74,32.4,4.86,83.0715500511,1.52408075463,67.6344271811,15.8766876082,0.227134300547,104.403317042,54.1874629506
90,3040.0,304.0,608.0,304.0,1824.0,9,26.73,26.73,26.73,67.8761155882,1.8244657451,47.3829970893,16.025186071,0.229258742074,49.2068345011,37.4288971788
90,3040.0,304.0,608.0,304.0,1824.0,9,58.32,16.2,6.48,70.685529785,1.36935569665,55.9379540167,12.6839057271,0.181457878786,89.0807415031,44.0156281367
100,3040.0,760.0,760.0,760.0,760.0,9,30.03,30.03,30.03,21.4441119249,0.519916411243,15.9993713486,9.42143342323,0.134784455268,19.5957672817,18.4940227726
100,3040.0,760.0,760.0,760.0,760.0,9,40.95,45.5,4.55,57.33972942,1.13079819514,46.9860492963,12.6801687831,0.181404417498,94.9131182153,42.4677292399
100,3040.0,304.0,1216.0,304.0,1216.0,9,30.03,30.03,30.03,25.7239397692,0.654680460755,18.4470588191,10.2527202136,0.146676970151,21.5838649117,21.0403235477
100,3040.0,304.0,1216.0,304.0,1216.0,9,65.52,18.2,7.28,118.933548656,2.2929819899,95.4827194606,19.1870507314,0.274492857388,118.853139139,59.1451434863
100,3040.0,608.0,912.0,608.0,912.0,9,30.03,30.03,30.03,20.7647543198,0.512059269461,15.2602602142,8.94409133093,0.127955526909,19.0890787378,17.7136580103
